sha256,feature_status,failure_class,decoded_dir,package_name,manifest_version_code,manifest_version_name,min_sdk,target_sdk,uses_permission_count,activity_count,activity_alias_count,service_count,receiver_count,provider_count,uses_feature_count,smali_dir_count,smali_file_count,class_count,method_count,field_count,res_file_count,res_dir_count,asset_file_count,lib_file_count,native_abi_count,top_class_prefixes,sample_permissions,sample_components
3da51afc3260bf5bc7122b32224eb32dfd927a8b2d2060ce785256a2cc0ef2ff,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0012/right,com.phd.m1.c07.f012,,,,,0,0,0,0,0,0,0,1,5,5,10,0,3,1,0,1,1,com.phd.m1:5,,
42485565e5f964c16f2562c5b9c27d5f5b6eb16a617aa9aafa9b304493454d3b,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0007/right,com.phd.m1.c07.f007,,,,,0,0,0,0,0,0,0,1,8,8,16,0,3,1,0,1,1,com.phd.m1:8,,
4c1b643b578f0e46f08395bc06ecc6e360916529c4b870b0973943ee03c83295,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0020/right,com.phd.m1.c07.f020,,,,,0,0,0,0,0,0,0,1,5,5,10,0,3,1,0,1,1,com.phd.m1:5,,
5320f329b640242a9265a6ce0f9812e4dc4c0a75917bc61eb34d6650958a88b0,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0013/left,com.phd.m1.c07.f013,,,,,0,0,0,0,0,0,0,1,6,6,12,0,3,1,0,0,0,com.phd.m1:6,,
54ec713d10957930c19299a373badce74a14beaa8f9de5ff494f7a1897db51f9,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0011/left,com.phd.m1.c07.f011,,,,,0,0,0,0,0,0,0,1,8,8,16,0,3,1,0,0,0,com.phd.m1:8,,
551286f225b22608ca5995de80d251ef5a178cc02322bb3b061d5f81b140d856,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0019/left,com.phd.m1.c07.f019,,,,,0,0,0,0,0,0,0,1,8,8,16,0,3,1,0,0,0,com.phd.m1:8,,
5b9c08720b5ceb9745dcfc7b7850168c56813593b70fb91f8c6d2e3aebbb67a4,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0020/left,com.phd.m1.c07.f020,,,,,0,0,0,0,0,0,0,1,5,5,10,0,3,1,0,0,0,com.phd.m1:5,,
6fc6a2404dca714dd0a3d06c33c02d2a18d1f10085614286b30e86450809935d,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0018/right,com.phd.m1.c07.f018,,,,,0,0,0,0,0,0,0,1,7,7,14,0,3,1,0,1,1,com.phd.m1:7,,
704d409061e7a3d5f3524c6b4adff24cd539f6cc679bf5abecff65633e4d0995,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0001/right,com.phd.m1.c07.f001,,,,,0,0,0,0,0,0,0,1,6,6,12,0,3,1,0,1,1,com.phd.m1:6,,
72219c0ba9f51b61b107ba2b55f28bd7b427355c78455b99c0a6ae81a3056e4f,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0009/left,com.phd.m1.c07.f009,,,,,0,0,0,0,0,0,0,1,6,6,12,0,3,1,0,0,0,com.phd.m1:6,,
82a3960909395907791f32029d6e144834ba57d0373c068a4362013b2a0cc27c,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0013/right,com.phd.m1.c07.f013,,,,,0,0,0,0,0,0,0,1,6,6,12,0,3,1,0,1,1,com.phd.m1:6,,
83c4bd18c1742925f236d63e34738e30b1deb8f5006c7998bb1f54be23ad44d3,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0009/right,com.phd.m1.c07.f009,,,,,0,0,0,0,0,0,0,1,6,6,12,0,3,1,0,1,1,com.phd.m1:6,,
84fcd19f32811c8e1f65ac05a2cdc17b6994645d0f24c15572dd824074c7da32,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0006/left,com.phd.m1.c07.f006,,,,,0,0,0,0,0,0,0,1,7,7,14,0,3,1,0,0,0,com.phd.m1:7,,
8c74d09e5e07c30108168ea1e9456be3f168a1f3cd98ec1d472e6171c0db9c50,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0018/left,com.phd.m1.c07.f018,,,,,0,0,0,0,0,0,0,1,7,7,14,0,3,1,0,0,0,com.phd.m1:7,,
9331f32f477c8a56224067cc21b72688af0fda6cd87db440de0bf82b551c3cb8,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0001/left,com.phd.m1.c07.f001,,,,,0,0,0,0,0,0,0,1,6,6,12,0,3,1,0,0,0,com.phd.m1:6,,
9425ebe3cc3e146d76e20b67e350f2d1119374a41cc41a20ccff480ca662c444,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0014/left,com.phd.m1.c07.f014,,,,,0,0,0,0,0,0,0,1,7,7,14,0,3,1,0,0,0,com.phd.m1:7,,
97c560461f8bc79df95a951fc6b4298967294e9f13086f4475d8aabf61b3185a,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0015/left,com.phd.m1.c07.f015,,,,,0,0,0,0,0,0,0,1,8,8,16,0,3,1,0,0,0,com.phd.m1:8,,
9d88870f56991ebddd461f183669a19c367a552fa24ed785ec4b6e6cf78279e3,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0016/left,com.phd.m1.c07.f016,,,,,0,0,0,0,0,0,0,1,5,5,10,0,3,1,0,0,0,com.phd.m1:5,,
a603e306f4c7da58df56891e5a7cf48130436beebfd0ff35e45352512ad21f0e,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0005/right,com.phd.m1.c07.f005,,,,,0,0,0,0,0,0,0,1,6,6,12,0,3,1,0,1,1,com.phd.m1:6,,
a7122eb474af95576e45b19498051c47f935097b6d2632905878068d9db7fe5e,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0017/right,com.phd.m1.c07.f017,,,,,0,0,0,0,0,0,0,1,6,6,12,0,3,1,0,1,1,com.phd.m1:6,,
a9ff67220d43fcd15ecf8c3c297f0bd86bce2e9893b24d88a54c4063f1f44cfc,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0010/left,com.phd.m1.c07.f010,,,,,0,0,0,0,0,0,0,1,7,7,14,0,3,1,0,0,0,com.phd.m1:7,,
b5ee2bd67ae76627b6ff08716f12e98093a6093c599fa2f76ea5bd251fd4b5ae,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0008/right,com.phd.m1.c07.f008,,,,,0,0,0,0,0,0,0,1,5,5,10,0,3,1,0,1,1,com.phd.m1:5,,
b84572470ee25d42c1b98bd108f92e4e0d19f3ef98dd98f25d6a68cdd389e747,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0019/right,com.phd.m1.c07.f019,,,,,0,0,0,0,0,0,0,1,8,8,16,0,3,1,0,1,1,com.phd.m1:8,,
c345ae6eb00c926c135a5efd97c3d6e7013d1f2e8f11e5ff021aeb91d0bccd96,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0003/left,com.phd.m1.c07.f003,,,,,0,0,0,0,0,0,0,1,8,8,16,0,3,1,0,0,0,com.phd.m1:8,,
c711230535283ab71a472756db565a65aa695ed4f2cad19f028e34973fb1cfd1,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0002/left,com.phd.m1.c07.f002,,,,,0,0,0,0,0,0,0,1,7,7,14,0,3,1,0,0,0,com.phd.m1:7,,
c9ca82884628c8b9a4f6076e361baaa5e68b210b85d4cdcecc75e681d66b4bec,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0004/right,com.phd.m1.c07.f004,,,,,0,0,0,0,0,0,0,1,5,5,10,0,3,1,0,1,1,com.phd.m1:5,,
ccb1db482d267b33cfc3e7e03e3543c7007e098cda2c3bbded111586bd17b05a,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0016/right,com.phd.m1.c07.f016,,,,,0,0,0,0,0,0,0,1,5,5,10,0,3,1,0,1,1,com.phd.m1:5,,
d757a5097bb231b1b7ffc5d7dde28e55282de08a4c0523f420a0390c7c972a7e,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0006/right,com.phd.m1.c07.f006,,,,,0,0,0,0,0,0,0,1,7,7,14,0,3,1,0,1,1,com.phd.m1:7,,
dea232d18e5c663aeeef6bd7623392c2830827ea14cb7e6a90cc33dee2473eaf,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0012/left,com.phd.m1.c07.f012,,,,,0,0,0,0,0,0,0,1,5,5,10,0,3,1,0,0,0,com.phd.m1:5,,
f67a432a9fc8bf82e9678c79b7d9ccb63b32e6fa1270477fedb1d9d266b0ae12,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0011/right,com.phd.m1.c07.f011,,,,,0,0,0,0,0,0,0,1,8,8,16,0,3,1,0,1,1,com.phd.m1:8,,
