sha256,queue_id,decode_status,failure_class,decoded_dir,manifest_exists,apktool_yml_exists,smali_dir_count,res_exists,assets_exists,lib_exists,file_count
172e0424923b9af5243011f8bd6e7b016ab3dc415b7e126e1b23b68c3b36c271,DC-C07-S01-M1-CAND-0008-LEFT,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0008/left,true,true,1,true,false,false,14
b5ee2bd67ae76627b6ff08716f12e98093a6093c599fa2f76ea5bd251fd4b5ae,DC-C07-S01-M1-CAND-0008-RIGHT,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0008/right,true,true,1,true,false,true,15
72219c0ba9f51b61b107ba2b55f28bd7b427355c78455b99c0a6ae81a3056e4f,DC-C07-S01-M1-CAND-0009-LEFT,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0009/left,true,true,1,true,false,false,15
83c4bd18c1742925f236d63e34738e30b1deb8f5006c7998bb1f54be23ad44d3,DC-C07-S01-M1-CAND-0009-RIGHT,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0009/right,true,true,1,true,false,true,16
a9ff67220d43fcd15ecf8c3c297f0bd86bce2e9893b24d88a54c4063f1f44cfc,DC-C07-S01-M1-CAND-0010-LEFT,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0010/left,true,true,1,true,false,false,16
33afe425450046280d43a84b46ff5e686fa607c686f5dbc0cdcebb9284eb2355,DC-C07-S01-M1-CAND-0010-RIGHT,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0010/right,true,true,1,true,false,true,17
54ec713d10957930c19299a373badce74a14beaa8f9de5ff494f7a1897db51f9,DC-C07-S01-M1-CAND-0011-LEFT,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0011/left,true,true,1,true,false,false,17
f67a432a9fc8bf82e9678c79b7d9ccb63b32e6fa1270477fedb1d9d266b0ae12,DC-C07-S01-M1-CAND-0011-RIGHT,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0011/right,true,true,1,true,false,true,18
dea232d18e5c663aeeef6bd7623392c2830827ea14cb7e6a90cc33dee2473eaf,DC-C07-S01-M1-CAND-0012-LEFT,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0012/left,true,true,1,true,false,false,14
3da51afc3260bf5bc7122b32224eb32dfd927a8b2d2060ce785256a2cc0ef2ff,DC-C07-S01-M1-CAND-0012-RIGHT,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0012/right,true,true,1,true,false,true,15
5320f329b640242a9265a6ce0f9812e4dc4c0a75917bc61eb34d6650958a88b0,DC-C07-S01-M1-CAND-0013-LEFT,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0013/left,true,true,1,true,false,false,15
82a3960909395907791f32029d6e144834ba57d0373c068a4362013b2a0cc27c,DC-C07-S01-M1-CAND-0013-RIGHT,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0013/right,true,true,1,true,false,true,16
9425ebe3cc3e146d76e20b67e350f2d1119374a41cc41a20ccff480ca662c444,DC-C07-S01-M1-CAND-0014-LEFT,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0014/left,true,true,1,true,false,false,16
0297290d2cd589d61867b3f707f0c60c9a834eb912b67c8e5d9e9258f57e2a3a,DC-C07-S01-M1-CAND-0014-RIGHT,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0014/right,true,true,1,true,false,true,17
97c560461f8bc79df95a951fc6b4298967294e9f13086f4475d8aabf61b3185a,DC-C07-S01-M1-CAND-0015-LEFT,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0015/left,true,true,1,true,false,false,17
1f97b8de2089c38bb4253a3e7159f9bf15875c8c6ebd3009bf3b96bda8b8777c,DC-C07-S01-M1-CAND-0015-RIGHT,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0015/right,true,true,1,true,false,true,18
9d88870f56991ebddd461f183669a19c367a552fa24ed785ec4b6e6cf78279e3,DC-C07-S01-M1-CAND-0016-LEFT,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0016/left,true,true,1,true,false,false,14
ccb1db482d267b33cfc3e7e03e3543c7007e098cda2c3bbded111586bd17b05a,DC-C07-S01-M1-CAND-0016-RIGHT,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0016/right,true,true,1,true,false,true,15
0f623ed88567a358266ff0376bdfad4193073d04bfb3cbe4ae5cb2a3c100fb4a,DC-C07-S01-M1-CAND-0017-LEFT,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0017/left,true,true,1,true,false,false,15
a7122eb474af95576e45b19498051c47f935097b6d2632905878068d9db7fe5e,DC-C07-S01-M1-CAND-0017-RIGHT,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0017/right,true,true,1,true,false,true,16
8c74d09e5e07c30108168ea1e9456be3f168a1f3cd98ec1d472e6171c0db9c50,DC-C07-S01-M1-CAND-0018-LEFT,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0018/left,true,true,1,true,false,false,16
6fc6a2404dca714dd0a3d06c33c02d2a18d1f10085614286b30e86450809935d,DC-C07-S01-M1-CAND-0018-RIGHT,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0018/right,true,true,1,true,false,true,17
551286f225b22608ca5995de80d251ef5a178cc02322bb3b061d5f81b140d856,DC-C07-S01-M1-CAND-0019-LEFT,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0019/left,true,true,1,true,false,false,17
b84572470ee25d42c1b98bd108f92e4e0d19f3ef98dd98f25d6a68cdd389e747,DC-C07-S01-M1-CAND-0019-RIGHT,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0019/right,true,true,1,true,false,true,18
5b9c08720b5ceb9745dcfc7b7850168c56813593b70fb91f8c6d2e3aebbb67a4,DC-C07-S01-M1-CAND-0020-LEFT,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0020/left,true,true,1,true,false,false,14
4c1b643b578f0e46f08395bc06ecc6e360916529c4b870b0973943ee03c83295,DC-C07-S01-M1-CAND-0020-RIGHT,success,,local-verify-not-published/DC-C07-S01-M1/DC-C07-S01-M1-CAND-0020/right,true,true,1,true,false,true,15
