coordinate,dataset_id,pair_id,source_pair_id,pair_role,relation_label,split,split_group_id,left_role,right_role,left_sha256,right_sha256,left_package,right_package,left_feature_status,right_feature_status,pair_feature_status,permissions_jaccard,components_jaccard,classes_jaccard,res_path_jaccard,label_source,label_confidence,source_ref,expected_change,expected_invariants,selection_rule,allowed_use,forbidden_use,evidence_ref
DC-C07-S01-M1,DC-C07-S01-M1,DC-C07-S01-M1-POS-0020,DC-C07-S01-M1-CAND-0020,positive,positive_native_lib_added,holdout,C07M1-NATIVE-0020,base_app,native_lib_added,5b9c08720b5ceb9745dcfc7b7850168c56813593b70fb91f8c6d2e3aebbb67a4,4c1b643b578f0e46f08395bc06ecc6e360916529c4b870b0973943ee03c83295,com.phd.m1.c07.f020,com.phd.m1.c07.f020,success,success,success,,,1.0000,1.0000,controlled synthetic local generation,strong,experiments/datasets/tools/build_m1_controlled_synthetic.py,lib/armeabi-v7a/libm0native.so is added to right APK,"manifest package, generated class set, method count, and resources stay stable",20 generated families; every fifth positive pair is holdout,"M1 diagnostic inspection, split checks, class-specific checks, and explanation-tag preparation",No real-world benchmark claim; this is a controlled synthetic diagnostic set.,controlled synthetic local generation
DC-C07-S01-M1,DC-C07-S01-M1,DC-C07-S01-M1-NEG-0001,negative_shift:DC-C07-S01-M1-CAND-0001->DC-C07-S01-M1-CAND-0002,negative,negative_non_clone,dev,NEG-C07M1-NATIVE-0001__C07M1-NATIVE-0002,base_app,different_base_app,9331f32f477c8a56224067cc21b72688af0fda6cd87db440de0bf82b551c3cb8,c711230535283ab71a472756db565a65aa695ed4f2cad19f028e34973fb1cfd1,com.phd.m1.c07.f001,com.phd.m1.c07.f002,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C07-S01-M1,different generated base applications; not a native_lib_change relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C07-S01-M1-CAND-0001:DC-C07-S01-M1-CAND-0002
DC-C07-S01-M1,DC-C07-S01-M1,DC-C07-S01-M1-NEG-0002,negative_shift:DC-C07-S01-M1-CAND-0002->DC-C07-S01-M1-CAND-0003,negative,negative_non_clone,dev,NEG-C07M1-NATIVE-0002__C07M1-NATIVE-0003,base_app,different_base_app,c711230535283ab71a472756db565a65aa695ed4f2cad19f028e34973fb1cfd1,c345ae6eb00c926c135a5efd97c3d6e7013d1f2e8f11e5ff021aeb91d0bccd96,com.phd.m1.c07.f002,com.phd.m1.c07.f003,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C07-S01-M1,different generated base applications; not a native_lib_change relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C07-S01-M1-CAND-0002:DC-C07-S01-M1-CAND-0003
DC-C07-S01-M1,DC-C07-S01-M1,DC-C07-S01-M1-NEG-0003,negative_shift:DC-C07-S01-M1-CAND-0003->DC-C07-S01-M1-CAND-0004,negative,negative_non_clone,dev,NEG-C07M1-NATIVE-0003__C07M1-NATIVE-0004,base_app,different_base_app,c345ae6eb00c926c135a5efd97c3d6e7013d1f2e8f11e5ff021aeb91d0bccd96,1e3e0b9e4f6dc14f9ace931279af6c9ff392568533b4eac18980529eabd75904,com.phd.m1.c07.f003,com.phd.m1.c07.f004,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C07-S01-M1,different generated base applications; not a native_lib_change relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C07-S01-M1-CAND-0003:DC-C07-S01-M1-CAND-0004
DC-C07-S01-M1,DC-C07-S01-M1,DC-C07-S01-M1-NEG-0004,negative_shift:DC-C07-S01-M1-CAND-0004->DC-C07-S01-M1-CAND-0006,negative,negative_non_clone,dev,NEG-C07M1-NATIVE-0004__C07M1-NATIVE-0006,base_app,different_base_app,1e3e0b9e4f6dc14f9ace931279af6c9ff392568533b4eac18980529eabd75904,84fcd19f32811c8e1f65ac05a2cdc17b6994645d0f24c15572dd824074c7da32,com.phd.m1.c07.f004,com.phd.m1.c07.f006,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C07-S01-M1,different generated base applications; not a native_lib_change relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C07-S01-M1-CAND-0004:DC-C07-S01-M1-CAND-0006
DC-C07-S01-M1,DC-C07-S01-M1,DC-C07-S01-M1-NEG-0005,negative_shift:DC-C07-S01-M1-CAND-0006->DC-C07-S01-M1-CAND-0007,negative,negative_non_clone,dev,NEG-C07M1-NATIVE-0006__C07M1-NATIVE-0007,base_app,different_base_app,84fcd19f32811c8e1f65ac05a2cdc17b6994645d0f24c15572dd824074c7da32,092fb8ea53d9c7b3254ce02e7c262e4645a4237b1c7502b90b9b4326ffc8aca0,com.phd.m1.c07.f006,com.phd.m1.c07.f007,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C07-S01-M1,different generated base applications; not a native_lib_change relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C07-S01-M1-CAND-0006:DC-C07-S01-M1-CAND-0007
DC-C07-S01-M1,DC-C07-S01-M1,DC-C07-S01-M1-NEG-0006,negative_shift:DC-C07-S01-M1-CAND-0007->DC-C07-S01-M1-CAND-0008,negative,negative_non_clone,dev,NEG-C07M1-NATIVE-0007__C07M1-NATIVE-0008,base_app,different_base_app,092fb8ea53d9c7b3254ce02e7c262e4645a4237b1c7502b90b9b4326ffc8aca0,172e0424923b9af5243011f8bd6e7b016ab3dc415b7e126e1b23b68c3b36c271,com.phd.m1.c07.f007,com.phd.m1.c07.f008,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C07-S01-M1,different generated base applications; not a native_lib_change relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C07-S01-M1-CAND-0007:DC-C07-S01-M1-CAND-0008
DC-C07-S01-M1,DC-C07-S01-M1,DC-C07-S01-M1-NEG-0007,negative_shift:DC-C07-S01-M1-CAND-0008->DC-C07-S01-M1-CAND-0009,negative,negative_non_clone,dev,NEG-C07M1-NATIVE-0008__C07M1-NATIVE-0009,base_app,different_base_app,172e0424923b9af5243011f8bd6e7b016ab3dc415b7e126e1b23b68c3b36c271,72219c0ba9f51b61b107ba2b55f28bd7b427355c78455b99c0a6ae81a3056e4f,com.phd.m1.c07.f008,com.phd.m1.c07.f009,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C07-S01-M1,different generated base applications; not a native_lib_change relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C07-S01-M1-CAND-0008:DC-C07-S01-M1-CAND-0009
DC-C07-S01-M1,DC-C07-S01-M1,DC-C07-S01-M1-NEG-0008,negative_shift:DC-C07-S01-M1-CAND-0009->DC-C07-S01-M1-CAND-0011,negative,negative_non_clone,dev,NEG-C07M1-NATIVE-0009__C07M1-NATIVE-0011,base_app,different_base_app,72219c0ba9f51b61b107ba2b55f28bd7b427355c78455b99c0a6ae81a3056e4f,54ec713d10957930c19299a373badce74a14beaa8f9de5ff494f7a1897db51f9,com.phd.m1.c07.f009,com.phd.m1.c07.f011,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C07-S01-M1,different generated base applications; not a native_lib_change relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C07-S01-M1-CAND-0009:DC-C07-S01-M1-CAND-0011
DC-C07-S01-M1,DC-C07-S01-M1,DC-C07-S01-M1-NEG-0009,negative_shift:DC-C07-S01-M1-CAND-0011->DC-C07-S01-M1-CAND-0012,negative,negative_non_clone,dev,NEG-C07M1-NATIVE-0011__C07M1-NATIVE-0012,base_app,different_base_app,54ec713d10957930c19299a373badce74a14beaa8f9de5ff494f7a1897db51f9,dea232d18e5c663aeeef6bd7623392c2830827ea14cb7e6a90cc33dee2473eaf,com.phd.m1.c07.f011,com.phd.m1.c07.f012,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C07-S01-M1,different generated base applications; not a native_lib_change relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C07-S01-M1-CAND-0011:DC-C07-S01-M1-CAND-0012
DC-C07-S01-M1,DC-C07-S01-M1,DC-C07-S01-M1-NEG-0010,negative_shift:DC-C07-S01-M1-CAND-0012->DC-C07-S01-M1-CAND-0013,negative,negative_non_clone,dev,NEG-C07M1-NATIVE-0012__C07M1-NATIVE-0013,base_app,different_base_app,dea232d18e5c663aeeef6bd7623392c2830827ea14cb7e6a90cc33dee2473eaf,5320f329b640242a9265a6ce0f9812e4dc4c0a75917bc61eb34d6650958a88b0,com.phd.m1.c07.f012,com.phd.m1.c07.f013,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C07-S01-M1,different generated base applications; not a native_lib_change relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C07-S01-M1-CAND-0012:DC-C07-S01-M1-CAND-0013
DC-C07-S01-M1,DC-C07-S01-M1,DC-C07-S01-M1-NEG-0011,negative_shift:DC-C07-S01-M1-CAND-0013->DC-C07-S01-M1-CAND-0014,negative,negative_non_clone,dev,NEG-C07M1-NATIVE-0013__C07M1-NATIVE-0014,base_app,different_base_app,5320f329b640242a9265a6ce0f9812e4dc4c0a75917bc61eb34d6650958a88b0,9425ebe3cc3e146d76e20b67e350f2d1119374a41cc41a20ccff480ca662c444,com.phd.m1.c07.f013,com.phd.m1.c07.f014,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C07-S01-M1,different generated base applications; not a native_lib_change relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C07-S01-M1-CAND-0013:DC-C07-S01-M1-CAND-0014
