coordinate,dataset_id,pair_id,source_pair_id,pair_role,relation_label,split,split_group_id,left_role,right_role,left_sha256,right_sha256,left_package,right_package,left_feature_status,right_feature_status,pair_feature_status,permissions_jaccard,components_jaccard,classes_jaccard,res_path_jaccard,label_source,label_confidence,source_ref,expected_change,expected_invariants,selection_rule,allowed_use,forbidden_use,evidence_ref
DC-C05-S01-M1,DC-C05-S01-M1,DC-C05-S01-M1-NEG-0004,negative_shift:AZP-PB-0004->AZP-PB-0006,negative,negative_non_clone,dev,NEG-AZP-PBG-0004__AZP-PBG-0006,original,different_original,00b04cda4f1c6f3a838b0303ec6142d7420164555f08bf337fab45c6a9b51e35,013bd1b87581626cc5bdb185d22d4c36476cf30078ac617b02a855cb2e2dd533,com.nlucas.iphonenotifications,cn.cf.shop_ele1.taoxiaosan,success,success,success,0.2222,0.0000,0.0076,0.0110,deterministic negative sampling from different Piggybacking lineage groups,medium,experiments/datasets/cube/m0/DC-C05-S01-M0/manifest.csv,different original applications; not a piggybacking relation,no shared lineage group; split does not cross dev/holdout boundary,"within each split, pair original APK i with original APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,AZP-PB-0004:AZP-PB-0006
DC-C05-S01-M1,DC-C05-S01-M1,DC-C05-S01-M1-NEG-0005,negative_shift:AZP-PB-0006->AZP-PB-0007,negative,negative_non_clone,dev,NEG-AZP-PBG-0006__AZP-PBG-0007,original,different_original,013bd1b87581626cc5bdb185d22d4c36476cf30078ac617b02a855cb2e2dd533,01402b3eefcdc7b4236f9e51a586def98512db08399b204d223c748a942d0d4b,cn.cf.shop_ele1.taoxiaosan,au.com.phil.abduction,success,success,success,0.1667,0.0000,0.0000,0.0042,deterministic negative sampling from different Piggybacking lineage groups,medium,experiments/datasets/cube/m0/DC-C05-S01-M0/manifest.csv,different original applications; not a piggybacking relation,no shared lineage group; split does not cross dev/holdout boundary,"within each split, pair original APK i with original APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,AZP-PB-0006:AZP-PB-0007
DC-C05-S01-M1,DC-C05-S01-M1,DC-C05-S01-M1-NEG-0006,negative_shift:AZP-PB-0007->AZP-PB-0008,negative,negative_non_clone,dev,NEG-AZP-PBG-0007__AZP-PBG-0008,original,different_original,01402b3eefcdc7b4236f9e51a586def98512db08399b204d223c748a942d0d4b,01c32411bda45bb4e3c959a9b1fe5de051475e3afb74fecb8d82e5b629812ae1,au.com.phil.abduction,com.petking5.wipay,success,success,success,0.0000,0.0000,0.0000,0.0138,deterministic negative sampling from different Piggybacking lineage groups,medium,experiments/datasets/cube/m0/DC-C05-S01-M0/manifest.csv,different original applications; not a piggybacking relation,no shared lineage group; split does not cross dev/holdout boundary,"within each split, pair original APK i with original APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,AZP-PB-0007:AZP-PB-0008
DC-C05-S01-M1,DC-C05-S01-M1,DC-C05-S01-M1-NEG-0007,negative_shift:AZP-PB-0008->AZP-PB-0009,negative,negative_non_clone,dev,NEG-AZP-PBG-0008__AZP-PBG-0009,original,different_original,01c32411bda45bb4e3c959a9b1fe5de051475e3afb74fecb8d82e5b629812ae1,01d187b35224373928b795974d92ca6396a3496c7eb192de8a4419e29da6848a,com.petking5.wipay,com.sonicmoov.nekoana,success,success,success,0.1667,0.0000,0.0000,0.0312,deterministic negative sampling from different Piggybacking lineage groups,medium,experiments/datasets/cube/m0/DC-C05-S01-M0/manifest.csv,different original applications; not a piggybacking relation,no shared lineage group; split does not cross dev/holdout boundary,"within each split, pair original APK i with original APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,AZP-PB-0008:AZP-PB-0009
DC-C05-S01-M1,DC-C05-S01-M1,DC-C05-S01-M1-NEG-0008,negative_shift:AZP-PB-0009->AZP-PB-0011,negative,negative_non_clone,dev,NEG-AZP-PBG-0009__AZP-PBG-0011,original,different_original,01d187b35224373928b795974d92ca6396a3496c7eb192de8a4419e29da6848a,02f81f59c60a679b58c918efdfdd9ced368c33c2b13beafd3100fad52d63c9b6,com.sonicmoov.nekoana,com.g5e.righteouskill,success,success,success,0.2727,0.0000,0.0000,0.0439,deterministic negative sampling from different Piggybacking lineage groups,medium,experiments/datasets/cube/m0/DC-C05-S01-M0/manifest.csv,different original applications; not a piggybacking relation,no shared lineage group; split does not cross dev/holdout boundary,"within each split, pair original APK i with original APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,AZP-PB-0009:AZP-PB-0011
DC-C05-S01-M1,DC-C05-S01-M1,DC-C05-S01-M1-NEG-0009,negative_shift:AZP-PB-0011->AZP-PB-0012,negative,negative_non_clone,dev,NEG-AZP-PBG-0011__AZP-PBG-0012,original,different_original,02f81f59c60a679b58c918efdfdd9ced368c33c2b13beafd3100fad52d63c9b6,032b3ab75a6d39dd52e0a2e87e6b0611a9395dddae828b554f029a658d7ed18d,com.g5e.righteouskill,com.chi.RopeBossHD,success,success,success,0.2500,0.0000,0.0007,0.0606,deterministic negative sampling from different Piggybacking lineage groups,medium,experiments/datasets/cube/m0/DC-C05-S01-M0/manifest.csv,different original applications; not a piggybacking relation,no shared lineage group; split does not cross dev/holdout boundary,"within each split, pair original APK i with original APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,AZP-PB-0011:AZP-PB-0012
DC-C05-S01-M1,DC-C05-S01-M1,DC-C05-S01-M1-NEG-0010,negative_shift:AZP-PB-0012->AZP-PB-0013,negative,negative_non_clone,dev,NEG-AZP-PBG-0012__AZP-PBG-0013,original,different_original,032b3ab75a6d39dd52e0a2e87e6b0611a9395dddae828b554f029a658d7ed18d,032fcfc99fdbff2acc6807f431affdf540d45ddb3cba43e99436018e461c70d8,com.chi.RopeBossHD,com.roidgame.zombieville,success,success,success,0.3333,0.0208,0.1638,0.0020,deterministic negative sampling from different Piggybacking lineage groups,medium,experiments/datasets/cube/m0/DC-C05-S01-M0/manifest.csv,different original applications; not a piggybacking relation,no shared lineage group; split does not cross dev/holdout boundary,"within each split, pair original APK i with original APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,AZP-PB-0012:AZP-PB-0013
DC-C05-S01-M1,DC-C05-S01-M1,DC-C05-S01-M1-NEG-0011,negative_shift:AZP-PB-0013->AZP-PB-0014,negative,negative_non_clone,dev,NEG-AZP-PBG-0013__AZP-PBG-0014,original,different_original,032fcfc99fdbff2acc6807f431affdf540d45ddb3cba43e99436018e461c70d8,03828a4cd0d2dca3ec3441802fb35665af42a894b5c794be81a8873a3be4fed7,com.roidgame.zombieville,com.Fitness.Pro3D,success,success,success,0.5000,0.0175,0.1325,0.0069,deterministic negative sampling from different Piggybacking lineage groups,medium,experiments/datasets/cube/m0/DC-C05-S01-M0/manifest.csv,different original applications; not a piggybacking relation,no shared lineage group; split does not cross dev/holdout boundary,"within each split, pair original APK i with original APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,AZP-PB-0013:AZP-PB-0014
DC-C05-S01-M1,DC-C05-S01-M1,DC-C05-S01-M1-NEG-0012,negative_shift:AZP-PB-0014->AZP-PB-0016,negative,negative_non_clone,dev,NEG-AZP-PBG-0014__AZP-PBG-0016,original,different_original,03828a4cd0d2dca3ec3441802fb35665af42a894b5c794be81a8873a3be4fed7,03c54e3a352343e8208c3a32b1c5ade2731833f59334d18630c3c2ded5f4a31d,com.Fitness.Pro3D,com.jzzh.runfaster,success,success,success,0.3750,0.0000,0.0000,0.0133,deterministic negative sampling from different Piggybacking lineage groups,medium,experiments/datasets/cube/m0/DC-C05-S01-M0/manifest.csv,different original applications; not a piggybacking relation,no shared lineage group; split does not cross dev/holdout boundary,"within each split, pair original APK i with original APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,AZP-PB-0014:AZP-PB-0016
DC-C05-S01-M1,DC-C05-S01-M1,DC-C05-S01-M1-NEG-0013,negative_shift:AZP-PB-0016->AZP-PB-0017,negative,negative_non_clone,dev,NEG-AZP-PBG-0016__AZP-PBG-0017,original,different_original,03c54e3a352343e8208c3a32b1c5ade2731833f59334d18630c3c2ded5f4a31d,040a8b6f58a19f1758438a2bdd7fc8b7bb47e6b1b30c9225243348d2b4a160c8,com.jzzh.runfaster,com.ansca.corona,success,success,success,0.5000,0.0000,0.0018,0.0575,deterministic negative sampling from different Piggybacking lineage groups,medium,experiments/datasets/cube/m0/DC-C05-S01-M0/manifest.csv,different original applications; not a piggybacking relation,no shared lineage group; split does not cross dev/holdout boundary,"within each split, pair original APK i with original APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,AZP-PB-0016:AZP-PB-0017
DC-C05-S01-M1,DC-C05-S01-M1,DC-C05-S01-M1-NEG-0014,negative_shift:AZP-PB-0017->AZP-PB-0018,negative,negative_non_clone,dev,NEG-AZP-PBG-0017__AZP-PBG-0018,original,different_original,040a8b6f58a19f1758438a2bdd7fc8b7bb47e6b1b30c9225243348d2b4a160c8,045a85182df81bac4c14f03b920aaaa161491c915b49492ba0c83bb5d38f1904,com.ansca.corona,com.crescentmoongames.siegecraftdefender,success,success,success,0.3333,0.0000,0.0050,0.0296,deterministic negative sampling from different Piggybacking lineage groups,medium,experiments/datasets/cube/m0/DC-C05-S01-M0/manifest.csv,different original applications; not a piggybacking relation,no shared lineage group; split does not cross dev/holdout boundary,"within each split, pair original APK i with original APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,AZP-PB-0017:AZP-PB-0018
DC-C05-S01-M1,DC-C05-S01-M1,DC-C05-S01-M1-NEG-0015,negative_shift:AZP-PB-0018->AZP-PB-0020,negative,negative_non_clone,dev,NEG-AZP-PBG-0018__AZP-PBG-0020,original,different_original,045a85182df81bac4c14f03b920aaaa161491c915b49492ba0c83bb5d38f1904,04f870138480a86bad3e3608c950460ac47ec68d1bc968de0abc9f95baf6b466,com.crescentmoongames.siegecraftdefender,ltd.pte.wavea.recreation,success,success,success,0.2222,0.0000,0.0000,0.0083,deterministic negative sampling from different Piggybacking lineage groups,medium,experiments/datasets/cube/m0/DC-C05-S01-M0/manifest.csv,different original applications; not a piggybacking relation,no shared lineage group; split does not cross dev/holdout boundary,"within each split, pair original APK i with original APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,AZP-PB-0018:AZP-PB-0020
DC-C05-S01-M1,DC-C05-S01-M1,DC-C05-S01-M1-NEG-0016,negative_shift:AZP-PB-0020->AZP-PB-0001,negative,negative_non_clone,dev,NEG-AZP-PBG-0020__AZP-PBG-0001,original,different_original,04f870138480a86bad3e3608c950460ac47ec68d1bc968de0abc9f95baf6b466,00575de650f78413c91e8e613adf9099812f325aa9cf36c72e81c79b230f58f4,ltd.pte.wavea.recreation,rapscallion.sharq2,success,success,success,0.3333,0.0000,0.0000,0.0050,deterministic negative sampling from different Piggybacking lineage groups,medium,experiments/datasets/cube/m0/DC-C05-S01-M0/manifest.csv,different original applications; not a piggybacking relation,no shared lineage group; split does not cross dev/holdout boundary,"within each split, pair original APK i with original APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,AZP-PB-0020:AZP-PB-0001
DC-C05-S01-M1,DC-C05-S01-M1,DC-C05-S01-M1-NEG-0017,negative_shift:AZP-PB-0005->AZP-PB-0010,negative,negative_non_clone,holdout,NEG-AZP-PBG-0005__AZP-PBG-0010,original,different_original,00c381f40f4084f98ce6c7a9a32a1bbc890123e9244f779aefb491eaf9dcf316,02c76a4c267aba976b6a0cb91a88f1c20e73cdeb7e1ae88eb83632fb76fdd4ef,com.GroundSpeedOnline.overtakeextrememotolite,com.eragonrd.brakefail,success,success,success,0.6667,0.4000,0.6192,1.0000,deterministic negative sampling from different Piggybacking lineage groups,medium,experiments/datasets/cube/m0/DC-C05-S01-M0/manifest.csv,different original applications; not a piggybacking relation,no shared lineage group; split does not cross dev/holdout boundary,"within each split, pair original APK i with original APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,AZP-PB-0005:AZP-PB-0010
DC-C05-S01-M1,DC-C05-S01-M1,DC-C05-S01-M1-NEG-0018,negative_shift:AZP-PB-0010->AZP-PB-0015,negative,negative_non_clone,holdout,NEG-AZP-PBG-0010__AZP-PBG-0015,original,different_original,02c76a4c267aba976b6a0cb91a88f1c20e73cdeb7e1ae88eb83632fb76fdd4ef,03ae13c1bc8e498058f54c1e30b5ea145208d27e832721cf5271794f4355acd1,com.eragonrd.brakefail,com.mrd.SG3D,success,success,success,0.2000,0.0000,0.0000,0.0060,deterministic negative sampling from different Piggybacking lineage groups,medium,experiments/datasets/cube/m0/DC-C05-S01-M0/manifest.csv,different original applications; not a piggybacking relation,no shared lineage group; split does not cross dev/holdout boundary,"within each split, pair original APK i with original APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,AZP-PB-0010:AZP-PB-0015
DC-C05-S01-M1,DC-C05-S01-M1,DC-C05-S01-M1-NEG-0019,negative_shift:AZP-PB-0015->AZP-PB-0019,negative,negative_non_clone,holdout,NEG-AZP-PBG-0015__AZP-PBG-0019,original,different_original,03ae13c1bc8e498058f54c1e30b5ea145208d27e832721cf5271794f4355acd1,04a219fa7693fee8d189d56297282730f09c3ab71453f4b006ed94fecc1c7b0a,com.mrd.SG3D,co.ratto.fatvlad,success,success,success,0.2000,0.0000,0.0000,0.0175,deterministic negative sampling from different Piggybacking lineage groups,medium,experiments/datasets/cube/m0/DC-C05-S01-M0/manifest.csv,different original applications; not a piggybacking relation,no shared lineage group; split does not cross dev/holdout boundary,"within each split, pair original APK i with original APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,AZP-PB-0015:AZP-PB-0019
DC-C05-S01-M1,DC-C05-S01-M1,DC-C05-S01-M1-NEG-0020,negative_shift:AZP-PB-0019->AZP-PB-0005,negative,negative_non_clone,holdout,NEG-AZP-PBG-0019__AZP-PBG-0005,original,different_original,04a219fa7693fee8d189d56297282730f09c3ab71453f4b006ed94fecc1c7b0a,00c381f40f4084f98ce6c7a9a32a1bbc890123e9244f779aefb491eaf9dcf316,co.ratto.fatvlad,com.GroundSpeedOnline.overtakeextrememotolite,success,success,success,0.2500,0.1250,0.1011,0.0769,deterministic negative sampling from different Piggybacking lineage groups,medium,experiments/datasets/cube/m0/DC-C05-S01-M0/manifest.csv,different original applications; not a piggybacking relation,no shared lineage group; split does not cross dev/holdout boundary,"within each split, pair original APK i with original APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,AZP-PB-0019:AZP-PB-0005
