pair_id,change_tag,tag_source,tag_confidence,tag_evidence
DC-C05-S01-M1-POS-0014,class_set_change,feature_delta_smoke,medium,classes_jaccard=0.8763
DC-C05-S01-M1-POS-0015,code_injection,external_piggybacking_label,medium,AZP-PB-0015
DC-C05-S01-M1-POS-0015,permission_change,feature_delta_smoke,medium,permissions_jaccard=0.5000
DC-C05-S01-M1-POS-0015,component_change,feature_delta_smoke,medium,components_jaccard=0.9706
DC-C05-S01-M1-POS-0015,resource_change,feature_delta_smoke,medium,res_path_jaccard=0.9970
DC-C05-S01-M1-POS-0015,class_set_change,feature_delta_smoke,medium,classes_jaccard=0.8395
DC-C05-S01-M1-POS-0016,code_injection,external_piggybacking_label,medium,AZP-PB-0016
DC-C05-S01-M1-POS-0016,permission_change,feature_delta_smoke,medium,permissions_jaccard=0.6667
DC-C05-S01-M1-POS-0016,component_change,feature_delta_smoke,medium,components_jaccard=0.1429
DC-C05-S01-M1-POS-0016,class_set_change,feature_delta_smoke,medium,classes_jaccard=0.3600
DC-C05-S01-M1-POS-0017,code_injection,external_piggybacking_label,medium,AZP-PB-0017
DC-C05-S01-M1-POS-0017,permission_change,feature_delta_smoke,medium,permissions_jaccard=0.2143
DC-C05-S01-M1-POS-0017,component_change,feature_delta_smoke,medium,components_jaccard=0.6818
DC-C05-S01-M1-POS-0017,class_set_change,feature_delta_smoke,medium,classes_jaccard=0.8458
DC-C05-S01-M1-POS-0017,package_name_change,feature_delta_smoke,medium,com.ansca.corona->com.rex.lacucaracha2
DC-C05-S01-M1-POS-0018,code_injection,external_piggybacking_label,medium,AZP-PB-0018
DC-C05-S01-M1-POS-0018,permission_change,feature_delta_smoke,medium,permissions_jaccard=0.9000
DC-C05-S01-M1-POS-0018,component_change,feature_delta_smoke,medium,components_jaccard=0.4615
DC-C05-S01-M1-POS-0018,class_set_change,feature_delta_smoke,medium,classes_jaccard=0.7563
DC-C05-S01-M1-POS-0019,code_injection,external_piggybacking_label,medium,AZP-PB-0019
DC-C05-S01-M1-POS-0019,permission_change,feature_delta_smoke,medium,permissions_jaccard=0.2727
DC-C05-S01-M1-POS-0019,component_change,feature_delta_smoke,medium,components_jaccard=0.3529
DC-C05-S01-M1-POS-0019,class_set_change,feature_delta_smoke,medium,classes_jaccard=0.8815
DC-C05-S01-M1-POS-0020,code_injection,external_piggybacking_label,medium,AZP-PB-0020
DC-C05-S01-M1-POS-0020,permission_change,feature_delta_smoke,medium,permissions_jaccard=0.1429
DC-C05-S01-M1-POS-0020,component_change,feature_delta_smoke,medium,components_jaccard=0.2222
DC-C05-S01-M1-POS-0020,class_set_change,feature_delta_smoke,medium,classes_jaccard=0.3611
DC-C05-S01-M1-NEG-0001,negative_non_clone,negative_sampling_policy,medium,negative_shift:AZP-PB-0001->AZP-PB-0002
DC-C05-S01-M1-NEG-0002,negative_non_clone,negative_sampling_policy,medium,negative_shift:AZP-PB-0002->AZP-PB-0003
DC-C05-S01-M1-NEG-0003,negative_non_clone,negative_sampling_policy,medium,negative_shift:AZP-PB-0003->AZP-PB-0004
DC-C05-S01-M1-NEG-0004,negative_non_clone,negative_sampling_policy,medium,negative_shift:AZP-PB-0004->AZP-PB-0006
DC-C05-S01-M1-NEG-0005,negative_non_clone,negative_sampling_policy,medium,negative_shift:AZP-PB-0006->AZP-PB-0007
DC-C05-S01-M1-NEG-0006,negative_non_clone,negative_sampling_policy,medium,negative_shift:AZP-PB-0007->AZP-PB-0008
DC-C05-S01-M1-NEG-0007,negative_non_clone,negative_sampling_policy,medium,negative_shift:AZP-PB-0008->AZP-PB-0009
DC-C05-S01-M1-NEG-0008,negative_non_clone,negative_sampling_policy,medium,negative_shift:AZP-PB-0009->AZP-PB-0011
DC-C05-S01-M1-NEG-0009,negative_non_clone,negative_sampling_policy,medium,negative_shift:AZP-PB-0011->AZP-PB-0012
DC-C05-S01-M1-NEG-0010,negative_non_clone,negative_sampling_policy,medium,negative_shift:AZP-PB-0012->AZP-PB-0013
DC-C05-S01-M1-NEG-0011,negative_non_clone,negative_sampling_policy,medium,negative_shift:AZP-PB-0013->AZP-PB-0014
DC-C05-S01-M1-NEG-0012,negative_non_clone,negative_sampling_policy,medium,negative_shift:AZP-PB-0014->AZP-PB-0016
DC-C05-S01-M1-NEG-0013,negative_non_clone,negative_sampling_policy,medium,negative_shift:AZP-PB-0016->AZP-PB-0017
DC-C05-S01-M1-NEG-0014,negative_non_clone,negative_sampling_policy,medium,negative_shift:AZP-PB-0017->AZP-PB-0018
DC-C05-S01-M1-NEG-0015,negative_non_clone,negative_sampling_policy,medium,negative_shift:AZP-PB-0018->AZP-PB-0020
DC-C05-S01-M1-NEG-0016,negative_non_clone,negative_sampling_policy,medium,negative_shift:AZP-PB-0020->AZP-PB-0001
DC-C05-S01-M1-NEG-0017,negative_non_clone,negative_sampling_policy,medium,negative_shift:AZP-PB-0005->AZP-PB-0010
DC-C05-S01-M1-NEG-0018,negative_non_clone,negative_sampling_policy,medium,negative_shift:AZP-PB-0010->AZP-PB-0015
DC-C05-S01-M1-NEG-0019,negative_non_clone,negative_sampling_policy,medium,negative_shift:AZP-PB-0015->AZP-PB-0019
DC-C05-S01-M1-NEG-0020,negative_non_clone,negative_sampling_policy,medium,negative_shift:AZP-PB-0019->AZP-PB-0005
