coordinate,dataset_id,pair_id,source_pair_id,pair_role,relation_label,split,split_group_id,left_role,right_role,left_sha256,right_sha256,left_package,right_package,left_feature_status,right_feature_status,pair_feature_status,permissions_jaccard,components_jaccard,classes_jaccard,res_path_jaccard,label_source,label_confidence,source_ref,expected_change,expected_invariants,selection_rule,allowed_use,forbidden_use,evidence_ref
DC-C01-S01-M1,DC-C01-S01-M1,DC-C01-S01-M1-POS-0011,DC-C01-S01-M1-CAND-0011,positive,positive_repack,dev,C01M1-RP-0011,original,repackaged,0046c61ae24745e6a74d02a2dcf07494fd0ce6755f0c9484b8225bf4df31def1,b333c3b395c4e42c5d33dcfd30b6d5ebc01cf4aa449ea79c09807c86b0702101,org.northernstar.mobile,org.alps.mobile,success,success,success,1.0000,1.0000,0.9831,1.0000,RePack benchmark pair label,medium,experiments/artifacts/E-EXEC-080-INVENTORY/repack-repo/repackaging_pairs.txt,APK was repackaged or modified while preserving lineage,same or close application lineage should remain visible; exact package equality is not required,"M0 seeds first, then first non-overlapping RePack source rows until 20 materialized positive pairs","M1 diagnostic inspection, split checks, negative-pair checks, and repack behavior analysis","No publication-grade quality/F1 claim; this is a small M1 diagnostic set, not a claim-ready benchmark.",RePack benchmark
DC-C01-S01-M1,DC-C01-S01-M1,DC-C01-S01-M1-POS-0012,DC-C01-S01-M1-CAND-0012,positive,positive_repack,dev,C01M1-RP-0012,original,repackaged,00602b9e81804905a6b7c0f1e066d0509da603b9d627a275b5e0d2fd52e6c260,2aef6c82b8843f097b49f64c04f6839c54dce0ff5b80b7d62758ec5caf6e3e35,sniper.duck.shooter,net.appholic.poconghunter,success,success,success,1.0000,0.9000,0.9353,0.9833,RePack benchmark pair label,medium,experiments/artifacts/E-EXEC-080-INVENTORY/repack-repo/repackaging_pairs.txt,APK was repackaged or modified while preserving lineage,same or close application lineage should remain visible; exact package equality is not required,"M0 seeds first, then first non-overlapping RePack source rows until 20 materialized positive pairs","M1 diagnostic inspection, split checks, negative-pair checks, and repack behavior analysis","No publication-grade quality/F1 claim; this is a small M1 diagnostic set, not a claim-ready benchmark.",RePack benchmark
DC-C01-S01-M1,DC-C01-S01-M1,DC-C01-S01-M1-POS-0013,DC-C01-S01-M1-CAND-0013,positive,positive_repack,dev,C01M1-RP-0013,original,repackaged,0087ad70f86a434fdc035e0f7b41ad81f4f9d254cc799eb1fc7c6ea60282d947,a917ebf3f01513044faed8cc7146251849b1e679d557b5a07be3e4aa83a0d1a4,com.hellotalk,com.hellotalkoyrq,success,success,success,1.0000,0.9487,0.9531,1.0000,RePack benchmark pair label,medium,experiments/artifacts/E-EXEC-080-INVENTORY/repack-repo/repackaging_pairs.txt,APK was repackaged or modified while preserving lineage,same or close application lineage should remain visible; exact package equality is not required,"M0 seeds first, then first non-overlapping RePack source rows until 20 materialized positive pairs","M1 diagnostic inspection, split checks, negative-pair checks, and repack behavior analysis","No publication-grade quality/F1 claim; this is a small M1 diagnostic set, not a claim-ready benchmark.",RePack benchmark
DC-C01-S01-M1,DC-C01-S01-M1,DC-C01-S01-M1-POS-0014,DC-C01-S01-M1-CAND-0014,positive,positive_repack,dev,C01M1-RP-0014,original,repackaged,00fafd8dcdbd59ff035117ff1e19c8329a92ab797e452304fbe82aa9027acf24,857a078a0526def00650097bafc3e8aad51550561f1a914f886263a9ee96b897,kr.mobilesoft.yxplayer,kr.mobilesoft.yxplayer,success,success,success,1.0000,1.0000,0.9769,0.7273,RePack benchmark pair label,medium,experiments/artifacts/E-EXEC-080-INVENTORY/repack-repo/repackaging_pairs.txt,APK was repackaged or modified while preserving lineage,same or close application lineage should remain visible; exact package equality is not required,"M0 seeds first, then first non-overlapping RePack source rows until 20 materialized positive pairs","M1 diagnostic inspection, split checks, negative-pair checks, and repack behavior analysis","No publication-grade quality/F1 claim; this is a small M1 diagnostic set, not a claim-ready benchmark.",RePack benchmark
DC-C01-S01-M1,DC-C01-S01-M1,DC-C01-S01-M1-POS-0015,DC-C01-S01-M1-CAND-0016,positive,positive_repack,dev,C01M1-RP-0016,original,repackaged,015a06fe5119e8030c8521ecb742ef4bc638aa64b8c9f12969771f740ec5e151,3577ae9b0f3e4ac2d3ff37af458bbe1d2bdbfb799d64ff2fc4abb14818a5e2b8,uk.co.bigheadgames.Snookererspo,com.eivaagames.RealPool3Dluo,success,success,success,1.0000,1.0000,0.9636,1.0000,RePack benchmark pair label,medium,experiments/artifacts/E-EXEC-080-INVENTORY/repack-repo/repackaging_pairs.txt,APK was repackaged or modified while preserving lineage,same or close application lineage should remain visible; exact package equality is not required,"M0 seeds first, then first non-overlapping RePack source rows until 20 materialized positive pairs","M1 diagnostic inspection, split checks, negative-pair checks, and repack behavior analysis","No publication-grade quality/F1 claim; this is a small M1 diagnostic set, not a claim-ready benchmark.",RePack benchmark
DC-C01-S01-M1,DC-C01-S01-M1,DC-C01-S01-M1-POS-0016,DC-C01-S01-M1-CAND-0017,positive,positive_repack,dev,C01M1-RP-0017,original,repackaged,0182f8e03306449f87c6c26204ca014cf79e180efb1560749be1bcbe4d49045c,7bf21599ab895e19998f2c52acd2743088a191416d74d1a37aa17b21554c7c41,com.freedomrecyle.carunblock,com.freedomrecyle.carunblock,success,success,success,1.0000,0.9474,0.6446,0.9810,RePack benchmark pair label,medium,experiments/artifacts/E-EXEC-080-INVENTORY/repack-repo/repackaging_pairs.txt,APK was repackaged or modified while preserving lineage,same or close application lineage should remain visible; exact package equality is not required,"M0 seeds first, then first non-overlapping RePack source rows until 20 materialized positive pairs","M1 diagnostic inspection, split checks, negative-pair checks, and repack behavior analysis","No publication-grade quality/F1 claim; this is a small M1 diagnostic set, not a claim-ready benchmark.",RePack benchmark
DC-C01-S01-M1,DC-C01-S01-M1,DC-C01-S01-M1-POS-0017,DC-C01-S01-M1-CAND-0018,positive,positive_repack,dev,C01M1-RP-0018,original,repackaged,01888a153046fd043b5c37189e2ad0060d10c0a27c5e11180f4941196fe9acfe,249c5562f5b544a28764d8261fea08e2e05a681e2f9ed1cee173cf121fc09778,air.com.infofrontline.jackwt,air.com.infofrontline.jackwt,success,success,success,1.0000,1.0000,1.0000,1.0000,RePack benchmark pair label,medium,experiments/artifacts/E-EXEC-080-INVENTORY/repack-repo/repackaging_pairs.txt,APK was repackaged or modified while preserving lineage,same or close application lineage should remain visible; exact package equality is not required,"M0 seeds first, then first non-overlapping RePack source rows until 20 materialized positive pairs","M1 diagnostic inspection, split checks, negative-pair checks, and repack behavior analysis","No publication-grade quality/F1 claim; this is a small M1 diagnostic set, not a claim-ready benchmark.",RePack benchmark
DC-C01-S01-M1,DC-C01-S01-M1,DC-C01-S01-M1-POS-0018,DC-C01-S01-M1-CAND-0019,positive,positive_repack,dev,C01M1-RP-0019,original,repackaged,0192987c9db717fa84e5b51d2fb31a17b42475fb6834f69c40fe407617dd1af9,00e9e9bcf24affd2d87c034752ed9f74496eebc464d021fa79d48321b2b76ee3,com.kim.shotball,com.TurnTheGameOn.MidnightSportsDriver,success,success,success,1.0000,1.0000,0.4437,1.0000,RePack benchmark pair label,medium,experiments/artifacts/E-EXEC-080-INVENTORY/repack-repo/repackaging_pairs.txt,APK was repackaged or modified while preserving lineage,same or close application lineage should remain visible; exact package equality is not required,"M0 seeds first, then first non-overlapping RePack source rows until 20 materialized positive pairs","M1 diagnostic inspection, split checks, negative-pair checks, and repack behavior analysis","No publication-grade quality/F1 claim; this is a small M1 diagnostic set, not a claim-ready benchmark.",RePack benchmark
DC-C01-S01-M1,DC-C01-S01-M1,DC-C01-S01-M1-POS-0019,DC-C01-S01-M1-CAND-0020,positive,positive_repack,holdout,C01M1-RP-0020,original,repackaged,0197ddb5ea5c2af189bc51a441fa1b6c5467bd902bfdccfcacde725d56317541,675852fd53756d069153df837e2d1f002d3571d9bbc42982c2da84b7bd005cb3,de.ceoception.hexrgbconverter,com.pico.Odds.AusGHRacing,success,success,success,1.0000,0.3333,0.8756,0.0900,RePack benchmark pair label,medium,experiments/artifacts/E-EXEC-080-INVENTORY/repack-repo/repackaging_pairs.txt,APK was repackaged or modified while preserving lineage,same or close application lineage should remain visible; exact package equality is not required,"M0 seeds first, then first non-overlapping RePack source rows until 20 materialized positive pairs","M1 diagnostic inspection, split checks, negative-pair checks, and repack behavior analysis","No publication-grade quality/F1 claim; this is a small M1 diagnostic set, not a claim-ready benchmark.",RePack benchmark
DC-C01-S01-M1,DC-C01-S01-M1,DC-C01-S01-M1-POS-0020,DC-C01-S01-M1-CAND-0025,positive,positive_repack,holdout,C01M1-RP-0025,original,repackaged,01e1fe9ba4a822eaca97c06c3dc1bacd331d85539da35962c6777390d6434c94,a636e3f61c3ec74bd7febb531fc5c83c6acc14244d2c3a5591e7570e4c9a0abf,com.hyrt.zhichi.ui.main,com.hyrt.zhichi.ui.main,success,success,success,0.9444,0.9394,0.9365,0.9784,RePack benchmark pair label,medium,experiments/artifacts/E-EXEC-080-INVENTORY/repack-repo/repackaging_pairs.txt,APK was repackaged or modified while preserving lineage,same or close application lineage should remain visible; exact package equality is not required,"M0 seeds first, then first non-overlapping RePack source rows until 20 materialized positive pairs","M1 diagnostic inspection, split checks, negative-pair checks, and repack behavior analysis","No publication-grade quality/F1 claim; this is a small M1 diagnostic set, not a claim-ready benchmark.",RePack benchmark
DC-C01-S01-M1,DC-C01-S01-M1,DC-C01-S01-M1-NEG-0001,negative_shift:DC-C01-S01-M1-CAND-0001->DC-C01-S01-M1-CAND-0002,negative,negative_non_clone,dev,NEG-C01M1-RP-0001__C01M1-RP-0002,original,different_original,01195c7318fb8effa28db5e32c46599c30c18b8743781c30470ade92d83caea5,04d61cf71bcd9e9ff83d35fa86c82cb0e4d1476c39cb1a87217e7d4dfa4b71af,com.picsart.studio,com.checkers.checkers,success,success,success,0.3333,0.0000,0.0055,0.0037,deterministic negative sampling from different RePack lineage groups,medium,candidate positive rows from DC-C01-S01-M1,different original applications; not a repack relation,no shared lineage group; split does not cross dev/holdout boundary,"within each split, pair original APK i with original APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C01-S01-M1-CAND-0001:DC-C01-S01-M1-CAND-0002
DC-C01-S01-M1,DC-C01-S01-M1,DC-C01-S01-M1-NEG-0002,negative_shift:DC-C01-S01-M1-CAND-0002->DC-C01-S01-M1-CAND-0003,negative,negative_non_clone,dev,NEG-C01M1-RP-0002__C01M1-RP-0003,original,different_original,04d61cf71bcd9e9ff83d35fa86c82cb0e4d1476c39cb1a87217e7d4dfa4b71af,05667ddf242b81000b2d29946a63c1113162c8c72ff13b82464c123da26c64a3,com.checkers.checkers,com.dseffects.VirtualDog,success,success,success,0.3333,0.0000,0.0000,0.0298,deterministic negative sampling from different RePack lineage groups,medium,candidate positive rows from DC-C01-S01-M1,different original applications; not a repack relation,no shared lineage group; split does not cross dev/holdout boundary,"within each split, pair original APK i with original APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C01-S01-M1-CAND-0002:DC-C01-S01-M1-CAND-0003
DC-C01-S01-M1,DC-C01-S01-M1,DC-C01-S01-M1-NEG-0003,negative_shift:DC-C01-S01-M1-CAND-0003->DC-C01-S01-M1-CAND-0004,negative,negative_non_clone,dev,NEG-C01M1-RP-0003__C01M1-RP-0004,original,different_original,05667ddf242b81000b2d29946a63c1113162c8c72ff13b82464c123da26c64a3,083e11ab8280522404d62963b6118de52d81333d8640c876244687fd1fec065d,com.dseffects.VirtualDog,org.pyload.android.client,success,success,success,0.1667,0.0000,0.0000,0.0176,deterministic negative sampling from different RePack lineage groups,medium,candidate positive rows from DC-C01-S01-M1,different original applications; not a repack relation,no shared lineage group; split does not cross dev/holdout boundary,"within each split, pair original APK i with original APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C01-S01-M1-CAND-0003:DC-C01-S01-M1-CAND-0004
DC-C01-S01-M1,DC-C01-S01-M1,DC-C01-S01-M1-NEG-0004,negative_shift:DC-C01-S01-M1-CAND-0004->DC-C01-S01-M1-CAND-0006,negative,negative_non_clone,dev,NEG-C01M1-RP-0004__C01M1-RP-0006,original,different_original,083e11ab8280522404d62963b6118de52d81333d8640c876244687fd1fec065d,228e4844ebbea413fbd16b17ba09e96ebdf93c3ba0499edc67ec28b6fea2dadd,org.pyload.android.client,de.tellows,success,success,success,0.1429,0.0000,0.0000,0.0222,deterministic negative sampling from different RePack lineage groups,medium,candidate positive rows from DC-C01-S01-M1,different original applications; not a repack relation,no shared lineage group; split does not cross dev/holdout boundary,"within each split, pair original APK i with original APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C01-S01-M1-CAND-0004:DC-C01-S01-M1-CAND-0006
DC-C01-S01-M1,DC-C01-S01-M1,DC-C01-S01-M1-NEG-0005,negative_shift:DC-C01-S01-M1-CAND-0006->DC-C01-S01-M1-CAND-0007,negative,negative_non_clone,dev,NEG-C01M1-RP-0006__C01M1-RP-0007,original,different_original,228e4844ebbea413fbd16b17ba09e96ebdf93c3ba0499edc67ec28b6fea2dadd,256b984de50e7d46d4457ebcbae98f1b1a500fed3ec75659d3834416f1cf68de,de.tellows,com.speedsoftware.rootexplorer,success,success,success,0.1667,0.0000,0.0000,0.0130,deterministic negative sampling from different RePack lineage groups,medium,candidate positive rows from DC-C01-S01-M1,different original applications; not a repack relation,no shared lineage group; split does not cross dev/holdout boundary,"within each split, pair original APK i with original APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C01-S01-M1-CAND-0006:DC-C01-S01-M1-CAND-0007
DC-C01-S01-M1,DC-C01-S01-M1,DC-C01-S01-M1-NEG-0006,negative_shift:DC-C01-S01-M1-CAND-0007->DC-C01-S01-M1-CAND-0008,negative,negative_non_clone,dev,NEG-C01M1-RP-0007__C01M1-RP-0008,original,different_original,256b984de50e7d46d4457ebcbae98f1b1a500fed3ec75659d3834416f1cf68de,000595c346096b92b073f3a7c055ffe466edcf3e51e017c280feab641e3d95d3,com.speedsoftware.rootexplorer,com.tekciz.idol2012,success,success,success,0.1818,0.0000,0.0000,0.0102,deterministic negative sampling from different RePack lineage groups,medium,candidate positive rows from DC-C01-S01-M1,different original applications; not a repack relation,no shared lineage group; split does not cross dev/holdout boundary,"within each split, pair original APK i with original APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C01-S01-M1-CAND-0007:DC-C01-S01-M1-CAND-0008
DC-C01-S01-M1,DC-C01-S01-M1,DC-C01-S01-M1-NEG-0007,negative_shift:DC-C01-S01-M1-CAND-0008->DC-C01-S01-M1-CAND-0009,negative,negative_non_clone,dev,NEG-C01M1-RP-0008__C01M1-RP-0009,original,different_original,000595c346096b92b073f3a7c055ffe466edcf3e51e017c280feab641e3d95d3,000d753e7c480fa12d69fd826890683b786e4c344c52a193f1aabe07542d4efe,com.tekciz.idol2012,com.zhaocha.Whereisbeauty.free1,success,success,success,0.3000,0.0333,0.0042,0.0305,deterministic negative sampling from different RePack lineage groups,medium,candidate positive rows from DC-C01-S01-M1,different original applications; not a repack relation,no shared lineage group; split does not cross dev/holdout boundary,"within each split, pair original APK i with original APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C01-S01-M1-CAND-0008:DC-C01-S01-M1-CAND-0009
DC-C01-S01-M1,DC-C01-S01-M1,DC-C01-S01-M1-NEG-0008,negative_shift:DC-C01-S01-M1-CAND-0009->DC-C01-S01-M1-CAND-0011,negative,negative_non_clone,dev,NEG-C01M1-RP-0009__C01M1-RP-0011,original,different_original,000d753e7c480fa12d69fd826890683b786e4c344c52a193f1aabe07542d4efe,0046c61ae24745e6a74d02a2dcf07494fd0ce6755f0c9484b8225bf4df31def1,com.zhaocha.Whereisbeauty.free1,org.northernstar.mobile,success,success,success,0.2500,0.0000,0.0841,0.0091,deterministic negative sampling from different RePack lineage groups,medium,candidate positive rows from DC-C01-S01-M1,different original applications; not a repack relation,no shared lineage group; split does not cross dev/holdout boundary,"within each split, pair original APK i with original APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C01-S01-M1-CAND-0009:DC-C01-S01-M1-CAND-0011
DC-C01-S01-M1,DC-C01-S01-M1,DC-C01-S01-M1-NEG-0009,negative_shift:DC-C01-S01-M1-CAND-0011->DC-C01-S01-M1-CAND-0012,negative,negative_non_clone,dev,NEG-C01M1-RP-0011__C01M1-RP-0012,original,different_original,0046c61ae24745e6a74d02a2dcf07494fd0ce6755f0c9484b8225bf4df31def1,00602b9e81804905a6b7c0f1e066d0509da603b9d627a275b5e0d2fd52e6c260,org.northernstar.mobile,sniper.duck.shooter,success,success,success,0.3846,0.0000,0.0000,0.0097,deterministic negative sampling from different RePack lineage groups,medium,candidate positive rows from DC-C01-S01-M1,different original applications; not a repack relation,no shared lineage group; split does not cross dev/holdout boundary,"within each split, pair original APK i with original APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C01-S01-M1-CAND-0011:DC-C01-S01-M1-CAND-0012
DC-C01-S01-M1,DC-C01-S01-M1,DC-C01-S01-M1-NEG-0010,negative_shift:DC-C01-S01-M1-CAND-0012->DC-C01-S01-M1-CAND-0013,negative,negative_non_clone,dev,NEG-C01M1-RP-0012__C01M1-RP-0013,original,different_original,00602b9e81804905a6b7c0f1e066d0509da603b9d627a275b5e0d2fd52e6c260,0087ad70f86a434fdc035e0f7b41ad81f4f9d254cc799eb1fc7c6ea60282d947,sniper.duck.shooter,com.hellotalk,success,success,success,0.2000,0.0000,0.0000,0.0037,deterministic negative sampling from different RePack lineage groups,medium,candidate positive rows from DC-C01-S01-M1,different original applications; not a repack relation,no shared lineage group; split does not cross dev/holdout boundary,"within each split, pair original APK i with original APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C01-S01-M1-CAND-0012:DC-C01-S01-M1-CAND-0013
