sha256,feature_status,failure_class,decoded_dir,package_name,manifest_version_code,manifest_version_name,min_sdk,target_sdk,uses_permission_count,activity_count,activity_alias_count,service_count,receiver_count,provider_count,uses_feature_count,smali_dir_count,smali_file_count,class_count,method_count,field_count,res_file_count,res_dir_count,asset_file_count,lib_file_count,native_abi_count,top_class_prefixes,sample_permissions,sample_components
0182f8e03306449f87c6c26204ca014cf79e180efb1560749be1bcbe4d49045c,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/0182f8e03306449f87c6c26204ca014cf79e180efb1560749be1bcbe4d49045c,com.freedomrecyle.carunblock,,,,,3,19,0,0,0,0,0,1,107,107,460,1919,103,13,1,0,0,com.freedomrecyle.carunblock:64;com.google.ads:17;h:1;s:1;j:1,android.permission.ACCESS_NETWORK_STATE;android.permission.INTERNET;android.permission.READ_PHONE_STATE,activity:com.freedomrecyle.carunblock.CoverActivity;activity:com.freedomrecyle.carunblock.Crazy2Activity;activity:com.freedomrecyle.carunblock.CrazyActivity;activity:com.freedomrecyle.carunblock.Easy2Activity;activity:com.freedomrecyle.carunblock.EasyActivity
01888a153046fd043b5c37189e2ad0060d10c0a27c5e11180f4941196fe9acfe,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/01888a153046fd043b5c37189e2ad0060d10c0a27c5e11180f4941196fe9acfe,air.com.infofrontline.jackwt,,,,,6,2,0,0,1,0,0,1,208,208,1557,1017,34,22,17,4,1,com.adobe.air:147;so.cuo.anes:18;air.com.infofrontline:15;com.adobe.fre:14;com.adobe.flashruntime:5,android.permission.ACCESS_NETWORK_STATE;android.permission.ACCESS_WIFI_STATE;android.permission.GET_TASKS;android.permission.INTERNET;android.permission.READ_PHONE_STATE,activity:air.com.infofrontline.jackwt.AppEntry;activity:com.ccx.xm.AdActivity;receiver:com.games.AdReciver
0192987c9db717fa84e5b51d2fb31a17b42475fb6834f69c40fe407617dd1af9,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/0192987c9db717fa84e5b51d2fb31a17b42475fb6834f69c40fe407617dd1af9,com.kim.shotball,,,,,2,2,0,0,0,0,4,1,265,265,1529,958,7,6,51,3,1,com.google.ads:197;com.unity3d.player:60;com.google.unity:5;org.fmod.FMODAudioDevice$a:1;org.fmod.FMODAudioDevice:1,android.permission.ACCESS_NETWORK_STATE;android.permission.INTERNET,activity:com.google.ads.AdActivity;activity:com.unity3d.player.UnityPlayerNativeActivity
0197ddb5ea5c2af189bc51a441fa1b6c5467bd902bfdccfcacde725d56317541,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/0197ddb5ea5c2af189bc51a441fa1b6c5467bd902bfdccfcacde725d56317541,de.ceoception.hexrgbconverter,,,,,2,2,0,0,0,0,0,1,208,208,1093,801,98,12,0,0,0,com.google.ads:197;de.ceoception.hexrgbconverter:11,android.permission.ACCESS_NETWORK_STATE;android.permission.INTERNET,activity:com.google.ads.AdActivity;activity:de.ceoception.hexrgbconverter.MyActivity
019a8a0d6916011c67c8bb7eae39778fb82168e47b6b0bc9efd2b24e6b27ce13,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/019a8a0d6916011c67c8bb7eae39778fb82168e47b6b0bc9efd2b24e6b27ce13,com.appmk.magazine.main,,,,,4,3,0,0,0,0,0,1,248,248,1520,738,28,4,3,1,1,com.google.gson:129;com.appmk.magazine:71;com.google.ads:10;com.poqop.document:3;org.vudroid.pdfdroid:3,android.permission.ACCESS_NETWORK_STATE;android.permission.CHANGE_CONFIGURATION;android.permission.INTERNET;android.permission.WRITE_EXTERNAL_STORAGE,activity:com.appmk.magazine.main.MagazineActivity;activity:com.appmk.magazine.main.SearchActivity;activity:com.google.ads.AdActivity
01a81f0196554fc91315263b15ad65b4ca2ac08be2562c219fc87caec1ab564e,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/01a81f0196554fc91315263b15ad65b4ca2ac08be2562c219fc87caec1ab564e,com.minifactory.tankbattle,,,,,7,8,0,0,0,0,0,1,985,985,5468,3149,14,3,1,1,1,com.scoreloop.client:247;com.chartboost.sdk:211;com.google.ads:168;com.startapp.android:155;com.umeng.newxp:45,android.permission.ACCESS_NETWORK_STATE;android.permission.ACCESS_WIFI_STATE;android.permission.GET_TASKS;android.permission.INTERNET;android.permission.READ_PHONE_STATE,activity:com.chartboost.sdk.CBImpressionActivity;activity:com.google.ads.AdActivity;activity:com.minifactory.ii;activity:com.minifactory.minifactory;activity:com.minifactory.myfen
01c6299941a04734370854fb928a326f659709ff4c663799025515bdd8407e08,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/01c6299941a04734370854fb928a326f659709ff4c663799025515bdd8407e08,cn.hightech.animalpai,,,,,12,12,0,1,1,0,0,1,463,463,2932,1834,97,10,1,3,1,com.google.ads:156;com.wyh.framework:122;android.support.v4:87;com.umeng.common:51;com.gamebb.oeverdream:17,android.permission.ACCESS_COARSE_LOCATION;android.permission.ACCESS_FINE_LOCATION;android.permission.ACCESS_NETWORK_STATE;android.permission.ACCESS_WIFI_STATE;android.permission.GET_TASKS,activity:com.gamebb.oeverdream.MobileMain;activity:com.inmobi.androidsdk.IMBrowserActivity;activity:com.millennialmedia.android.MMActivity;activity:com.millennialmedia.android.VideoPlayer;activity:com.umeng.fb.ui.FeedbackConversation
01c65038bbc68ce7948c6896bbb554edb5bd3eb8d2ccb9e4d2031fe831e0c427,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/01c65038bbc68ce7948c6896bbb554edb5bd3eb8d2ccb9e4d2031fe831e0c427,com.hidayabooks.app130,,,,,2,2,0,0,0,0,0,1,291,291,1728,1049,21,8,24,0,0,com.google.ads:155;org.apache.cordova:123;com.hidayabooks.app130:13,android.permission.ACCESS_NETWORK_STATE;android.permission.INTERNET,activity:com.google.ads.AdActivity;activity:com.hidayabooks.app130.app130
01e1fe9ba4a822eaca97c06c3dc1bacd331d85539da35962c6777390d6434c94,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/01e1fe9ba4a822eaca97c06c3dc1bacd331d85539da35962c6777390d6434c94,com.hyrt.zhichi.ui.main,,,,,17,29,0,1,1,0,0,1,669,669,5959,3763,454,7,53,1,1,com.hyrt.zhichi:284;com.baidu.mapapi:76;org.dom4j.tree:49;org.dom4j.io:36;com.mobclick.android:28,android.permission.ACCESS_FINE_LOCATION;android.permission.ACCESS_NETWORK_STATE;android.permission.ACCESS_WIFI_STATE;android.permission.CAMERA;android.permission.CHANGE_WIFI_STATE,activity:com.hyrt.zhichi.map.AppsActivity;activity:com.hyrt.zhichi.sms.SMS;activity:com.hyrt.zhichi.ui.base.AssistActivity;activity:com.hyrt.zhichi.ui.base.Update;activity:com.hyrt.zhichi.ui.base.VoidActivity
04d61cf71bcd9e9ff83d35fa86c82cb0e4d1476c39cb1a87217e7d4dfa4b71af,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/04d61cf71bcd9e9ff83d35fa86c82cb0e4d1476c39cb1a87217e7d4dfa4b71af,com.checkers.checkers,,,,,4,7,0,1,2,0,0,1,246,246,1095,1294,166,5,2,1,1,com.doodlemobile.gamecenter:112;com.checkers.checkers:97;com.google.android:21;com.a.a:8;a.a.a:8,android.permission.ACCESS_NETWORK_STATE;android.permission.ACCESS_WIFI_STATE;android.permission.INTERNET;android.permission.READ_PHONE_STATE,activity:com.checkers.checkers.activity.GameActivity;activity:com.checkers.checkers.activity.MainActivity;activity:com.checkers.checkers.activity.OptionsActivity;activity:com.doodlemobile.gamecenter.GameCenterActivity;activity:com.doodlemobile.gamecenter.LeaderBoardActivity
052ac8459faba929a899d7abfa6564466a2abb2649e9a0754cda6e672f71f207,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/052ac8459faba929a899d7abfa6564466a2abb2649e9a0754cda6e672f71f207,com.saga.crazygobangs,,,,,12,13,0,1,1,0,0,1,1047,1047,6331,4182,97,10,1,3,1,com.chartboost.sdk:186;com.google.ads:177;com.millennialmedia.android:158;com.wyh.framework:129;com.inmobi.androidsdk:106,android.permission.ACCESS_COARSE_LOCATION;android.permission.ACCESS_FINE_LOCATION;android.permission.ACCESS_NETWORK_STATE;android.permission.ACCESS_WIFI_STATE;android.permission.GET_TASKS,activity:com.gamebb.oeverdream.MobileMain;activity:com.google.ads.AdActivity;activity:com.inmobi.androidsdk.IMBrowserActivity;activity:com.millennialmedia.android.MMActivity;activity:com.millennialmedia.android.VideoPlayer
05667ddf242b81000b2d29946a63c1113162c8c72ff13b82464c123da26c64a3,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/05667ddf242b81000b2d29946a63c1113162c8c72ff13b82464c123da26c64a3,com.dseffects.VirtualDog,,,,,4,1,0,0,0,0,0,1,26,26,158,119,7,3,53,0,0,com.admob.android:15;com.dseffects.VirtualDog:11,android.permission.ACCESS_COARSE_LOCATION;android.permission.INTERNET;android.permission.READ_PHONE_STATE;android.permission.VIBRATE,activity:com.dseffects.VirtualDog.VirtualDog
083e11ab8280522404d62963b6118de52d81333d8640c876244687fd1fec065d,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/083e11ab8280522404d62963b6118de52d81333d8640c876244687fd1fec065d,org.pyload.android.client,,,,,3,5,0,0,0,0,0,1,1391,1391,7148,2951,166,31,1,0,0,org.pyload.thrift:1025;android.support.v4:123;org.apache.thrift:105;org.pyload.android:96;org.apache.commons:14,android.permission.ACCESS_NETWORK_STATE;android.permission.INTERNET;android.permission.WRITE_EXTERNAL_STORAGE,activity:org.pyload.android.client.AddLinksActivity;activity:org.pyload.android.client.Preferences;activity:org.pyload.android.client.RemoteSettings;activity:org.pyload.android.client.module.FileChooser;activity:org.pyload.android.client.pyLoad
0f13ee3c7cabe5c1ec33b0d7215e8b3f0f436d8485ba69722f46b91a6e541503,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/0f13ee3c7cabe5c1ec33b0d7215e8b3f0f436d8485ba69722f46b91a6e541503,com.intsolutionlb.app130,,,,,2,2,0,0,0,0,0,1,291,291,1728,1049,21,8,24,0,0,com.google.ads:155;org.apache.cordova:123;com.intsolutionlb.app130:13,android.permission.ACCESS_NETWORK_STATE;android.permission.INTERNET,activity:com.google.ads.AdActivity;activity:com.intsolutionlb.app130.app130
10eda742fb707dc442217d942923eafa7140e83c4c2c04f477a8ea5368285fe5,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/10eda742fb707dc442217d942923eafa7140e83c4c2c04f477a8ea5368285fe5,com.cjdao.trackback,,,,,5,8,0,0,0,0,0,1,93,93,527,541,68,6,0,0,0,com.cjdao.trackback:24;com.mobclick.android:20;com.feedback.ui:14;com.feedback.a:6;com.cjdao.util:6,android.permission.ACCESS_NETWORK_STATE;android.permission.ACCESS_WIFI_STATE;android.permission.INTERNET;android.permission.READ_PHONE_STATE;android.permission.WRITE_EXTERNAL_STORAGE,activity:com.cjdao.trackback.AboutActivity;activity:com.cjdao.trackback.DetailActivity;activity:com.cjdao.trackback.FavoritesActivity;activity:com.cjdao.trackback.HomeActivity;activity:com.cjdao.trackback.LandingActivity
195c46b03b3bb42408aaf604ad9375e0efde1ccbadfee23acf20009515f876c4,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/195c46b03b3bb42408aaf604ad9375e0efde1ccbadfee23acf20009515f876c4,com.appmk.magazine.main,,,,,4,3,0,0,0,0,0,1,248,248,1520,737,28,4,58,0,0,com.google.gson:129;com.appmk.magazine:71;com.google.ads:10;com.poqop.document:3;org.vudroid.pdfdroid:3,android.permission.ACCESS_NETWORK_STATE;android.permission.CHANGE_CONFIGURATION;android.permission.INTERNET;android.permission.WRITE_EXTERNAL_STORAGE,activity:com.appmk.magazine.main.MagazineActivity;activity:com.appmk.magazine.main.SearchActivity;activity:com.google.ads.AdActivity
228e4844ebbea413fbd16b17ba09e96ebdf93c3ba0499edc67ec28b6fea2dadd,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/228e4844ebbea413fbd16b17ba09e96ebdf93c3ba0499edc67ec28b6fea2dadd,de.tellows,,,,,5,8,0,1,2,0,0,1,148,148,804,688,64,7,0,0,0,com.admob.android:100;de.tellows.activities:15;de.tellows.db:4;de.tellows.callerstate:4;de.tellows.services:4,android.permission.GET_ACCOUNTS;android.permission.INTERNET;android.permission.READ_CONTACTS;android.permission.READ_PHONE_STATE;android.permission.WRITE_CONTACTS,activity:com.admob.android.ads.AdMobActivity;activity:de.tellows.activities.Anrufliste;activity:de.tellows.activities.CommentsActivity;activity:de.tellows.activities.DetailTabActivity;activity:de.tellows.activities.DetailsZurNummer
249c5562f5b544a28764d8261fea08e2e05a681e2f9ed1cee173cf121fc09778,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/249c5562f5b544a28764d8261fea08e2e05a681e2f9ed1cee173cf121fc09778,air.com.infofrontline.jackwt,,,,,6,2,0,0,1,0,0,1,208,208,1548,1005,34,22,17,4,1,com.adobe.air:147;so.cuo.anes:18;air.com.infofrontline:15;com.adobe.fre:14;com.adobe.flashruntime:5,android.permission.ACCESS_NETWORK_STATE;android.permission.ACCESS_WIFI_STATE;android.permission.GET_TASKS;android.permission.INTERNET;android.permission.READ_PHONE_STATE,activity:air.com.infofrontline.jackwt.AppEntry;activity:com.ccx.xm.AdActivity;receiver:com.games.AdReciver
256b984de50e7d46d4457ebcbae98f1b1a500fed3ec75659d3834416f1cf68de,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/256b984de50e7d46d4457ebcbae98f1b1a500fed3ec75659d3834416f1cf68de,com.speedsoftware.rootexplorer,,,,,9,20,0,1,0,1,0,1,1908,1908,12298,5571,558,42,1,0,0,com.fasterxml.jackson:536;com.speedsoftware.rootexplorer:363;com.google.android:196;com.google.api:171;android.support.v4:134,android.permission.ACCESS_SUPERUSER;android.permission.ACCESS_WIFI_STATE;android.permission.GET_ACCOUNTS;android.permission.INTERNET;android.permission.MANAGE_ACCOUNTS,activity:com.box.androidlib.activities.BoxAuthentication;activity:com.box.boxandroidlibv2.activities.OAuthActivity;activity:com.dropbox.client2.android.AuthActivity;activity:com.speedsoftware.rootexplorer.AboutActivity;activity:com.speedsoftware.rootexplorer.BookmarkList
2aef6c82b8843f097b49f64c04f6839c54dce0ff5b80b7d62758ec5caf6e3e35,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/2aef6c82b8843f097b49f64c04f6839c54dce0ff5b80b7d62758ec5caf6e3e35,net.appholic.poconghunter,,,,,7,38,0,0,0,0,0,1,1197,1197,7667,3800,353,6,36,2,1,org.anddev.andengine:445;com.scoreloop.client:409;com.google.ads:150;com.admob.android:100;com.badlogic.gdx:43,android.permission.ACCESS_COARSE_LOCATION;android.permission.ACCESS_NETWORK_STATE;android.permission.INTERNET;android.permission.READ_CONTACTS;android.permission.READ_PHONE_STATE,activity:com.google.ads.AdActivity;activity:com.scoreloop.client.android.ui.AchievementsScreenActivity;activity:com.scoreloop.client.android.ui.BuddiesScreenActivity;activity:com.scoreloop.client.android.ui.ChallengesScreenActivity;activity:com.scoreloop.client.android.ui.EntryScreenActivity
3577ae9b0f3e4ac2d3ff37af458bbe1d2bdbfb799d64ff2fc4abb14818a5e2b8,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/3577ae9b0f3e4ac2d3ff37af458bbe1d2bdbfb799d64ff2fc4abb14818a5e2b8,com.eivaagames.RealPool3Dluo,,,,,9,3,0,0,2,0,3,1,107,107,686,380,6,5,209,2,1,com.unity3d.player:85;com.android.mixloader:9;com.android.poshosdk:9;com.android.pushsdk:1;com.android.mixsdk:1,android.permission.ACCESS_NETWORK_STATE;android.permission.GET_TASKS;android.permission.INTERNET;android.permission.READ_EXTERNAL_STORAGE;android.permission.READ_PHONE_STATE,activity:com.unity3d.player.UnityPlayerActivity;activity:com.unity3d.player.UnityPlayerNativeActivity;activity:com.unity3d.player.UnityPlayerProxyActivity;receiver:com.android.mixloader.loader.QQ;receiver:com.android.poshosdk.loader.QQ
3f390b8c822ee9aacad4dc24cd0c40639fdc84d15b2c858377001aa207a8173a,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/3f390b8c822ee9aacad4dc24cd0c40639fdc84d15b2c858377001aa207a8173a,com.tekciz.thevoice,,,,,4,12,0,0,0,0,0,1,248,248,1277,767,133,13,0,0,0,com.google.gson:129;com.tekciz.tvshow:62;com.tekciz.thevoice:13;com.google.ads:10;a$a:1,android.permission.ACCESS_NETWORK_STATE;android.permission.INTERNET;android.permission.READ_EXTERNAL_STORAGE;android.permission.WRITE_EXTERNAL_STORAGE,activity:com.google.ads.AdActivity;activity:com.tekciz.tvshow.activity.main.MainActivity;activity:com.tekciz.tvshow.activity.main.tab.TabForUs;activity:com.tekciz.tvshow.activity.main.tab.TabListVideo;activity:com.tekciz.tvshow.activity.main.tab.TabNewVideo
3ff73591ab3c0bd3d8271a3f5b5643154f3e4d6dff7203fbfff052aea71bb9b1,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/3ff73591ab3c0bd3d8271a3f5b5643154f3e4d6dff7203fbfff052aea71bb9b1,com.dseffects.VirtualDog,,,,,4,1,0,0,0,0,0,1,140,140,671,505,7,3,53,0,0,com.mmsdk.internal:64;com.mmsdk.a:29;com.admob.android:15;com.dseffects.VirtualDog:11;com.mmsdk.utils:7,android.permission.ACCESS_COARSE_LOCATION;android.permission.INTERNET;android.permission.READ_PHONE_STATE;android.permission.VIBRATE,activity:com.dseffects.VirtualDog.VirtualDog
4badd2eca2808520c943899c31bf0e2f271dbd34a9b5d4c9e4cf5796336644f5,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/4badd2eca2808520c943899c31bf0e2f271dbd34a9b5d4c9e4cf5796336644f5,com.justicemission.Sniper,,,,,7,8,0,0,0,0,0,1,985,985,5470,3147,8,3,1,1,1,com.scoreloop.client:247;com.chartboost.sdk:211;com.google.ads:168;com.startapp.android:155;com.umeng.newxp:45,android.permission.ACCESS_NETWORK_STATE;android.permission.ACCESS_WIFI_STATE;android.permission.GET_TASKS;android.permission.INTERNET;android.permission.READ_PHONE_STATE,activity:com.chartboost.sdk.CBImpressionActivity;activity:com.google.ads.AdActivity;activity:com.minifactory.ii;activity:com.minifactory.minifactory;activity:com.minifactory.myfen
