sha256,queue_id,decode_status,failure_class,decoded_dir,manifest_exists,apktool_yml_exists,smali_dir_count,res_exists,assets_exists,lib_exists,file_count
000d753e7c480fa12d69fd826890683b786e4c344c52a193f1aabe07542d4efe,C01M1-DL-0017,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/000d753e7c480fa12d69fd826890683b786e4c344c52a193f1aabe07542d4efe,true,true,1,true,true,true,2167
fd537396e99df3e67bd6fbfec3951098c14a78265c714e63d2562e1977953d3d,C01M1-DL-0018,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/fd537396e99df3e67bd6fbfec3951098c14a78265c714e63d2562e1977953d3d,true,true,1,true,true,true,2233
000ee4e31cccaddb3b9e301bd803ceed512b06f31d149c2e248545b49f4ee967,C01M1-DL-0019,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/000ee4e31cccaddb3b9e301bd803ceed512b06f31d149c2e248545b49f4ee967,true,true,1,true,true,false,1718
d73c16e1be06b4360ea13b1e25e2933bbc99ad5cb824b31b424a6ba09b3436ac,C01M1-DL-0020,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/d73c16e1be06b4360ea13b1e25e2933bbc99ad5cb824b31b424a6ba09b3436ac,true,true,1,true,true,false,1720
0046c61ae24745e6a74d02a2dcf07494fd0ce6755f0c9484b8225bf4df31def1,C01M1-DL-0021,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/0046c61ae24745e6a74d02a2dcf07494fd0ce6755f0c9484b8225bf4df31def1,true,true,1,true,false,true,2381
b333c3b395c4e42c5d33dcfd30b6d5ebc01cf4aa449ea79c09807c86b0702101,C01M1-DL-0022,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/b333c3b395c4e42c5d33dcfd30b6d5ebc01cf4aa449ea79c09807c86b0702101,true,true,1,true,false,true,2381
00602b9e81804905a6b7c0f1e066d0509da603b9d627a275b5e0d2fd52e6c260,C01M1-DL-0023,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/00602b9e81804905a6b7c0f1e066d0509da603b9d627a275b5e0d2fd52e6c260,true,true,1,true,true,true,1617
2aef6c82b8843f097b49f64c04f6839c54dce0ff5b80b7d62758ec5caf6e3e35,C01M1-DL-0024,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/2aef6c82b8843f097b49f64c04f6839c54dce0ff5b80b7d62758ec5caf6e3e35,true,true,1,true,true,true,1611
0087ad70f86a434fdc035e0f7b41ad81f4f9d254cc799eb1fc7c6ea60282d947,C01M1-DL-0025,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/0087ad70f86a434fdc035e0f7b41ad81f4f9d254cc799eb1fc7c6ea60282d947,true,true,1,true,true,true,4485
a917ebf3f01513044faed8cc7146251849b1e679d557b5a07be3e4aa83a0d1a4,C01M1-DL-0026,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/a917ebf3f01513044faed8cc7146251849b1e679d557b5a07be3e4aa83a0d1a4,true,true,1,true,true,true,4599
00fafd8dcdbd59ff035117ff1e19c8329a92ab797e452304fbe82aa9027acf24,C01M1-DL-0027,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/00fafd8dcdbd59ff035117ff1e19c8329a92ab797e452304fbe82aa9027acf24,true,true,1,true,true,false,334
857a078a0526def00650097bafc3e8aad51550561f1a914f886263a9ee96b897,C01M1-DL-0028,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/857a078a0526def00650097bafc3e8aad51550561f1a914f886263a9ee96b897,true,true,1,true,true,false,303
015a06fe5119e8030c8521ecb742ef4bc638aa64b8c9f12969771f740ec5e151,C01M1-DL-0031,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/015a06fe5119e8030c8521ecb742ef4bc638aa64b8c9f12969771f740ec5e151,true,true,1,true,true,true,330
3577ae9b0f3e4ac2d3ff37af458bbe1d2bdbfb799d64ff2fc4abb14818a5e2b8,C01M1-DL-0032,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/3577ae9b0f3e4ac2d3ff37af458bbe1d2bdbfb799d64ff2fc4abb14818a5e2b8,true,true,1,true,true,true,330
0182f8e03306449f87c6c26204ca014cf79e180efb1560749be1bcbe4d49045c,C01M1-DL-0033,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/0182f8e03306449f87c6c26204ca014cf79e180efb1560749be1bcbe4d49045c,true,true,1,true,true,false,217
7bf21599ab895e19998f2c52acd2743088a191416d74d1a37aa17b21554c7c41,C01M1-DL-0034,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/7bf21599ab895e19998f2c52acd2743088a191416d74d1a37aa17b21554c7c41,true,true,1,true,true,false,278
01888a153046fd043b5c37189e2ad0060d10c0a27c5e11180f4941196fe9acfe,C01M1-DL-0035,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/01888a153046fd043b5c37189e2ad0060d10c0a27c5e11180f4941196fe9acfe,true,true,1,true,true,true,269
249c5562f5b544a28764d8261fea08e2e05a681e2f9ed1cee173cf121fc09778,C01M1-DL-0036,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/249c5562f5b544a28764d8261fea08e2e05a681e2f9ed1cee173cf121fc09778,true,true,1,true,true,true,269
0192987c9db717fa84e5b51d2fb31a17b42475fb6834f69c40fe407617dd1af9,C01M1-DL-0037,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/0192987c9db717fa84e5b51d2fb31a17b42475fb6834f69c40fe407617dd1af9,true,true,1,true,true,true,332
00e9e9bcf24affd2d87c034752ed9f74496eebc464d021fa79d48321b2b76ee3,C01M1-DL-0038,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/00e9e9bcf24affd2d87c034752ed9f74496eebc464d021fa79d48321b2b76ee3,true,true,1,true,true,true,689
0197ddb5ea5c2af189bc51a441fa1b6c5467bd902bfdccfcacde725d56317541,C01M1-DL-0039,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/0197ddb5ea5c2af189bc51a441fa1b6c5467bd902bfdccfcacde725d56317541,true,true,1,true,false,false,314
675852fd53756d069153df837e2d1f002d3571d9bbc42982c2da84b7bd005cb3,C01M1-DL-0040,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/675852fd53756d069153df837e2d1f002d3571d9bbc42982c2da84b7bd005cb3,true,true,1,true,true,false,235
019a8a0d6916011c67c8bb7eae39778fb82168e47b6b0bc9efd2b24e6b27ce13,C01M1-DL-0041,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/019a8a0d6916011c67c8bb7eae39778fb82168e47b6b0bc9efd2b24e6b27ce13,true,true,1,true,true,true,287
195c46b03b3bb42408aaf604ad9375e0efde1ccbadfee23acf20009515f876c4,C01M1-DL-0042,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/195c46b03b3bb42408aaf604ad9375e0efde1ccbadfee23acf20009515f876c4,true,true,1,true,true,false,341
01a81f0196554fc91315263b15ad65b4ca2ac08be2562c219fc87caec1ab564e,C01M1-DL-0043,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/01a81f0196554fc91315263b15ad65b4ca2ac08be2562c219fc87caec1ab564e,true,true,1,true,true,true,1016
4badd2eca2808520c943899c31bf0e2f271dbd34a9b5d4c9e4cf5796336644f5,C01M1-DL-0044,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/4badd2eca2808520c943899c31bf0e2f271dbd34a9b5d4c9e4cf5796336644f5,true,true,1,true,true,true,1001
01c6299941a04734370854fb928a326f659709ff4c663799025515bdd8407e08,C01M1-DL-0045,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/01c6299941a04734370854fb928a326f659709ff4c663799025515bdd8407e08,true,true,1,true,true,true,570
052ac8459faba929a899d7abfa6564466a2abb2649e9a0754cda6e672f71f207,C01M1-DL-0046,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/052ac8459faba929a899d7abfa6564466a2abb2649e9a0754cda6e672f71f207,true,true,1,true,true,true,1154
01c65038bbc68ce7948c6896bbb554edb5bd3eb8d2ccb9e4d2031fe831e0c427,C01M1-DL-0047,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/01c65038bbc68ce7948c6896bbb554edb5bd3eb8d2ccb9e4d2031fe831e0c427,true,true,1,true,true,false,342
0f13ee3c7cabe5c1ec33b0d7215e8b3f0f436d8485ba69722f46b91a6e541503,C01M1-DL-0048,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/0f13ee3c7cabe5c1ec33b0d7215e8b3f0f436d8485ba69722f46b91a6e541503,true,true,1,true,true,false,342
01e1fe9ba4a822eaca97c06c3dc1bacd331d85539da35962c6777390d6434c94,C01M1-DL-0049,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/01e1fe9ba4a822eaca97c06c3dc1bacd331d85539da35962c6777390d6434c94,true,true,1,true,true,true,1183
a636e3f61c3ec74bd7febb531fc5c83c6acc14244d2c3a5591e7570e4c9a0abf,C01M1-DL-0050,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/a636e3f61c3ec74bd7febb531fc5c83c6acc14244d2c3a5591e7570e4c9a0abf,true,true,1,true,true,true,1226
