coordinate,dataset_id,pair_id,source_pair_id,pair_role,relation_label,split,split_group_id,left_role,right_role,left_sha256,right_sha256,left_package,right_package,left_feature_status,right_feature_status,pair_feature_status,permissions_jaccard,components_jaccard,classes_jaccard,res_path_jaccard,label_source,label_confidence,source_ref,expected_change,expected_invariants,selection_rule,allowed_use,forbidden_use,evidence_ref
DC-C09-S01-M1,DC-C09-S01-M1,DC-C09-S01-M1-POS-0011,DC-C09-S01-M1-CAND-0011,positive,positive_multidex_split,dev,C09M1-MDEX-0011,base_app,multidex_split,761b5cdfaaca2fc361cfcf41f23883caaa0d7f36673a707a294e2706cddbd719,e9f1214b8956936070e2aa44de30693ea07bbe73ffb73f3939626943a9295d49,com.phd.m1.c09.f011,com.phd.m1.c09.f011,success,success,success,,,1.0000,1.0000,controlled synthetic local generation,strong,experiments/datasets/tools/build_m1_controlled_synthetic.py,same generated classes are split across classes.dex and classes2.dex,"manifest package, generated class set, method count, and resources stay stable",20 generated families; every fifth positive pair is holdout,"M1 diagnostic inspection, split checks, class-specific checks, and explanation-tag preparation",No real-world benchmark claim; this is a controlled synthetic diagnostic set.,controlled synthetic local generation
DC-C09-S01-M1,DC-C09-S01-M1,DC-C09-S01-M1-POS-0012,DC-C09-S01-M1-CAND-0012,positive,positive_multidex_split,dev,C09M1-MDEX-0012,base_app,multidex_split,8991171f9808fe37197bd0189efafc3c153d1cd367222e7e7939a5f267e7564c,de3cbfb6f629eff18f0d1ba01a880024923d005d4d5dc9b4fbbc73d8275931ab,com.phd.m1.c09.f012,com.phd.m1.c09.f012,success,success,success,,,1.0000,1.0000,controlled synthetic local generation,strong,experiments/datasets/tools/build_m1_controlled_synthetic.py,same generated classes are split across classes.dex and classes2.dex,"manifest package, generated class set, method count, and resources stay stable",20 generated families; every fifth positive pair is holdout,"M1 diagnostic inspection, split checks, class-specific checks, and explanation-tag preparation",No real-world benchmark claim; this is a controlled synthetic diagnostic set.,controlled synthetic local generation
DC-C09-S01-M1,DC-C09-S01-M1,DC-C09-S01-M1-POS-0013,DC-C09-S01-M1-CAND-0013,positive,positive_multidex_split,dev,C09M1-MDEX-0013,base_app,multidex_split,88a6267b2e14b3c9d8da450e4dae5db89f77f249abebcfd3a945c383560d0e8b,8346b5267ad5d58ee085f7b7b4fa760a1783d1ac78564d41bded0289c6ebb671,com.phd.m1.c09.f013,com.phd.m1.c09.f013,success,success,success,,,1.0000,1.0000,controlled synthetic local generation,strong,experiments/datasets/tools/build_m1_controlled_synthetic.py,same generated classes are split across classes.dex and classes2.dex,"manifest package, generated class set, method count, and resources stay stable",20 generated families; every fifth positive pair is holdout,"M1 diagnostic inspection, split checks, class-specific checks, and explanation-tag preparation",No real-world benchmark claim; this is a controlled synthetic diagnostic set.,controlled synthetic local generation
DC-C09-S01-M1,DC-C09-S01-M1,DC-C09-S01-M1-POS-0014,DC-C09-S01-M1-CAND-0014,positive,positive_multidex_split,dev,C09M1-MDEX-0014,base_app,multidex_split,2aa58c997381b50a7d6ac34fa92612918864a2aed284c69c9cf27b47f75e43bf,272974b6e7a91823dcb70b0c257874b95d34cbb416b599a517f81a8be86a3307,com.phd.m1.c09.f014,com.phd.m1.c09.f014,success,success,success,,,1.0000,1.0000,controlled synthetic local generation,strong,experiments/datasets/tools/build_m1_controlled_synthetic.py,same generated classes are split across classes.dex and classes2.dex,"manifest package, generated class set, method count, and resources stay stable",20 generated families; every fifth positive pair is holdout,"M1 diagnostic inspection, split checks, class-specific checks, and explanation-tag preparation",No real-world benchmark claim; this is a controlled synthetic diagnostic set.,controlled synthetic local generation
DC-C09-S01-M1,DC-C09-S01-M1,DC-C09-S01-M1-POS-0015,DC-C09-S01-M1-CAND-0015,positive,positive_multidex_split,holdout,C09M1-MDEX-0015,base_app,multidex_split,6a96e3d5ed8ed631c5f9c5893fb2d7289ce96d5bea20b684fbd8a2ffe5f85de1,d5071a4b1dde7fcfd30a3ce6193f0ac32b4ef533b28cd70e5ff4f5ce5f1f5458,com.phd.m1.c09.f015,com.phd.m1.c09.f015,success,success,success,,,1.0000,1.0000,controlled synthetic local generation,strong,experiments/datasets/tools/build_m1_controlled_synthetic.py,same generated classes are split across classes.dex and classes2.dex,"manifest package, generated class set, method count, and resources stay stable",20 generated families; every fifth positive pair is holdout,"M1 diagnostic inspection, split checks, class-specific checks, and explanation-tag preparation",No real-world benchmark claim; this is a controlled synthetic diagnostic set.,controlled synthetic local generation
DC-C09-S01-M1,DC-C09-S01-M1,DC-C09-S01-M1-POS-0016,DC-C09-S01-M1-CAND-0016,positive,positive_multidex_split,dev,C09M1-MDEX-0016,base_app,multidex_split,3a7fdff1465d090af20b80ac932ab79ba6e96ef20c8e6ece042545f73c2eaf04,72396e495e049912b97c03301c8bda7e55b5cc2d62c3764679df94f2541beeaf,com.phd.m1.c09.f016,com.phd.m1.c09.f016,success,success,success,,,1.0000,1.0000,controlled synthetic local generation,strong,experiments/datasets/tools/build_m1_controlled_synthetic.py,same generated classes are split across classes.dex and classes2.dex,"manifest package, generated class set, method count, and resources stay stable",20 generated families; every fifth positive pair is holdout,"M1 diagnostic inspection, split checks, class-specific checks, and explanation-tag preparation",No real-world benchmark claim; this is a controlled synthetic diagnostic set.,controlled synthetic local generation
DC-C09-S01-M1,DC-C09-S01-M1,DC-C09-S01-M1-POS-0017,DC-C09-S01-M1-CAND-0017,positive,positive_multidex_split,dev,C09M1-MDEX-0017,base_app,multidex_split,24e55e5dc51887c838eec7d6a332113c19077c36104e97b65f3d132d6fe3b221,3ba6a92759a049cde04eaad410d8680998bc4ea4d5dcdd0029b6d65fd22cef67,com.phd.m1.c09.f017,com.phd.m1.c09.f017,success,success,success,,,1.0000,1.0000,controlled synthetic local generation,strong,experiments/datasets/tools/build_m1_controlled_synthetic.py,same generated classes are split across classes.dex and classes2.dex,"manifest package, generated class set, method count, and resources stay stable",20 generated families; every fifth positive pair is holdout,"M1 diagnostic inspection, split checks, class-specific checks, and explanation-tag preparation",No real-world benchmark claim; this is a controlled synthetic diagnostic set.,controlled synthetic local generation
DC-C09-S01-M1,DC-C09-S01-M1,DC-C09-S01-M1-POS-0018,DC-C09-S01-M1-CAND-0018,positive,positive_multidex_split,dev,C09M1-MDEX-0018,base_app,multidex_split,1f8bce2bc4440c503b4bc59799f94e2392d0038557723692c4e9fb12957a3a90,732055db8cb1b8ce848464ab32064fb3aea0af8f0edb84653d8f1c6104927b68,com.phd.m1.c09.f018,com.phd.m1.c09.f018,success,success,success,,,1.0000,1.0000,controlled synthetic local generation,strong,experiments/datasets/tools/build_m1_controlled_synthetic.py,same generated classes are split across classes.dex and classes2.dex,"manifest package, generated class set, method count, and resources stay stable",20 generated families; every fifth positive pair is holdout,"M1 diagnostic inspection, split checks, class-specific checks, and explanation-tag preparation",No real-world benchmark claim; this is a controlled synthetic diagnostic set.,controlled synthetic local generation
DC-C09-S01-M1,DC-C09-S01-M1,DC-C09-S01-M1-POS-0019,DC-C09-S01-M1-CAND-0019,positive,positive_multidex_split,dev,C09M1-MDEX-0019,base_app,multidex_split,503472bb89a9dc93807d993be09d8ce0bac31fdde96acfce5b5ccbe51f5084d2,53c4ef3e63ca641e4421924d7cb6c57a38a41a9162234757c4038bb59731593c,com.phd.m1.c09.f019,com.phd.m1.c09.f019,success,success,success,,,1.0000,1.0000,controlled synthetic local generation,strong,experiments/datasets/tools/build_m1_controlled_synthetic.py,same generated classes are split across classes.dex and classes2.dex,"manifest package, generated class set, method count, and resources stay stable",20 generated families; every fifth positive pair is holdout,"M1 diagnostic inspection, split checks, class-specific checks, and explanation-tag preparation",No real-world benchmark claim; this is a controlled synthetic diagnostic set.,controlled synthetic local generation
DC-C09-S01-M1,DC-C09-S01-M1,DC-C09-S01-M1-POS-0020,DC-C09-S01-M1-CAND-0020,positive,positive_multidex_split,holdout,C09M1-MDEX-0020,base_app,multidex_split,b6a1aff42ec2cc418b1232e12b801befdee43effa6cc79a0028fe205ad627d61,813124d077e86c39e2add9990ab0bc094a14311914a6722253bdf812d1ba8cf3,com.phd.m1.c09.f020,com.phd.m1.c09.f020,success,success,success,,,1.0000,1.0000,controlled synthetic local generation,strong,experiments/datasets/tools/build_m1_controlled_synthetic.py,same generated classes are split across classes.dex and classes2.dex,"manifest package, generated class set, method count, and resources stay stable",20 generated families; every fifth positive pair is holdout,"M1 diagnostic inspection, split checks, class-specific checks, and explanation-tag preparation",No real-world benchmark claim; this is a controlled synthetic diagnostic set.,controlled synthetic local generation
DC-C09-S01-M1,DC-C09-S01-M1,DC-C09-S01-M1-NEG-0001,negative_shift:DC-C09-S01-M1-CAND-0001->DC-C09-S01-M1-CAND-0002,negative,negative_non_clone,dev,NEG-C09M1-MDEX-0001__C09M1-MDEX-0002,base_app,different_base_app,8eb4e4f213a1f844177033f0ebf1f5ea153c0cc4b4e79ac596077c75571227ce,7bc0daf1d85e69aa61cef8bef40621bbffecf9cf2e6d75a04b8b79fd29ca9beb,com.phd.m1.c09.f001,com.phd.m1.c09.f002,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C09-S01-M1,different generated base applications; not a multidex_change relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C09-S01-M1-CAND-0001:DC-C09-S01-M1-CAND-0002
DC-C09-S01-M1,DC-C09-S01-M1,DC-C09-S01-M1-NEG-0002,negative_shift:DC-C09-S01-M1-CAND-0002->DC-C09-S01-M1-CAND-0003,negative,negative_non_clone,dev,NEG-C09M1-MDEX-0002__C09M1-MDEX-0003,base_app,different_base_app,7bc0daf1d85e69aa61cef8bef40621bbffecf9cf2e6d75a04b8b79fd29ca9beb,c448094554fe5d5c600188aed87b0e265858bbeb0cd15ff54d9f3e8fd9eafecf,com.phd.m1.c09.f002,com.phd.m1.c09.f003,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C09-S01-M1,different generated base applications; not a multidex_change relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C09-S01-M1-CAND-0002:DC-C09-S01-M1-CAND-0003
DC-C09-S01-M1,DC-C09-S01-M1,DC-C09-S01-M1-NEG-0003,negative_shift:DC-C09-S01-M1-CAND-0003->DC-C09-S01-M1-CAND-0004,negative,negative_non_clone,dev,NEG-C09M1-MDEX-0003__C09M1-MDEX-0004,base_app,different_base_app,c448094554fe5d5c600188aed87b0e265858bbeb0cd15ff54d9f3e8fd9eafecf,3cb707376d89cad68809cb9467dbe7f58dc251284fe4967d58ebc0611335bfd1,com.phd.m1.c09.f003,com.phd.m1.c09.f004,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C09-S01-M1,different generated base applications; not a multidex_change relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C09-S01-M1-CAND-0003:DC-C09-S01-M1-CAND-0004
DC-C09-S01-M1,DC-C09-S01-M1,DC-C09-S01-M1-NEG-0004,negative_shift:DC-C09-S01-M1-CAND-0004->DC-C09-S01-M1-CAND-0006,negative,negative_non_clone,dev,NEG-C09M1-MDEX-0004__C09M1-MDEX-0006,base_app,different_base_app,3cb707376d89cad68809cb9467dbe7f58dc251284fe4967d58ebc0611335bfd1,7ac1f1edc533174438fcee9c81c4f166874381443f238149322f70ac3124fa5e,com.phd.m1.c09.f004,com.phd.m1.c09.f006,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C09-S01-M1,different generated base applications; not a multidex_change relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C09-S01-M1-CAND-0004:DC-C09-S01-M1-CAND-0006
DC-C09-S01-M1,DC-C09-S01-M1,DC-C09-S01-M1-NEG-0005,negative_shift:DC-C09-S01-M1-CAND-0006->DC-C09-S01-M1-CAND-0007,negative,negative_non_clone,dev,NEG-C09M1-MDEX-0006__C09M1-MDEX-0007,base_app,different_base_app,7ac1f1edc533174438fcee9c81c4f166874381443f238149322f70ac3124fa5e,052b9c89244ebe0e0b06ee8de0bd7bd9d75f166c61a72cd1e2b325dd8bdaf3be,com.phd.m1.c09.f006,com.phd.m1.c09.f007,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C09-S01-M1,different generated base applications; not a multidex_change relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C09-S01-M1-CAND-0006:DC-C09-S01-M1-CAND-0007
DC-C09-S01-M1,DC-C09-S01-M1,DC-C09-S01-M1-NEG-0006,negative_shift:DC-C09-S01-M1-CAND-0007->DC-C09-S01-M1-CAND-0008,negative,negative_non_clone,dev,NEG-C09M1-MDEX-0007__C09M1-MDEX-0008,base_app,different_base_app,052b9c89244ebe0e0b06ee8de0bd7bd9d75f166c61a72cd1e2b325dd8bdaf3be,a5e660b36d4c13b702ec8ec7371ce2a6ec576d65db20e2e6e5fd795724436859,com.phd.m1.c09.f007,com.phd.m1.c09.f008,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C09-S01-M1,different generated base applications; not a multidex_change relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C09-S01-M1-CAND-0007:DC-C09-S01-M1-CAND-0008
DC-C09-S01-M1,DC-C09-S01-M1,DC-C09-S01-M1-NEG-0007,negative_shift:DC-C09-S01-M1-CAND-0008->DC-C09-S01-M1-CAND-0009,negative,negative_non_clone,dev,NEG-C09M1-MDEX-0008__C09M1-MDEX-0009,base_app,different_base_app,a5e660b36d4c13b702ec8ec7371ce2a6ec576d65db20e2e6e5fd795724436859,c34f8c236c2ae4f807b8066d681949e0fc2d737cfe96c0da3d401ae8471fd99e,com.phd.m1.c09.f008,com.phd.m1.c09.f009,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C09-S01-M1,different generated base applications; not a multidex_change relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C09-S01-M1-CAND-0008:DC-C09-S01-M1-CAND-0009
DC-C09-S01-M1,DC-C09-S01-M1,DC-C09-S01-M1-NEG-0008,negative_shift:DC-C09-S01-M1-CAND-0009->DC-C09-S01-M1-CAND-0011,negative,negative_non_clone,dev,NEG-C09M1-MDEX-0009__C09M1-MDEX-0011,base_app,different_base_app,c34f8c236c2ae4f807b8066d681949e0fc2d737cfe96c0da3d401ae8471fd99e,761b5cdfaaca2fc361cfcf41f23883caaa0d7f36673a707a294e2706cddbd719,com.phd.m1.c09.f009,com.phd.m1.c09.f011,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C09-S01-M1,different generated base applications; not a multidex_change relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C09-S01-M1-CAND-0009:DC-C09-S01-M1-CAND-0011
DC-C09-S01-M1,DC-C09-S01-M1,DC-C09-S01-M1-NEG-0009,negative_shift:DC-C09-S01-M1-CAND-0011->DC-C09-S01-M1-CAND-0012,negative,negative_non_clone,dev,NEG-C09M1-MDEX-0011__C09M1-MDEX-0012,base_app,different_base_app,761b5cdfaaca2fc361cfcf41f23883caaa0d7f36673a707a294e2706cddbd719,8991171f9808fe37197bd0189efafc3c153d1cd367222e7e7939a5f267e7564c,com.phd.m1.c09.f011,com.phd.m1.c09.f012,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C09-S01-M1,different generated base applications; not a multidex_change relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C09-S01-M1-CAND-0011:DC-C09-S01-M1-CAND-0012
DC-C09-S01-M1,DC-C09-S01-M1,DC-C09-S01-M1-NEG-0010,negative_shift:DC-C09-S01-M1-CAND-0012->DC-C09-S01-M1-CAND-0013,negative,negative_non_clone,dev,NEG-C09M1-MDEX-0012__C09M1-MDEX-0013,base_app,different_base_app,8991171f9808fe37197bd0189efafc3c153d1cd367222e7e7939a5f267e7564c,88a6267b2e14b3c9d8da450e4dae5db89f77f249abebcfd3a945c383560d0e8b,com.phd.m1.c09.f012,com.phd.m1.c09.f013,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C09-S01-M1,different generated base applications; not a multidex_change relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C09-S01-M1-CAND-0012:DC-C09-S01-M1-CAND-0013
DC-C09-S01-M1,DC-C09-S01-M1,DC-C09-S01-M1-NEG-0011,negative_shift:DC-C09-S01-M1-CAND-0013->DC-C09-S01-M1-CAND-0014,negative,negative_non_clone,dev,NEG-C09M1-MDEX-0013__C09M1-MDEX-0014,base_app,different_base_app,88a6267b2e14b3c9d8da450e4dae5db89f77f249abebcfd3a945c383560d0e8b,2aa58c997381b50a7d6ac34fa92612918864a2aed284c69c9cf27b47f75e43bf,com.phd.m1.c09.f013,com.phd.m1.c09.f014,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C09-S01-M1,different generated base applications; not a multidex_change relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C09-S01-M1-CAND-0013:DC-C09-S01-M1-CAND-0014
