sha256,queue_id,decode_status,failure_class,decoded_dir,manifest_exists,apktool_yml_exists,smali_dir_count,res_exists,assets_exists,lib_exists,file_count
594c4b60cebea6ba9a30c61086567b54f68159ce077ff065d33396931bd670e9,DC-C06-S01-M1-CAND-0006-LEFT,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0006/left,true,true,1,true,false,false,16
cc06464646ea62452762aca7449a50ebc9aa309c72560514fb47a4a2052e5b60,DC-C06-S01-M1-CAND-0006-RIGHT,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0006/right,true,true,1,true,false,false,16
2a54d128a759b518b7607bce98bce82c7d195eb9dbc1905dea5a9cd353752bc0,DC-C06-S01-M1-CAND-0007-LEFT,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0007/left,true,true,1,true,false,false,17
9087e101c55a8da03f1caa8884818f9b9b2f78ef3862eb2e83e0fcbc3b92e35f,DC-C06-S01-M1-CAND-0007-RIGHT,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0007/right,true,true,1,true,false,false,17
60b63d6aaa41040dfcb5ea342fe9cc96ca420f2e7efd27e9201501f276ad4b31,DC-C06-S01-M1-CAND-0008-LEFT,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0008/left,true,true,1,true,false,false,14
6a3d3ec147105c37c3aadc03581ab683c00d334a35b5985a5e6c7635649ba6a4,DC-C06-S01-M1-CAND-0008-RIGHT,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0008/right,true,true,1,true,false,false,14
3f50c97731b56e1e5df8935f527931d230a3e996aa2656b5b7ed57d0ed970562,DC-C06-S01-M1-CAND-0009-LEFT,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0009/left,true,true,1,true,false,false,15
32d3cc1ab7f547b93c58d065c5197ac044f9d7f229160e5ed2b13a3c928a2184,DC-C06-S01-M1-CAND-0009-RIGHT,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0009/right,true,true,1,true,false,false,15
562ab6b2a01e734ed8a4efd74c4d61e0e86138dda80e4af12bc8493a600a71ad,DC-C06-S01-M1-CAND-0010-LEFT,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0010/left,true,true,1,true,false,false,16
e75977dd5b67d0b1b77161d2540bd51582725e12ffe9f3abadbccec2d03801c4,DC-C06-S01-M1-CAND-0010-RIGHT,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0010/right,true,true,1,true,false,false,16
01cded645684a913dcc1d95ee7a2078f58235cafc2cf3247ea1443a150183b77,DC-C06-S01-M1-CAND-0011-LEFT,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0011/left,true,true,1,true,false,false,17
9d5d5f6b73b73029389f76aefd59f9f7f5bc9e812b608842912f5e75e4154fb8,DC-C06-S01-M1-CAND-0011-RIGHT,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0011/right,true,true,1,true,false,false,17
58eb44ed4546cf0015b6d51d93cf412f9da058328415351c6b8626ab69c28b66,DC-C06-S01-M1-CAND-0012-LEFT,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0012/left,true,true,1,true,false,false,14
0505d7aeb9c70639c906eaa7c7ab1bd91c2c503644643bd09ec2eff8241640dc,DC-C06-S01-M1-CAND-0012-RIGHT,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0012/right,true,true,1,true,false,false,14
ca1239fc2eca876fddebf68b74dd12f0d41d28fe71066edff6ea68c837e85775,DC-C06-S01-M1-CAND-0013-LEFT,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0013/left,true,true,1,true,false,false,15
8fb5702050c06c0d442d813bd428fed10bd9ff2a135304c0ec9a6468d07dbd10,DC-C06-S01-M1-CAND-0013-RIGHT,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0013/right,true,true,1,true,false,false,15
98798724b702c6ccdb61530526ab1a5c128cd046ac0d4f5099e491552d49a08a,DC-C06-S01-M1-CAND-0014-LEFT,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0014/left,true,true,1,true,false,false,16
8c4b1a1d30b6f2462aad457b9248ac3d589110e15d4ea9025d2b1f05e1ac3580,DC-C06-S01-M1-CAND-0014-RIGHT,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0014/right,true,true,1,true,false,false,16
1708c204318caf5d261c08ea0274b783d68741713efebd2ac69b1611f384bf34,DC-C06-S01-M1-CAND-0015-LEFT,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0015/left,true,true,1,true,false,false,17
c5044e1be902852496194e82104ffc6127d4e374f645e2a7b7382eed2ac05f7e,DC-C06-S01-M1-CAND-0015-RIGHT,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0015/right,true,true,1,true,false,false,17
f536d068f526f657ff9c95e2c8c289b7535ce4745daf5ec2f8b1bdd24461667c,DC-C06-S01-M1-CAND-0016-LEFT,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0016/left,true,true,1,true,false,false,14
57516ec83c38e8fa3ea0a7519e519cc56edabdcc1a1f1d53c4c97eb3ad1d5a60,DC-C06-S01-M1-CAND-0016-RIGHT,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0016/right,true,true,1,true,false,false,14
c13eb023225e7070809dffe8384f9a34bb48b1b90e452a6fa0cbecbe20004eac,DC-C06-S01-M1-CAND-0017-LEFT,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0017/left,true,true,1,true,false,false,15
d48c9e6a8c7a076e22fa4342b86e0211c98ceb447c1388c8bd43c21f39c61d91,DC-C06-S01-M1-CAND-0017-RIGHT,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0017/right,true,true,1,true,false,false,15
673ddc86240470cd872f36bf122d1093e210b8a314c56a5e7e29983b99048228,DC-C06-S01-M1-CAND-0018-LEFT,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0018/left,true,true,1,true,false,false,16
a7d2dbd79f69b34acadaf4bc54f3550ec4d9a4392b017e4a57dd280e8a627562,DC-C06-S01-M1-CAND-0018-RIGHT,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0018/right,true,true,1,true,false,false,16
1ff9b889925bda53b0dd4a3c867debb4002629deb6a52af8e1f38e2deb3d8d4a,DC-C06-S01-M1-CAND-0019-LEFT,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0019/left,true,true,1,true,false,false,17
c59f0a77cccfa85b3cf0dbfafdd02bebea0ae6b89864eb38f995638d9463a5fd,DC-C06-S01-M1-CAND-0019-RIGHT,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0019/right,true,true,1,true,false,false,17
26e6725165d066fe517a5b6694828be5c2a1e4fdffd970c11af0e387e3ceac54,DC-C06-S01-M1-CAND-0020-LEFT,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0020/left,true,true,1,true,false,false,14
c57bcc5ffb855d24cd9ca408d2cc39776cf9082d142c98d09ce2b63cf77a189f,DC-C06-S01-M1-CAND-0020-RIGHT,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0020/right,true,true,1,true,false,false,14
