sha256,feature_status,failure_class,decoded_dir,package_name,manifest_version_code,manifest_version_name,min_sdk,target_sdk,uses_permission_count,activity_count,activity_alias_count,service_count,receiver_count,provider_count,uses_feature_count,smali_dir_count,smali_file_count,class_count,method_count,field_count,res_file_count,res_dir_count,asset_file_count,lib_file_count,native_abi_count,top_class_prefixes,sample_permissions,sample_components
3f50c97731b56e1e5df8935f527931d230a3e996aa2656b5b7ed57d0ed970562,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0009/left,com.phd.m1.c06.f009,,,,,0,0,0,0,0,0,0,1,6,6,12,0,3,1,0,0,0,com.phd.m1:6,,
562ab6b2a01e734ed8a4efd74c4d61e0e86138dda80e4af12bc8493a600a71ad,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0010/left,com.phd.m1.c06.f010,,,,,0,0,0,0,0,0,0,1,7,7,14,0,3,1,0,0,0,com.phd.m1:7,,
57516ec83c38e8fa3ea0a7519e519cc56edabdcc1a1f1d53c4c97eb3ad1d5a60,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0016/right,com.phd.m1.c06.f016,,,,,0,0,0,0,0,0,0,1,5,5,10,0,3,1,0,0,0,com.phd.m1:5,,
58eb44ed4546cf0015b6d51d93cf412f9da058328415351c6b8626ab69c28b66,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0012/left,com.phd.m1.c06.f012,,,,,0,0,0,0,0,0,0,1,5,5,10,0,3,1,0,0,0,com.phd.m1:5,,
594c4b60cebea6ba9a30c61086567b54f68159ce077ff065d33396931bd670e9,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0006/left,com.phd.m1.c06.f006,,,,,0,0,0,0,0,0,0,1,7,7,14,0,3,1,0,0,0,com.phd.m1:7,,
60b63d6aaa41040dfcb5ea342fe9cc96ca420f2e7efd27e9201501f276ad4b31,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0008/left,com.phd.m1.c06.f008,,,,,0,0,0,0,0,0,0,1,5,5,10,0,3,1,0,0,0,com.phd.m1:5,,
624e5c6ebc9905d86a530c814dd6c4f16ce5c5c1276da0161373ca79b141c1d2,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0002/right,com.phd.m1.c06.f002,,,,,0,0,0,0,0,0,0,1,7,7,14,0,3,1,0,0,0,com.phd.m1:7,,
673ddc86240470cd872f36bf122d1093e210b8a314c56a5e7e29983b99048228,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0018/left,com.phd.m1.c06.f018,,,,,0,0,0,0,0,0,0,1,7,7,14,0,3,1,0,0,0,com.phd.m1:7,,
6a3d3ec147105c37c3aadc03581ab683c00d334a35b5985a5e6c7635649ba6a4,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0008/right,com.phd.m1.c06.f008,,,,,0,0,0,0,0,0,0,1,5,5,10,0,3,1,0,0,0,com.phd.m1:5,,
7a8693d56c6bb1f5609461666b79ea2a284108e2d6a98bb0e5d072d9fa71d8bb,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0004/left,com.phd.m1.c06.f004,,,,,0,0,0,0,0,0,0,1,5,5,10,0,3,1,0,0,0,com.phd.m1:5,,
884fd97b936992f0751254d985ed83f67f8086727b71db2b53c081e5c7b5b168,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0001/right,com.phd.m1.c06.f001,,,,,0,0,0,0,0,0,0,1,6,6,12,0,3,1,0,0,0,com.phd.m1:6,,
8c4b1a1d30b6f2462aad457b9248ac3d589110e15d4ea9025d2b1f05e1ac3580,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0014/right,com.phd.m1.c06.f014,,,,,0,0,0,0,0,0,0,1,7,7,14,0,3,1,0,0,0,com.phd.m1:7,,
8fb5702050c06c0d442d813bd428fed10bd9ff2a135304c0ec9a6468d07dbd10,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0013/right,com.phd.m1.c06.f013,,,,,0,0,0,0,0,0,0,1,6,6,12,0,3,1,0,0,0,com.phd.m1:6,,
9087e101c55a8da03f1caa8884818f9b9b2f78ef3862eb2e83e0fcbc3b92e35f,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0007/right,com.phd.m1.c06.f007,,,,,0,0,0,0,0,0,0,1,8,8,16,0,3,1,0,0,0,com.phd.m1:8,,
98798724b702c6ccdb61530526ab1a5c128cd046ac0d4f5099e491552d49a08a,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0014/left,com.phd.m1.c06.f014,,,,,0,0,0,0,0,0,0,1,7,7,14,0,3,1,0,0,0,com.phd.m1:7,,
9d5d5f6b73b73029389f76aefd59f9f7f5bc9e812b608842912f5e75e4154fb8,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0011/right,com.phd.m1.c06.f011,,,,,0,0,0,0,0,0,0,1,8,8,16,0,3,1,0,0,0,com.phd.m1:8,,
a69df2ba910992ec4dfbc734ffd982170594d57b7b69c99caf079c0ee1a7d628,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0002/left,com.phd.m1.c06.f002,,,,,0,0,0,0,0,0,0,1,7,7,14,0,3,1,0,0,0,com.phd.m1:7,,
a7d2dbd79f69b34acadaf4bc54f3550ec4d9a4392b017e4a57dd280e8a627562,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0018/right,com.phd.m1.c06.f018,,,,,0,0,0,0,0,0,0,1,7,7,14,0,3,1,0,0,0,com.phd.m1:7,,
a9a6316ed6338e51d3cdf6ab58f3e334feae9cf5649d81345b205e8874a6b482,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0004/right,com.phd.m1.c06.f004,,,,,0,0,0,0,0,0,0,1,5,5,10,0,3,1,0,0,0,com.phd.m1:5,,
c13eb023225e7070809dffe8384f9a34bb48b1b90e452a6fa0cbecbe20004eac,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0017/left,com.phd.m1.c06.f017,,,,,0,0,0,0,0,0,0,1,6,6,12,0,3,1,0,0,0,com.phd.m1:6,,
c5044e1be902852496194e82104ffc6127d4e374f645e2a7b7382eed2ac05f7e,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0015/right,com.phd.m1.c06.f015,,,,,0,0,0,0,0,0,0,1,8,8,16,0,3,1,0,0,0,com.phd.m1:8,,
c57bcc5ffb855d24cd9ca408d2cc39776cf9082d142c98d09ce2b63cf77a189f,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0020/right,com.phd.m1.c06.f020,,,,,0,0,0,0,0,0,0,1,5,5,10,0,3,1,0,0,0,com.phd.m1:5,,
c59f0a77cccfa85b3cf0dbfafdd02bebea0ae6b89864eb38f995638d9463a5fd,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0019/right,com.phd.m1.c06.f019,,,,,0,0,0,0,0,0,0,1,8,8,16,0,3,1,0,0,0,com.phd.m1:8,,
ca1239fc2eca876fddebf68b74dd12f0d41d28fe71066edff6ea68c837e85775,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0013/left,com.phd.m1.c06.f013,,,,,0,0,0,0,0,0,0,1,6,6,12,0,3,1,0,0,0,com.phd.m1:6,,
cc06464646ea62452762aca7449a50ebc9aa309c72560514fb47a4a2052e5b60,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0006/right,com.phd.m1.c06.f006,,,,,0,0,0,0,0,0,0,1,7,7,14,0,3,1,0,0,0,com.phd.m1:7,,
d48c9e6a8c7a076e22fa4342b86e0211c98ceb447c1388c8bd43c21f39c61d91,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0017/right,com.phd.m1.c06.f017,,,,,0,0,0,0,0,0,0,1,6,6,12,0,3,1,0,0,0,com.phd.m1:6,,
e75977dd5b67d0b1b77161d2540bd51582725e12ffe9f3abadbccec2d03801c4,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0010/right,com.phd.m1.c06.f010,,,,,0,0,0,0,0,0,0,1,7,7,14,0,3,1,0,0,0,com.phd.m1:7,,
e75a8864527bda5ba2597c64d0b0d87a93d2d1839a40dc5d5e42a9bfc9202c56,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0005/right,com.phd.m1.c06.f005,,,,,0,0,0,0,0,0,0,1,6,6,12,0,3,1,0,0,0,com.phd.m1:6,,
ec8907e85a6a6c415459c46ab39a238aedc266b60058786dcf55d7455fb73ce3,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0003/left,com.phd.m1.c06.f003,,,,,0,0,0,0,0,0,0,1,8,8,16,0,3,1,0,0,0,com.phd.m1:8,,
f536d068f526f657ff9c95e2c8c289b7535ce4745daf5ec2f8b1bdd24461667c,success,,local-verify-not-published/DC-C06-S01-M1/DC-C06-S01-M1-CAND-0016/left,com.phd.m1.c06.f016,,,,,0,0,0,0,0,0,0,1,5,5,10,0,3,1,0,0,0,com.phd.m1:5,,
