coordinate,dataset_id,pair_id,source_pair_id,pair_role,relation_label,split,split_group_id,left_role,right_role,left_sha256,right_sha256,left_package,right_package,left_feature_status,right_feature_status,pair_feature_status,permissions_jaccard,components_jaccard,classes_jaccard,res_path_jaccard,label_source,label_confidence,source_ref,expected_change,expected_invariants,selection_rule,allowed_use,forbidden_use,evidence_ref
DC-C06-S01-M1,DC-C06-S01-M1,DC-C06-S01-M1-POS-0011,DC-C06-S01-M1-CAND-0011,positive,positive_obfuscation_like_rename,dev,C06M1-R8-0011,base_app,obfuscation_like_renamed,01cded645684a913dcc1d95ee7a2078f58235cafc2cf3247ea1443a150183b77,9d5d5f6b73b73029389f76aefd59f9f7f5bc9e812b608842912f5e75e4154fb8,com.phd.m1.c06.f011,com.phd.m1.c06.f011,success,success,success,,,0.0000,1.0000,controlled synthetic local generation,medium,experiments/datasets/tools/build_m1_controlled_synthetic.py,class and method names are shortened in the same package,"package, generated class count, method count, and resources stay stable",20 generated families; every fifth positive pair is holdout,"M1 diagnostic inspection, split checks, class-specific checks, and explanation-tag preparation",No real-world benchmark claim; this is a controlled synthetic diagnostic set.,controlled synthetic local generation
DC-C06-S01-M1,DC-C06-S01-M1,DC-C06-S01-M1-POS-0012,DC-C06-S01-M1-CAND-0012,positive,positive_obfuscation_like_rename,dev,C06M1-R8-0012,base_app,obfuscation_like_renamed,58eb44ed4546cf0015b6d51d93cf412f9da058328415351c6b8626ab69c28b66,0505d7aeb9c70639c906eaa7c7ab1bd91c2c503644643bd09ec2eff8241640dc,com.phd.m1.c06.f012,com.phd.m1.c06.f012,success,success,success,,,0.0000,1.0000,controlled synthetic local generation,medium,experiments/datasets/tools/build_m1_controlled_synthetic.py,class and method names are shortened in the same package,"package, generated class count, method count, and resources stay stable",20 generated families; every fifth positive pair is holdout,"M1 diagnostic inspection, split checks, class-specific checks, and explanation-tag preparation",No real-world benchmark claim; this is a controlled synthetic diagnostic set.,controlled synthetic local generation
DC-C06-S01-M1,DC-C06-S01-M1,DC-C06-S01-M1-POS-0013,DC-C06-S01-M1-CAND-0013,positive,positive_obfuscation_like_rename,dev,C06M1-R8-0013,base_app,obfuscation_like_renamed,ca1239fc2eca876fddebf68b74dd12f0d41d28fe71066edff6ea68c837e85775,8fb5702050c06c0d442d813bd428fed10bd9ff2a135304c0ec9a6468d07dbd10,com.phd.m1.c06.f013,com.phd.m1.c06.f013,success,success,success,,,0.0000,1.0000,controlled synthetic local generation,medium,experiments/datasets/tools/build_m1_controlled_synthetic.py,class and method names are shortened in the same package,"package, generated class count, method count, and resources stay stable",20 generated families; every fifth positive pair is holdout,"M1 diagnostic inspection, split checks, class-specific checks, and explanation-tag preparation",No real-world benchmark claim; this is a controlled synthetic diagnostic set.,controlled synthetic local generation
DC-C06-S01-M1,DC-C06-S01-M1,DC-C06-S01-M1-POS-0014,DC-C06-S01-M1-CAND-0014,positive,positive_obfuscation_like_rename,dev,C06M1-R8-0014,base_app,obfuscation_like_renamed,98798724b702c6ccdb61530526ab1a5c128cd046ac0d4f5099e491552d49a08a,8c4b1a1d30b6f2462aad457b9248ac3d589110e15d4ea9025d2b1f05e1ac3580,com.phd.m1.c06.f014,com.phd.m1.c06.f014,success,success,success,,,0.0000,1.0000,controlled synthetic local generation,medium,experiments/datasets/tools/build_m1_controlled_synthetic.py,class and method names are shortened in the same package,"package, generated class count, method count, and resources stay stable",20 generated families; every fifth positive pair is holdout,"M1 diagnostic inspection, split checks, class-specific checks, and explanation-tag preparation",No real-world benchmark claim; this is a controlled synthetic diagnostic set.,controlled synthetic local generation
DC-C06-S01-M1,DC-C06-S01-M1,DC-C06-S01-M1-POS-0015,DC-C06-S01-M1-CAND-0015,positive,positive_obfuscation_like_rename,holdout,C06M1-R8-0015,base_app,obfuscation_like_renamed,1708c204318caf5d261c08ea0274b783d68741713efebd2ac69b1611f384bf34,c5044e1be902852496194e82104ffc6127d4e374f645e2a7b7382eed2ac05f7e,com.phd.m1.c06.f015,com.phd.m1.c06.f015,success,success,success,,,0.0000,1.0000,controlled synthetic local generation,medium,experiments/datasets/tools/build_m1_controlled_synthetic.py,class and method names are shortened in the same package,"package, generated class count, method count, and resources stay stable",20 generated families; every fifth positive pair is holdout,"M1 diagnostic inspection, split checks, class-specific checks, and explanation-tag preparation",No real-world benchmark claim; this is a controlled synthetic diagnostic set.,controlled synthetic local generation
DC-C06-S01-M1,DC-C06-S01-M1,DC-C06-S01-M1-POS-0016,DC-C06-S01-M1-CAND-0016,positive,positive_obfuscation_like_rename,dev,C06M1-R8-0016,base_app,obfuscation_like_renamed,f536d068f526f657ff9c95e2c8c289b7535ce4745daf5ec2f8b1bdd24461667c,57516ec83c38e8fa3ea0a7519e519cc56edabdcc1a1f1d53c4c97eb3ad1d5a60,com.phd.m1.c06.f016,com.phd.m1.c06.f016,success,success,success,,,0.0000,1.0000,controlled synthetic local generation,medium,experiments/datasets/tools/build_m1_controlled_synthetic.py,class and method names are shortened in the same package,"package, generated class count, method count, and resources stay stable",20 generated families; every fifth positive pair is holdout,"M1 diagnostic inspection, split checks, class-specific checks, and explanation-tag preparation",No real-world benchmark claim; this is a controlled synthetic diagnostic set.,controlled synthetic local generation
DC-C06-S01-M1,DC-C06-S01-M1,DC-C06-S01-M1-POS-0017,DC-C06-S01-M1-CAND-0017,positive,positive_obfuscation_like_rename,dev,C06M1-R8-0017,base_app,obfuscation_like_renamed,c13eb023225e7070809dffe8384f9a34bb48b1b90e452a6fa0cbecbe20004eac,d48c9e6a8c7a076e22fa4342b86e0211c98ceb447c1388c8bd43c21f39c61d91,com.phd.m1.c06.f017,com.phd.m1.c06.f017,success,success,success,,,0.0000,1.0000,controlled synthetic local generation,medium,experiments/datasets/tools/build_m1_controlled_synthetic.py,class and method names are shortened in the same package,"package, generated class count, method count, and resources stay stable",20 generated families; every fifth positive pair is holdout,"M1 diagnostic inspection, split checks, class-specific checks, and explanation-tag preparation",No real-world benchmark claim; this is a controlled synthetic diagnostic set.,controlled synthetic local generation
DC-C06-S01-M1,DC-C06-S01-M1,DC-C06-S01-M1-POS-0018,DC-C06-S01-M1-CAND-0018,positive,positive_obfuscation_like_rename,dev,C06M1-R8-0018,base_app,obfuscation_like_renamed,673ddc86240470cd872f36bf122d1093e210b8a314c56a5e7e29983b99048228,a7d2dbd79f69b34acadaf4bc54f3550ec4d9a4392b017e4a57dd280e8a627562,com.phd.m1.c06.f018,com.phd.m1.c06.f018,success,success,success,,,0.0000,1.0000,controlled synthetic local generation,medium,experiments/datasets/tools/build_m1_controlled_synthetic.py,class and method names are shortened in the same package,"package, generated class count, method count, and resources stay stable",20 generated families; every fifth positive pair is holdout,"M1 diagnostic inspection, split checks, class-specific checks, and explanation-tag preparation",No real-world benchmark claim; this is a controlled synthetic diagnostic set.,controlled synthetic local generation
DC-C06-S01-M1,DC-C06-S01-M1,DC-C06-S01-M1-POS-0019,DC-C06-S01-M1-CAND-0019,positive,positive_obfuscation_like_rename,dev,C06M1-R8-0019,base_app,obfuscation_like_renamed,1ff9b889925bda53b0dd4a3c867debb4002629deb6a52af8e1f38e2deb3d8d4a,c59f0a77cccfa85b3cf0dbfafdd02bebea0ae6b89864eb38f995638d9463a5fd,com.phd.m1.c06.f019,com.phd.m1.c06.f019,success,success,success,,,0.0000,1.0000,controlled synthetic local generation,medium,experiments/datasets/tools/build_m1_controlled_synthetic.py,class and method names are shortened in the same package,"package, generated class count, method count, and resources stay stable",20 generated families; every fifth positive pair is holdout,"M1 diagnostic inspection, split checks, class-specific checks, and explanation-tag preparation",No real-world benchmark claim; this is a controlled synthetic diagnostic set.,controlled synthetic local generation
DC-C06-S01-M1,DC-C06-S01-M1,DC-C06-S01-M1-POS-0020,DC-C06-S01-M1-CAND-0020,positive,positive_obfuscation_like_rename,holdout,C06M1-R8-0020,base_app,obfuscation_like_renamed,26e6725165d066fe517a5b6694828be5c2a1e4fdffd970c11af0e387e3ceac54,c57bcc5ffb855d24cd9ca408d2cc39776cf9082d142c98d09ce2b63cf77a189f,com.phd.m1.c06.f020,com.phd.m1.c06.f020,success,success,success,,,0.0000,1.0000,controlled synthetic local generation,medium,experiments/datasets/tools/build_m1_controlled_synthetic.py,class and method names are shortened in the same package,"package, generated class count, method count, and resources stay stable",20 generated families; every fifth positive pair is holdout,"M1 diagnostic inspection, split checks, class-specific checks, and explanation-tag preparation",No real-world benchmark claim; this is a controlled synthetic diagnostic set.,controlled synthetic local generation
DC-C06-S01-M1,DC-C06-S01-M1,DC-C06-S01-M1-NEG-0001,negative_shift:DC-C06-S01-M1-CAND-0001->DC-C06-S01-M1-CAND-0002,negative,negative_non_clone,dev,NEG-C06M1-R8-0001__C06M1-R8-0002,base_app,different_base_app,0f7a8f0749a4ddf2eaeb5c6b87620afb2c3416c7b5496e91378b9b4306d0251c,a69df2ba910992ec4dfbc734ffd982170594d57b7b69c99caf079c0ee1a7d628,com.phd.m1.c06.f001,com.phd.m1.c06.f002,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C06-S01-M1,different generated base applications; not a r8_obfuscation relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C06-S01-M1-CAND-0001:DC-C06-S01-M1-CAND-0002
DC-C06-S01-M1,DC-C06-S01-M1,DC-C06-S01-M1-NEG-0002,negative_shift:DC-C06-S01-M1-CAND-0002->DC-C06-S01-M1-CAND-0003,negative,negative_non_clone,dev,NEG-C06M1-R8-0002__C06M1-R8-0003,base_app,different_base_app,a69df2ba910992ec4dfbc734ffd982170594d57b7b69c99caf079c0ee1a7d628,ec8907e85a6a6c415459c46ab39a238aedc266b60058786dcf55d7455fb73ce3,com.phd.m1.c06.f002,com.phd.m1.c06.f003,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C06-S01-M1,different generated base applications; not a r8_obfuscation relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C06-S01-M1-CAND-0002:DC-C06-S01-M1-CAND-0003
DC-C06-S01-M1,DC-C06-S01-M1,DC-C06-S01-M1-NEG-0003,negative_shift:DC-C06-S01-M1-CAND-0003->DC-C06-S01-M1-CAND-0004,negative,negative_non_clone,dev,NEG-C06M1-R8-0003__C06M1-R8-0004,base_app,different_base_app,ec8907e85a6a6c415459c46ab39a238aedc266b60058786dcf55d7455fb73ce3,7a8693d56c6bb1f5609461666b79ea2a284108e2d6a98bb0e5d072d9fa71d8bb,com.phd.m1.c06.f003,com.phd.m1.c06.f004,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C06-S01-M1,different generated base applications; not a r8_obfuscation relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C06-S01-M1-CAND-0003:DC-C06-S01-M1-CAND-0004
DC-C06-S01-M1,DC-C06-S01-M1,DC-C06-S01-M1-NEG-0004,negative_shift:DC-C06-S01-M1-CAND-0004->DC-C06-S01-M1-CAND-0006,negative,negative_non_clone,dev,NEG-C06M1-R8-0004__C06M1-R8-0006,base_app,different_base_app,7a8693d56c6bb1f5609461666b79ea2a284108e2d6a98bb0e5d072d9fa71d8bb,594c4b60cebea6ba9a30c61086567b54f68159ce077ff065d33396931bd670e9,com.phd.m1.c06.f004,com.phd.m1.c06.f006,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C06-S01-M1,different generated base applications; not a r8_obfuscation relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C06-S01-M1-CAND-0004:DC-C06-S01-M1-CAND-0006
DC-C06-S01-M1,DC-C06-S01-M1,DC-C06-S01-M1-NEG-0005,negative_shift:DC-C06-S01-M1-CAND-0006->DC-C06-S01-M1-CAND-0007,negative,negative_non_clone,dev,NEG-C06M1-R8-0006__C06M1-R8-0007,base_app,different_base_app,594c4b60cebea6ba9a30c61086567b54f68159ce077ff065d33396931bd670e9,2a54d128a759b518b7607bce98bce82c7d195eb9dbc1905dea5a9cd353752bc0,com.phd.m1.c06.f006,com.phd.m1.c06.f007,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C06-S01-M1,different generated base applications; not a r8_obfuscation relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C06-S01-M1-CAND-0006:DC-C06-S01-M1-CAND-0007
DC-C06-S01-M1,DC-C06-S01-M1,DC-C06-S01-M1-NEG-0006,negative_shift:DC-C06-S01-M1-CAND-0007->DC-C06-S01-M1-CAND-0008,negative,negative_non_clone,dev,NEG-C06M1-R8-0007__C06M1-R8-0008,base_app,different_base_app,2a54d128a759b518b7607bce98bce82c7d195eb9dbc1905dea5a9cd353752bc0,60b63d6aaa41040dfcb5ea342fe9cc96ca420f2e7efd27e9201501f276ad4b31,com.phd.m1.c06.f007,com.phd.m1.c06.f008,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C06-S01-M1,different generated base applications; not a r8_obfuscation relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C06-S01-M1-CAND-0007:DC-C06-S01-M1-CAND-0008
DC-C06-S01-M1,DC-C06-S01-M1,DC-C06-S01-M1-NEG-0007,negative_shift:DC-C06-S01-M1-CAND-0008->DC-C06-S01-M1-CAND-0009,negative,negative_non_clone,dev,NEG-C06M1-R8-0008__C06M1-R8-0009,base_app,different_base_app,60b63d6aaa41040dfcb5ea342fe9cc96ca420f2e7efd27e9201501f276ad4b31,3f50c97731b56e1e5df8935f527931d230a3e996aa2656b5b7ed57d0ed970562,com.phd.m1.c06.f008,com.phd.m1.c06.f009,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C06-S01-M1,different generated base applications; not a r8_obfuscation relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C06-S01-M1-CAND-0008:DC-C06-S01-M1-CAND-0009
DC-C06-S01-M1,DC-C06-S01-M1,DC-C06-S01-M1-NEG-0008,negative_shift:DC-C06-S01-M1-CAND-0009->DC-C06-S01-M1-CAND-0011,negative,negative_non_clone,dev,NEG-C06M1-R8-0009__C06M1-R8-0011,base_app,different_base_app,3f50c97731b56e1e5df8935f527931d230a3e996aa2656b5b7ed57d0ed970562,01cded645684a913dcc1d95ee7a2078f58235cafc2cf3247ea1443a150183b77,com.phd.m1.c06.f009,com.phd.m1.c06.f011,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C06-S01-M1,different generated base applications; not a r8_obfuscation relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C06-S01-M1-CAND-0009:DC-C06-S01-M1-CAND-0011
DC-C06-S01-M1,DC-C06-S01-M1,DC-C06-S01-M1-NEG-0009,negative_shift:DC-C06-S01-M1-CAND-0011->DC-C06-S01-M1-CAND-0012,negative,negative_non_clone,dev,NEG-C06M1-R8-0011__C06M1-R8-0012,base_app,different_base_app,01cded645684a913dcc1d95ee7a2078f58235cafc2cf3247ea1443a150183b77,58eb44ed4546cf0015b6d51d93cf412f9da058328415351c6b8626ab69c28b66,com.phd.m1.c06.f011,com.phd.m1.c06.f012,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C06-S01-M1,different generated base applications; not a r8_obfuscation relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C06-S01-M1-CAND-0011:DC-C06-S01-M1-CAND-0012
DC-C06-S01-M1,DC-C06-S01-M1,DC-C06-S01-M1-NEG-0010,negative_shift:DC-C06-S01-M1-CAND-0012->DC-C06-S01-M1-CAND-0013,negative,negative_non_clone,dev,NEG-C06M1-R8-0012__C06M1-R8-0013,base_app,different_base_app,58eb44ed4546cf0015b6d51d93cf412f9da058328415351c6b8626ab69c28b66,ca1239fc2eca876fddebf68b74dd12f0d41d28fe71066edff6ea68c837e85775,com.phd.m1.c06.f012,com.phd.m1.c06.f013,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C06-S01-M1,different generated base applications; not a r8_obfuscation relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C06-S01-M1-CAND-0012:DC-C06-S01-M1-CAND-0013
DC-C06-S01-M1,DC-C06-S01-M1,DC-C06-S01-M1-NEG-0011,negative_shift:DC-C06-S01-M1-CAND-0013->DC-C06-S01-M1-CAND-0014,negative,negative_non_clone,dev,NEG-C06M1-R8-0013__C06M1-R8-0014,base_app,different_base_app,ca1239fc2eca876fddebf68b74dd12f0d41d28fe71066edff6ea68c837e85775,98798724b702c6ccdb61530526ab1a5c128cd046ac0d4f5099e491552d49a08a,com.phd.m1.c06.f013,com.phd.m1.c06.f014,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C06-S01-M1,different generated base applications; not a r8_obfuscation relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C06-S01-M1-CAND-0013:DC-C06-S01-M1-CAND-0014
