sha256,queue_id,decode_status,failure_class,decoded_dir,manifest_exists,apktool_yml_exists,smali_dir_count,res_exists,assets_exists,lib_exists,file_count
30526bdaefd4b273343af37ee0fd4c44104ba988f27b59415ae8646f7c5cedac,DC-C03-S01-M1-CAND-0006-LEFT,success,,local-verify-not-published/DC-C03-S01-M1/DC-C03-S01-M1-CAND-0006/left,true,true,1,true,false,false,16
faef99e3d21d0db6366597c9e15cbf5f32f2a6243f322f50dd671e95bc61b317,DC-C03-S01-M1-CAND-0006-RIGHT,success,,local-verify-not-published/DC-C03-S01-M1/DC-C03-S01-M1-CAND-0006/right,true,true,1,true,false,false,17
5b73702331f30468e879a6ab952960f84036a9954ea9ec3034a830507ccb484b,DC-C03-S01-M1-CAND-0007-LEFT,success,,local-verify-not-published/DC-C03-S01-M1/DC-C03-S01-M1-CAND-0007/left,true,true,1,true,false,false,17
1391363e8aefa91c3e48fe2e5960283987a8d7d97082cdd02addfd25dd6072cc,DC-C03-S01-M1-CAND-0007-RIGHT,success,,local-verify-not-published/DC-C03-S01-M1/DC-C03-S01-M1-CAND-0007/right,true,true,1,true,false,false,18
e9e1454d528b7630ca010b4f0684e2643b9fad5d0b0bf4c6892083b41380240e,DC-C03-S01-M1-CAND-0008-LEFT,success,,local-verify-not-published/DC-C03-S01-M1/DC-C03-S01-M1-CAND-0008/left,true,true,1,true,false,false,14
5bc4cea43e94af2c835836ad30c32bad0a4ef491311f164deb2df0941e5fbd19,DC-C03-S01-M1-CAND-0008-RIGHT,success,,local-verify-not-published/DC-C03-S01-M1/DC-C03-S01-M1-CAND-0008/right,true,true,1,true,false,false,15
078f3b7ecca2b39b6e04194a0a603e2c00daf8280ac25a5b042d31e2edcb23f7,DC-C03-S01-M1-CAND-0009-LEFT,success,,local-verify-not-published/DC-C03-S01-M1/DC-C03-S01-M1-CAND-0009/left,true,true,1,true,false,false,15
203e6c5fa7b21020cd8f7974c6b1c253501e1c6b01ca65256e406b57e7217d04,DC-C03-S01-M1-CAND-0009-RIGHT,success,,local-verify-not-published/DC-C03-S01-M1/DC-C03-S01-M1-CAND-0009/right,true,true,1,true,false,false,16
9a3e15e82d6e5ea695ab64688f95505284de46322a6cd7f3b202ae00183c8031,DC-C03-S01-M1-CAND-0010-LEFT,success,,local-verify-not-published/DC-C03-S01-M1/DC-C03-S01-M1-CAND-0010/left,true,true,1,true,false,false,16
8c69e1381b0e7fadb1c41d59bcf88f781d73f251e8e6f0f9eb0e28926051e177,DC-C03-S01-M1-CAND-0010-RIGHT,success,,local-verify-not-published/DC-C03-S01-M1/DC-C03-S01-M1-CAND-0010/right,true,true,1,true,false,false,17
3beb30ac24713f933d174c23e5dc1c0b2c5f516c8f2c0aa30ccd04e153fd54e1,DC-C03-S01-M1-CAND-0011-LEFT,success,,local-verify-not-published/DC-C03-S01-M1/DC-C03-S01-M1-CAND-0011/left,true,true,1,true,false,false,17
13b487e72330eec35d04087d0938efc53d87feb99c85d5b1df0bb1212ee8dd4d,DC-C03-S01-M1-CAND-0011-RIGHT,success,,local-verify-not-published/DC-C03-S01-M1/DC-C03-S01-M1-CAND-0011/right,true,true,1,true,false,false,18
19d4fd9a84e83c37ea1c4cde3e424f44aee1ee455d2474432732ce558dd12d4a,DC-C03-S01-M1-CAND-0012-LEFT,success,,local-verify-not-published/DC-C03-S01-M1/DC-C03-S01-M1-CAND-0012/left,true,true,1,true,false,false,14
3f00500369698c831de539dee52d938e7d33aafecfa68b5c9193705952c766b9,DC-C03-S01-M1-CAND-0012-RIGHT,success,,local-verify-not-published/DC-C03-S01-M1/DC-C03-S01-M1-CAND-0012/right,true,true,1,true,false,false,15
472b57326a0ef99f934c6586cb66be36c76ccd7d9efa83ffb4a24f685fd74f22,DC-C03-S01-M1-CAND-0013-LEFT,success,,local-verify-not-published/DC-C03-S01-M1/DC-C03-S01-M1-CAND-0013/left,true,true,1,true,false,false,15
6a5b3cf643626f420e384ae96cef5f3ab9cbe177f50ca5eee030a7917d399162,DC-C03-S01-M1-CAND-0013-RIGHT,success,,local-verify-not-published/DC-C03-S01-M1/DC-C03-S01-M1-CAND-0013/right,true,true,1,true,false,false,16
59100d02ebac04d98cb1969a5cc2809b8a5d5f9f0c15dbd971391727f843a2c4,DC-C03-S01-M1-CAND-0014-LEFT,success,,local-verify-not-published/DC-C03-S01-M1/DC-C03-S01-M1-CAND-0014/left,true,true,1,true,false,false,16
c85c45dbe25de136efd20110d29d70427df6385a8769620d99e1bc1ca225c020,DC-C03-S01-M1-CAND-0014-RIGHT,success,,local-verify-not-published/DC-C03-S01-M1/DC-C03-S01-M1-CAND-0014/right,true,true,1,true,false,false,17
0cce7951d08d38bfd4a20ed772186b824f06683ab89f9ad4a1ceb862fdd1b62c,DC-C03-S01-M1-CAND-0015-LEFT,success,,local-verify-not-published/DC-C03-S01-M1/DC-C03-S01-M1-CAND-0015/left,true,true,1,true,false,false,17
0642a1bca5d193c5dd95d465bb9d06243ef070b34a09952f465a60b8eed0f0b7,DC-C03-S01-M1-CAND-0015-RIGHT,success,,local-verify-not-published/DC-C03-S01-M1/DC-C03-S01-M1-CAND-0015/right,true,true,1,true,false,false,18
697405997890e092cd604d918d49ec382545a4256059ff98901a100287646524,DC-C03-S01-M1-CAND-0016-LEFT,success,,local-verify-not-published/DC-C03-S01-M1/DC-C03-S01-M1-CAND-0016/left,true,true,1,true,false,false,14
c781d2c1d7c52750ed170a9ab42aee841fbc7043947ad8ad2d9118f4f6523549,DC-C03-S01-M1-CAND-0016-RIGHT,success,,local-verify-not-published/DC-C03-S01-M1/DC-C03-S01-M1-CAND-0016/right,true,true,1,true,false,false,15
db98a2c27820cc6431b1098919ea8a8f92fbd9a386bab70c92a669ef476d2fd3,DC-C03-S01-M1-CAND-0017-LEFT,success,,local-verify-not-published/DC-C03-S01-M1/DC-C03-S01-M1-CAND-0017/left,true,true,1,true,false,false,15
e3bb15d19c4a12d4335e359d495c9739590269c44f5b078cc3d8d165afb0c4dc,DC-C03-S01-M1-CAND-0017-RIGHT,success,,local-verify-not-published/DC-C03-S01-M1/DC-C03-S01-M1-CAND-0017/right,true,true,1,true,false,false,16
c7fadb027aa1811c07cd0f0366014afadea02f63c379cf02d70880e4a17b5e9b,DC-C03-S01-M1-CAND-0018-LEFT,success,,local-verify-not-published/DC-C03-S01-M1/DC-C03-S01-M1-CAND-0018/left,true,true,1,true,false,false,16
aae39203edc4981dbe5509c9dde1af75fb985c7f5fa002e24f9ff6dd25f8fe62,DC-C03-S01-M1-CAND-0018-RIGHT,success,,local-verify-not-published/DC-C03-S01-M1/DC-C03-S01-M1-CAND-0018/right,true,true,1,true,false,false,17
2cc552555e652a7c4ffccc9752fe47440e3a4535ae26223aa09b28d6583998db,DC-C03-S01-M1-CAND-0019-LEFT,success,,local-verify-not-published/DC-C03-S01-M1/DC-C03-S01-M1-CAND-0019/left,true,true,1,true,false,false,17
2f37a2208a005d9573414409d7aa7372eeb6e9c0bd4db2afd359bc5eb640e194,DC-C03-S01-M1-CAND-0019-RIGHT,success,,local-verify-not-published/DC-C03-S01-M1/DC-C03-S01-M1-CAND-0019/right,true,true,1,true,false,false,18
7d5fb11d6abfa6798440a58a89e013bdda116680f774fbf9c62fccf13d169891,DC-C03-S01-M1-CAND-0020-LEFT,success,,local-verify-not-published/DC-C03-S01-M1/DC-C03-S01-M1-CAND-0020/left,true,true,1,true,false,false,14
aeafe1caa1f7082dee5f735a8b1fc94cf21f8130ef0965b119c3298caafa44da,DC-C03-S01-M1-CAND-0020-RIGHT,success,,local-verify-not-published/DC-C03-S01-M1/DC-C03-S01-M1-CAND-0020/right,true,true,1,true,false,false,15
