sha256,queue_id,decode_status,failure_class,decoded_dir,manifest_exists,apktool_yml_exists,smali_dir_count,res_exists,assets_exists,lib_exists,file_count
781f28185008b3ae83d9bfae83ab3c79a82414d3ce7f58c32cbf658128ca18e9,DC-C08-S01-M1-CAND-0006-LEFT,success,,local-verify-not-published/DC-C08-S01-M1/DC-C08-S01-M1-CAND-0006/left,true,true,1,true,false,false,16
3266baa6ff4f20799b5d240b5dfc1240962f7abdf2faa746966f7dc3837970e1,DC-C08-S01-M1-CAND-0006-RIGHT,success,,local-verify-not-published/DC-C08-S01-M1/DC-C08-S01-M1-CAND-0006/right,true,true,1,true,false,false,13
27ab8afe11878a10ca3482e37d977cb6ac4e973d7be33f35741b58236a2ed62b,DC-C08-S01-M1-CAND-0007-LEFT,success,,local-verify-not-published/DC-C08-S01-M1/DC-C08-S01-M1-CAND-0007/left,true,true,1,true,false,false,17
e52870b799ec8961dca23ef4d602c966be750e45e810592a34714ca35fd65510,DC-C08-S01-M1-CAND-0007-RIGHT,success,,local-verify-not-published/DC-C08-S01-M1/DC-C08-S01-M1-CAND-0007/right,true,true,1,true,false,false,14
758bc816a5a1f793fb1b2c84329a6c23bf8090e193c66499212ff8b90bb647d3,DC-C08-S01-M1-CAND-0008-LEFT,success,,local-verify-not-published/DC-C08-S01-M1/DC-C08-S01-M1-CAND-0008/left,true,true,1,true,false,false,18
aeba28df6df3330e14cd2b8a5a22099538a38a990d1c97c6294b2604a510494e,DC-C08-S01-M1-CAND-0008-RIGHT,success,,local-verify-not-published/DC-C08-S01-M1/DC-C08-S01-M1-CAND-0008/right,true,true,1,true,false,false,15
7903077f21dffbabc007df5b33eadee29d875eeb970f0a4ff102fcdc3caeb557,DC-C08-S01-M1-CAND-0009-LEFT,success,,local-verify-not-published/DC-C08-S01-M1/DC-C08-S01-M1-CAND-0009/left,true,true,1,true,false,false,19
0422322268f1ed97b5ee65dd2c0cc8753c7b780fa929ab9e2e517e85785ecb98,DC-C08-S01-M1-CAND-0009-RIGHT,success,,local-verify-not-published/DC-C08-S01-M1/DC-C08-S01-M1-CAND-0009/right,true,true,1,true,false,false,16
54425c21f493958a1b810e7e6559dc33d95097b676b82eee09b9f1d946c12d03,DC-C08-S01-M1-CAND-0010-LEFT,success,,local-verify-not-published/DC-C08-S01-M1/DC-C08-S01-M1-CAND-0010/left,true,true,1,true,false,false,15
77a35fefb7bcd062312973572e2e6b766c0ea1b3fbf566be30d707b398fc39d0,DC-C08-S01-M1-CAND-0010-RIGHT,success,,local-verify-not-published/DC-C08-S01-M1/DC-C08-S01-M1-CAND-0010/right,true,true,1,true,false,false,12
7d1136babc0692f9b46bc8b534722ca5bbd6cccf538ec7e6c7d79b0f7de65084,DC-C08-S01-M1-CAND-0011-LEFT,success,,local-verify-not-published/DC-C08-S01-M1/DC-C08-S01-M1-CAND-0011/left,true,true,1,true,false,false,16
171c4f206f87d1e8de39ea367eeadcd6a6b3f38a87f03d9e9b677d575b2e7bad,DC-C08-S01-M1-CAND-0011-RIGHT,success,,local-verify-not-published/DC-C08-S01-M1/DC-C08-S01-M1-CAND-0011/right,true,true,1,true,false,false,13
4b3c4a70ef944792b92cbf4a97cef9a232293bda3db1dc02dc8d1852b94bd319,DC-C08-S01-M1-CAND-0012-LEFT,success,,local-verify-not-published/DC-C08-S01-M1/DC-C08-S01-M1-CAND-0012/left,true,true,1,true,false,false,17
fa891342f9f8bfb8a12a3d96465ca39a42e849a9d24ecbe63d01be6529e70f5a,DC-C08-S01-M1-CAND-0012-RIGHT,success,,local-verify-not-published/DC-C08-S01-M1/DC-C08-S01-M1-CAND-0012/right,true,true,1,true,false,false,14
6313f5282cbaf42105f8e238e63dfa65143a61c6e8df975674aca93df3798784,DC-C08-S01-M1-CAND-0013-LEFT,success,,local-verify-not-published/DC-C08-S01-M1/DC-C08-S01-M1-CAND-0013/left,true,true,1,true,false,false,18
ba63eca8a7c6dd415f50e3c1387f85d86f6b5c017351261d94194db3c3f1d443,DC-C08-S01-M1-CAND-0013-RIGHT,success,,local-verify-not-published/DC-C08-S01-M1/DC-C08-S01-M1-CAND-0013/right,true,true,1,true,false,false,15
8d7d36eac9538a1ebe716f432ebf3b47d600a2b3abb1a14796e67eb2326046d3,DC-C08-S01-M1-CAND-0014-LEFT,success,,local-verify-not-published/DC-C08-S01-M1/DC-C08-S01-M1-CAND-0014/left,true,true,1,true,false,false,19
7f76cbd54f5b803f4de1ce66a65764fe357fe7f9eedaab9395dd985d3b391173,DC-C08-S01-M1-CAND-0014-RIGHT,success,,local-verify-not-published/DC-C08-S01-M1/DC-C08-S01-M1-CAND-0014/right,true,true,1,true,false,false,16
cd680988778f0f5ed30f1044e561c1b505c39b7274e443c816a0067079cf1dcd,DC-C08-S01-M1-CAND-0015-LEFT,success,,local-verify-not-published/DC-C08-S01-M1/DC-C08-S01-M1-CAND-0015/left,true,true,1,true,false,false,15
65997a73abf4445b2c378a5fc36246407e4c8c80a3b5f7c552b898464acf1177,DC-C08-S01-M1-CAND-0015-RIGHT,success,,local-verify-not-published/DC-C08-S01-M1/DC-C08-S01-M1-CAND-0015/right,true,true,1,true,false,false,12
53f2e5539ba380d9e6f461e2b76785d566155e124336248915785ed1d6bbfe01,DC-C08-S01-M1-CAND-0016-LEFT,success,,local-verify-not-published/DC-C08-S01-M1/DC-C08-S01-M1-CAND-0016/left,true,true,1,true,false,false,16
88108d29456d2bd96fa3b3d249dcee7b581bc9e50b213326562fddec7265b8bd,DC-C08-S01-M1-CAND-0016-RIGHT,success,,local-verify-not-published/DC-C08-S01-M1/DC-C08-S01-M1-CAND-0016/right,true,true,1,true,false,false,13
78dbe2d2d90f9b1f93513cc1b8ce1177ed7d55dac5438f13f1d9effd8d76f53a,DC-C08-S01-M1-CAND-0017-LEFT,success,,local-verify-not-published/DC-C08-S01-M1/DC-C08-S01-M1-CAND-0017/left,true,true,1,true,false,false,17
67a74e03d67ba5596db8277c11b203922a6b46912f706186a5a8070982cfc3c4,DC-C08-S01-M1-CAND-0017-RIGHT,success,,local-verify-not-published/DC-C08-S01-M1/DC-C08-S01-M1-CAND-0017/right,true,true,1,true,false,false,14
7ec31c53995b02856c3ef43330e3b50c53edf428c8adfa54ca598ff3dd822182,DC-C08-S01-M1-CAND-0018-LEFT,success,,local-verify-not-published/DC-C08-S01-M1/DC-C08-S01-M1-CAND-0018/left,true,true,1,true,false,false,18
df10e8849ec4b99671818efc48b8a008ef69a9e7c078985f3576bce91db7bf1f,DC-C08-S01-M1-CAND-0018-RIGHT,success,,local-verify-not-published/DC-C08-S01-M1/DC-C08-S01-M1-CAND-0018/right,true,true,1,true,false,false,15
9e8fd08811d6c62c45117d53fb2ee472ab4886885e50e297f814838197bab8c2,DC-C08-S01-M1-CAND-0019-LEFT,success,,local-verify-not-published/DC-C08-S01-M1/DC-C08-S01-M1-CAND-0019/left,true,true,1,true,false,false,19
e50a17b17f0ab65066f0dad05afb9bf409c66b3c24087fb1ed69673fc25209bc,DC-C08-S01-M1-CAND-0019-RIGHT,success,,local-verify-not-published/DC-C08-S01-M1/DC-C08-S01-M1-CAND-0019/right,true,true,1,true,false,false,16
bd9703c5fc9272864793443a85bc327003e52192c7bac9ab9aae60de0b67389a,DC-C08-S01-M1-CAND-0020-LEFT,success,,local-verify-not-published/DC-C08-S01-M1/DC-C08-S01-M1-CAND-0020/left,true,true,1,true,false,false,15
54498b20620a4fded2752da3304d72448c1f666bce16c5d8821ad004ce96cc34,DC-C08-S01-M1-CAND-0020-RIGHT,success,,local-verify-not-published/DC-C08-S01-M1/DC-C08-S01-M1-CAND-0020/right,true,true,1,true,false,false,12
