sha256,feature_status,failure_class,decoded_dir,package_name,manifest_version_code,manifest_version_name,min_sdk,target_sdk,uses_permission_count,activity_count,activity_alias_count,service_count,receiver_count,provider_count,uses_feature_count,smali_dir_count,smali_file_count,class_count,method_count,field_count,res_file_count,res_dir_count,asset_file_count,lib_file_count,native_abi_count,top_class_prefixes,sample_permissions,sample_components
4ead74261ae044e268d3824bf528d1b0b38872bc1792dc96b2dd68a709b96e38,success,,local-verify-not-published/DC-C04-S01-M1/DC-C04-S01-M1-CAND-0017/right,com.phd.m1.c04.renamed.f017,,,,,0,0,0,0,0,0,0,1,6,6,12,0,3,1,0,0,0,com.phd.m1:6,,
503afca6c917fba9ba60f69114bf92cb4aad780723be8ab9d3000511914a38b8,success,,local-verify-not-published/DC-C04-S01-M1/DC-C04-S01-M1-CAND-0005/left,com.phd.m1.c04.f005,,,,,0,0,0,0,0,0,0,1,6,6,12,0,3,1,0,0,0,com.phd.m1:6,,
514dce0faca941f6f836e599f30ebdd89c3708e8b493f13f1b8430977b0164fe,success,,local-verify-not-published/DC-C04-S01-M1/DC-C04-S01-M1-CAND-0006/left,com.phd.m1.c04.f006,,,,,0,0,0,0,0,0,0,1,7,7,14,0,3,1,0,0,0,com.phd.m1:7,,
56d0fc1e69cfebf2420320610d69a20556407431e50af02f8862f1f64a72db22,success,,local-verify-not-published/DC-C04-S01-M1/DC-C04-S01-M1-CAND-0008/right,com.phd.m1.c04.renamed.f008,,,,,0,0,0,0,0,0,0,1,5,5,10,0,3,1,0,0,0,com.phd.m1:5,,
628bccb2ea0b1745a64145fa377a46ce8e60037540932ff4285508cca7060ff3,success,,local-verify-not-published/DC-C04-S01-M1/DC-C04-S01-M1-CAND-0001/right,com.phd.m1.c04.renamed.f001,,,,,0,0,0,0,0,0,0,1,6,6,12,0,3,1,0,0,0,com.phd.m1:6,,
6cb2491d372e66bde4ee9c8e082f2d13d40cb629701223ea301a7363eafd6b0a,success,,local-verify-not-published/DC-C04-S01-M1/DC-C04-S01-M1-CAND-0010/right,com.phd.m1.c04.renamed.f010,,,,,0,0,0,0,0,0,0,1,7,7,14,0,3,1,0,0,0,com.phd.m1:7,,
73aa1fcf86c35404ac57dee45f34f4623f304f2a248978fd8e40651477746f6c,success,,local-verify-not-published/DC-C04-S01-M1/DC-C04-S01-M1-CAND-0003/left,com.phd.m1.c04.f003,,,,,0,0,0,0,0,0,0,1,8,8,16,0,3,1,0,0,0,com.phd.m1:8,,
86ed979c9ec5726aa81475408caa2629f81e70987da1a52ca273df8f36e32315,success,,local-verify-not-published/DC-C04-S01-M1/DC-C04-S01-M1-CAND-0018/left,com.phd.m1.c04.f018,,,,,0,0,0,0,0,0,0,1,7,7,14,0,3,1,0,0,0,com.phd.m1:7,,
87bf46fb38b59b59b0fbe43ab0da29e27d8526d04256ddb703f1652bd309b5f4,success,,local-verify-not-published/DC-C04-S01-M1/DC-C04-S01-M1-CAND-0009/right,com.phd.m1.c04.renamed.f009,,,,,0,0,0,0,0,0,0,1,6,6,12,0,3,1,0,0,0,com.phd.m1:6,,
89c48ddac6a08902f91becfccdf251ccf71bd7e0efcf6105685b6719027955b3,success,,local-verify-not-published/DC-C04-S01-M1/DC-C04-S01-M1-CAND-0020/right,com.phd.m1.c04.renamed.f020,,,,,0,0,0,0,0,0,0,1,5,5,10,0,3,1,0,0,0,com.phd.m1:5,,
97d45232215471fb6778682a875de867efc285bc6609cd975249e5d5b5fed1b3,success,,local-verify-not-published/DC-C04-S01-M1/DC-C04-S01-M1-CAND-0007/left,com.phd.m1.c04.f007,,,,,0,0,0,0,0,0,0,1,8,8,16,0,3,1,0,0,0,com.phd.m1:8,,
9f7a3a2d1e0a9df0cfe27eb4f8f42644aa3f7834afa41c202fb9dafb3598e7fd,success,,local-verify-not-published/DC-C04-S01-M1/DC-C04-S01-M1-CAND-0014/right,com.phd.m1.c04.renamed.f014,,,,,0,0,0,0,0,0,0,1,7,7,14,0,3,1,0,0,0,com.phd.m1:7,,
a8a7038ab59ef3369694d7f7c4b6d98c5d130e57063423fd2a50686af74fd855,success,,local-verify-not-published/DC-C04-S01-M1/DC-C04-S01-M1-CAND-0004/left,com.phd.m1.c04.f004,,,,,0,0,0,0,0,0,0,1,5,5,10,0,3,1,0,0,0,com.phd.m1:5,,
b3b958fad13878064ad5250a939c44c6f1804f37bc63813f5c6248270ddb1373,success,,local-verify-not-published/DC-C04-S01-M1/DC-C04-S01-M1-CAND-0002/left,com.phd.m1.c04.f002,,,,,0,0,0,0,0,0,0,1,7,7,14,0,3,1,0,0,0,com.phd.m1:7,,
b3d6d358091c9094b84e2c2d50e7b65642e41c6b9ce98d0938c468f89e8bd262,success,,local-verify-not-published/DC-C04-S01-M1/DC-C04-S01-M1-CAND-0004/right,com.phd.m1.c04.renamed.f004,,,,,0,0,0,0,0,0,0,1,5,5,10,0,3,1,0,0,0,com.phd.m1:5,,
b582240082cf47cfa1d4705ba77597d985be9a13ee3b58b4c0782c1b292cb0a7,success,,local-verify-not-published/DC-C04-S01-M1/DC-C04-S01-M1-CAND-0020/left,com.phd.m1.c04.f020,,,,,0,0,0,0,0,0,0,1,5,5,10,0,3,1,0,0,0,com.phd.m1:5,,
b8cf7a16fd7c67d9b97b97f831605dcf3f5d4a30c957ce0fa7be479358b5fd21,success,,local-verify-not-published/DC-C04-S01-M1/DC-C04-S01-M1-CAND-0015/left,com.phd.m1.c04.f015,,,,,0,0,0,0,0,0,0,1,8,8,16,0,3,1,0,0,0,com.phd.m1:8,,
ba69912b4e7170a39be578e3ed8846eb606a9892b17cf5fd7a7581f704eaa7da,success,,local-verify-not-published/DC-C04-S01-M1/DC-C04-S01-M1-CAND-0006/right,com.phd.m1.c04.renamed.f006,,,,,0,0,0,0,0,0,0,1,7,7,14,0,3,1,0,0,0,com.phd.m1:7,,
c40ea5700780601f3aaa97fa9e1e50dcafc7e42141233c46a8efb3c8242daaa3,success,,local-verify-not-published/DC-C04-S01-M1/DC-C04-S01-M1-CAND-0011/right,com.phd.m1.c04.renamed.f011,,,,,0,0,0,0,0,0,0,1,8,8,16,0,3,1,0,0,0,com.phd.m1:8,,
c93b00e353bdb36678dce3d1cd84107c0b41e9668b8311844a6852834421efc8,success,,local-verify-not-published/DC-C04-S01-M1/DC-C04-S01-M1-CAND-0018/right,com.phd.m1.c04.renamed.f018,,,,,0,0,0,0,0,0,0,1,7,7,14,0,3,1,0,0,0,com.phd.m1:7,,
cb9e1b8b06e2aa849afba87b1eeffbdcc8c9861708bca156cab850e9bef4a0e0,success,,local-verify-not-published/DC-C04-S01-M1/DC-C04-S01-M1-CAND-0016/left,com.phd.m1.c04.f016,,,,,0,0,0,0,0,0,0,1,5,5,10,0,3,1,0,0,0,com.phd.m1:5,,
d5c45eb432263d08f3c3804edaa58e7087805a629779774afca7d743888206e9,success,,local-verify-not-published/DC-C04-S01-M1/DC-C04-S01-M1-CAND-0019/right,com.phd.m1.c04.renamed.f019,,,,,0,0,0,0,0,0,0,1,8,8,16,0,3,1,0,0,0,com.phd.m1:8,,
e0bba799aa77ba0947c4cb6af53f22a0db4d0f69b10329f94c45122102e44b9b,success,,local-verify-not-published/DC-C04-S01-M1/DC-C04-S01-M1-CAND-0019/left,com.phd.m1.c04.f019,,,,,0,0,0,0,0,0,0,1,8,8,16,0,3,1,0,0,0,com.phd.m1:8,,
e1fdc96485974fbbbeaa7ee8e96c381f8aec11b714adc25cd6e2cb5f40e2c00b,success,,local-verify-not-published/DC-C04-S01-M1/DC-C04-S01-M1-CAND-0005/right,com.phd.m1.c04.renamed.f005,,,,,0,0,0,0,0,0,0,1,6,6,12,0,3,1,0,0,0,com.phd.m1:6,,
e96ac902dfad900527efa6ac9eb8a246c045cfb0deaf36518e963395c0ce7c40,success,,local-verify-not-published/DC-C04-S01-M1/DC-C04-S01-M1-CAND-0013/left,com.phd.m1.c04.f013,,,,,0,0,0,0,0,0,0,1,6,6,12,0,3,1,0,0,0,com.phd.m1:6,,
e9c1f99fe5219dbeeb7ec57c9eecc53d281b7a8e8934e0d1304ec28730c9d4b0,success,,local-verify-not-published/DC-C04-S01-M1/DC-C04-S01-M1-CAND-0017/left,com.phd.m1.c04.f017,,,,,0,0,0,0,0,0,0,1,6,6,12,0,3,1,0,0,0,com.phd.m1:6,,
fc4940ad402f678ba500d5d5d0d4be8f459db6c6ddb625ec90f9798d41a27a74,success,,local-verify-not-published/DC-C04-S01-M1/DC-C04-S01-M1-CAND-0002/right,com.phd.m1.c04.renamed.f002,,,,,0,0,0,0,0,0,0,1,7,7,14,0,3,1,0,0,0,com.phd.m1:7,,
