coordinate,dataset_id,pair_id,source_pair_id,pair_role,relation_label,split,split_group_id,left_role,right_role,left_sha256,right_sha256,left_package,right_package,left_feature_status,right_feature_status,pair_feature_status,permissions_jaccard,components_jaccard,classes_jaccard,res_path_jaccard,label_source,label_confidence,source_ref,expected_change,expected_invariants,selection_rule,allowed_use,forbidden_use,evidence_ref
DC-C04-S01-M1,DC-C04-S01-M1,DC-C04-S01-M1-POS-0011,DC-C04-S01-M1-CAND-0011,positive,positive_package_rename,dev,C04M1-PKG-0011,base_app,package_renamed,0cc148a78204618127be3d46dbc7675093cce4c3a91efa456be3b7b8c7d90a02,c40ea5700780601f3aaa97fa9e1e50dcafc7e42141233c46a8efb3c8242daaa3,com.phd.m1.c04.f011,com.phd.m1.c04.renamed.f011,success,success,success,,,0.0000,1.0000,controlled synthetic local generation,strong,experiments/datasets/tools/build_m1_controlled_synthetic.py,manifest package and generated class namespace changed on right APK,"generated class count, method count, and resources stay stable",20 generated families; every fifth positive pair is holdout,"M1 diagnostic inspection, split checks, class-specific checks, and explanation-tag preparation",No real-world benchmark claim; this is a controlled synthetic diagnostic set.,controlled synthetic local generation
DC-C04-S01-M1,DC-C04-S01-M1,DC-C04-S01-M1-POS-0012,DC-C04-S01-M1-CAND-0012,positive,positive_package_rename,dev,C04M1-PKG-0012,base_app,package_renamed,129e5785ddb826c44ebb5b628451f483cfbde7a8fadcb03be89dab04193246af,1c3b23a85d5a1c1dbe1a950eebac3912f4d9b49faa4dc1936ff3f926c320b6fc,com.phd.m1.c04.f012,com.phd.m1.c04.renamed.f012,success,success,success,,,0.0000,1.0000,controlled synthetic local generation,strong,experiments/datasets/tools/build_m1_controlled_synthetic.py,manifest package and generated class namespace changed on right APK,"generated class count, method count, and resources stay stable",20 generated families; every fifth positive pair is holdout,"M1 diagnostic inspection, split checks, class-specific checks, and explanation-tag preparation",No real-world benchmark claim; this is a controlled synthetic diagnostic set.,controlled synthetic local generation
DC-C04-S01-M1,DC-C04-S01-M1,DC-C04-S01-M1-POS-0013,DC-C04-S01-M1-CAND-0013,positive,positive_package_rename,dev,C04M1-PKG-0013,base_app,package_renamed,e96ac902dfad900527efa6ac9eb8a246c045cfb0deaf36518e963395c0ce7c40,2193c97240a680d89b1d1048fae35f714cf791c0b0c4f6a21fdff75f265f47f4,com.phd.m1.c04.f013,com.phd.m1.c04.renamed.f013,success,success,success,,,0.0000,1.0000,controlled synthetic local generation,strong,experiments/datasets/tools/build_m1_controlled_synthetic.py,manifest package and generated class namespace changed on right APK,"generated class count, method count, and resources stay stable",20 generated families; every fifth positive pair is holdout,"M1 diagnostic inspection, split checks, class-specific checks, and explanation-tag preparation",No real-world benchmark claim; this is a controlled synthetic diagnostic set.,controlled synthetic local generation
DC-C04-S01-M1,DC-C04-S01-M1,DC-C04-S01-M1-POS-0014,DC-C04-S01-M1-CAND-0014,positive,positive_package_rename,dev,C04M1-PKG-0014,base_app,package_renamed,17a71a6f218002c38ae4f3ac921c28a905245cbe872fd1d9ddcb142e6c5ab99b,9f7a3a2d1e0a9df0cfe27eb4f8f42644aa3f7834afa41c202fb9dafb3598e7fd,com.phd.m1.c04.f014,com.phd.m1.c04.renamed.f014,success,success,success,,,0.0000,1.0000,controlled synthetic local generation,strong,experiments/datasets/tools/build_m1_controlled_synthetic.py,manifest package and generated class namespace changed on right APK,"generated class count, method count, and resources stay stable",20 generated families; every fifth positive pair is holdout,"M1 diagnostic inspection, split checks, class-specific checks, and explanation-tag preparation",No real-world benchmark claim; this is a controlled synthetic diagnostic set.,controlled synthetic local generation
DC-C04-S01-M1,DC-C04-S01-M1,DC-C04-S01-M1-POS-0015,DC-C04-S01-M1-CAND-0015,positive,positive_package_rename,holdout,C04M1-PKG-0015,base_app,package_renamed,b8cf7a16fd7c67d9b97b97f831605dcf3f5d4a30c957ce0fa7be479358b5fd21,3afddd8f4c609a2b31113737ea1d733f9bf2eda8e3d8e4fb5c3b6478cf4df5ce,com.phd.m1.c04.f015,com.phd.m1.c04.renamed.f015,success,success,success,,,0.0000,1.0000,controlled synthetic local generation,strong,experiments/datasets/tools/build_m1_controlled_synthetic.py,manifest package and generated class namespace changed on right APK,"generated class count, method count, and resources stay stable",20 generated families; every fifth positive pair is holdout,"M1 diagnostic inspection, split checks, class-specific checks, and explanation-tag preparation",No real-world benchmark claim; this is a controlled synthetic diagnostic set.,controlled synthetic local generation
DC-C04-S01-M1,DC-C04-S01-M1,DC-C04-S01-M1-POS-0016,DC-C04-S01-M1-CAND-0016,positive,positive_package_rename,dev,C04M1-PKG-0016,base_app,package_renamed,cb9e1b8b06e2aa849afba87b1eeffbdcc8c9861708bca156cab850e9bef4a0e0,2de78539aee5e42c127bfa5db205e838661abfa8e8ba2b948c49adb8e6c9c899,com.phd.m1.c04.f016,com.phd.m1.c04.renamed.f016,success,success,success,,,0.0000,1.0000,controlled synthetic local generation,strong,experiments/datasets/tools/build_m1_controlled_synthetic.py,manifest package and generated class namespace changed on right APK,"generated class count, method count, and resources stay stable",20 generated families; every fifth positive pair is holdout,"M1 diagnostic inspection, split checks, class-specific checks, and explanation-tag preparation",No real-world benchmark claim; this is a controlled synthetic diagnostic set.,controlled synthetic local generation
DC-C04-S01-M1,DC-C04-S01-M1,DC-C04-S01-M1-POS-0017,DC-C04-S01-M1-CAND-0017,positive,positive_package_rename,dev,C04M1-PKG-0017,base_app,package_renamed,e9c1f99fe5219dbeeb7ec57c9eecc53d281b7a8e8934e0d1304ec28730c9d4b0,4ead74261ae044e268d3824bf528d1b0b38872bc1792dc96b2dd68a709b96e38,com.phd.m1.c04.f017,com.phd.m1.c04.renamed.f017,success,success,success,,,0.0000,1.0000,controlled synthetic local generation,strong,experiments/datasets/tools/build_m1_controlled_synthetic.py,manifest package and generated class namespace changed on right APK,"generated class count, method count, and resources stay stable",20 generated families; every fifth positive pair is holdout,"M1 diagnostic inspection, split checks, class-specific checks, and explanation-tag preparation",No real-world benchmark claim; this is a controlled synthetic diagnostic set.,controlled synthetic local generation
DC-C04-S01-M1,DC-C04-S01-M1,DC-C04-S01-M1-POS-0018,DC-C04-S01-M1-CAND-0018,positive,positive_package_rename,dev,C04M1-PKG-0018,base_app,package_renamed,86ed979c9ec5726aa81475408caa2629f81e70987da1a52ca273df8f36e32315,c93b00e353bdb36678dce3d1cd84107c0b41e9668b8311844a6852834421efc8,com.phd.m1.c04.f018,com.phd.m1.c04.renamed.f018,success,success,success,,,0.0000,1.0000,controlled synthetic local generation,strong,experiments/datasets/tools/build_m1_controlled_synthetic.py,manifest package and generated class namespace changed on right APK,"generated class count, method count, and resources stay stable",20 generated families; every fifth positive pair is holdout,"M1 diagnostic inspection, split checks, class-specific checks, and explanation-tag preparation",No real-world benchmark claim; this is a controlled synthetic diagnostic set.,controlled synthetic local generation
DC-C04-S01-M1,DC-C04-S01-M1,DC-C04-S01-M1-POS-0019,DC-C04-S01-M1-CAND-0019,positive,positive_package_rename,dev,C04M1-PKG-0019,base_app,package_renamed,e0bba799aa77ba0947c4cb6af53f22a0db4d0f69b10329f94c45122102e44b9b,d5c45eb432263d08f3c3804edaa58e7087805a629779774afca7d743888206e9,com.phd.m1.c04.f019,com.phd.m1.c04.renamed.f019,success,success,success,,,0.0000,1.0000,controlled synthetic local generation,strong,experiments/datasets/tools/build_m1_controlled_synthetic.py,manifest package and generated class namespace changed on right APK,"generated class count, method count, and resources stay stable",20 generated families; every fifth positive pair is holdout,"M1 diagnostic inspection, split checks, class-specific checks, and explanation-tag preparation",No real-world benchmark claim; this is a controlled synthetic diagnostic set.,controlled synthetic local generation
DC-C04-S01-M1,DC-C04-S01-M1,DC-C04-S01-M1-POS-0020,DC-C04-S01-M1-CAND-0020,positive,positive_package_rename,holdout,C04M1-PKG-0020,base_app,package_renamed,b582240082cf47cfa1d4705ba77597d985be9a13ee3b58b4c0782c1b292cb0a7,89c48ddac6a08902f91becfccdf251ccf71bd7e0efcf6105685b6719027955b3,com.phd.m1.c04.f020,com.phd.m1.c04.renamed.f020,success,success,success,,,0.0000,1.0000,controlled synthetic local generation,strong,experiments/datasets/tools/build_m1_controlled_synthetic.py,manifest package and generated class namespace changed on right APK,"generated class count, method count, and resources stay stable",20 generated families; every fifth positive pair is holdout,"M1 diagnostic inspection, split checks, class-specific checks, and explanation-tag preparation",No real-world benchmark claim; this is a controlled synthetic diagnostic set.,controlled synthetic local generation
DC-C04-S01-M1,DC-C04-S01-M1,DC-C04-S01-M1-NEG-0001,negative_shift:DC-C04-S01-M1-CAND-0001->DC-C04-S01-M1-CAND-0002,negative,negative_non_clone,dev,NEG-C04M1-PKG-0001__C04M1-PKG-0002,base_app,different_base_app,46f218a60639507be93b46972200a4b6a5be06bc44623ac3cf1724a77aa68de7,b3b958fad13878064ad5250a939c44c6f1804f37bc63813f5c6248270ddb1373,com.phd.m1.c04.f001,com.phd.m1.c04.f002,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C04-S01-M1,different generated base applications; not a package_rename relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C04-S01-M1-CAND-0001:DC-C04-S01-M1-CAND-0002
DC-C04-S01-M1,DC-C04-S01-M1,DC-C04-S01-M1-NEG-0002,negative_shift:DC-C04-S01-M1-CAND-0002->DC-C04-S01-M1-CAND-0003,negative,negative_non_clone,dev,NEG-C04M1-PKG-0002__C04M1-PKG-0003,base_app,different_base_app,b3b958fad13878064ad5250a939c44c6f1804f37bc63813f5c6248270ddb1373,73aa1fcf86c35404ac57dee45f34f4623f304f2a248978fd8e40651477746f6c,com.phd.m1.c04.f002,com.phd.m1.c04.f003,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C04-S01-M1,different generated base applications; not a package_rename relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C04-S01-M1-CAND-0002:DC-C04-S01-M1-CAND-0003
DC-C04-S01-M1,DC-C04-S01-M1,DC-C04-S01-M1-NEG-0003,negative_shift:DC-C04-S01-M1-CAND-0003->DC-C04-S01-M1-CAND-0004,negative,negative_non_clone,dev,NEG-C04M1-PKG-0003__C04M1-PKG-0004,base_app,different_base_app,73aa1fcf86c35404ac57dee45f34f4623f304f2a248978fd8e40651477746f6c,a8a7038ab59ef3369694d7f7c4b6d98c5d130e57063423fd2a50686af74fd855,com.phd.m1.c04.f003,com.phd.m1.c04.f004,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C04-S01-M1,different generated base applications; not a package_rename relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C04-S01-M1-CAND-0003:DC-C04-S01-M1-CAND-0004
DC-C04-S01-M1,DC-C04-S01-M1,DC-C04-S01-M1-NEG-0004,negative_shift:DC-C04-S01-M1-CAND-0004->DC-C04-S01-M1-CAND-0006,negative,negative_non_clone,dev,NEG-C04M1-PKG-0004__C04M1-PKG-0006,base_app,different_base_app,a8a7038ab59ef3369694d7f7c4b6d98c5d130e57063423fd2a50686af74fd855,514dce0faca941f6f836e599f30ebdd89c3708e8b493f13f1b8430977b0164fe,com.phd.m1.c04.f004,com.phd.m1.c04.f006,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C04-S01-M1,different generated base applications; not a package_rename relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C04-S01-M1-CAND-0004:DC-C04-S01-M1-CAND-0006
DC-C04-S01-M1,DC-C04-S01-M1,DC-C04-S01-M1-NEG-0005,negative_shift:DC-C04-S01-M1-CAND-0006->DC-C04-S01-M1-CAND-0007,negative,negative_non_clone,dev,NEG-C04M1-PKG-0006__C04M1-PKG-0007,base_app,different_base_app,514dce0faca941f6f836e599f30ebdd89c3708e8b493f13f1b8430977b0164fe,97d45232215471fb6778682a875de867efc285bc6609cd975249e5d5b5fed1b3,com.phd.m1.c04.f006,com.phd.m1.c04.f007,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C04-S01-M1,different generated base applications; not a package_rename relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C04-S01-M1-CAND-0006:DC-C04-S01-M1-CAND-0007
DC-C04-S01-M1,DC-C04-S01-M1,DC-C04-S01-M1-NEG-0006,negative_shift:DC-C04-S01-M1-CAND-0007->DC-C04-S01-M1-CAND-0008,negative,negative_non_clone,dev,NEG-C04M1-PKG-0007__C04M1-PKG-0008,base_app,different_base_app,97d45232215471fb6778682a875de867efc285bc6609cd975249e5d5b5fed1b3,3af249c31b204be34520a361ec4335bdd4f5557e546fb4203db65ecfeaa7dead,com.phd.m1.c04.f007,com.phd.m1.c04.f008,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C04-S01-M1,different generated base applications; not a package_rename relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C04-S01-M1-CAND-0007:DC-C04-S01-M1-CAND-0008
DC-C04-S01-M1,DC-C04-S01-M1,DC-C04-S01-M1-NEG-0007,negative_shift:DC-C04-S01-M1-CAND-0008->DC-C04-S01-M1-CAND-0009,negative,negative_non_clone,dev,NEG-C04M1-PKG-0008__C04M1-PKG-0009,base_app,different_base_app,3af249c31b204be34520a361ec4335bdd4f5557e546fb4203db65ecfeaa7dead,4180adf09407667e19649fe28b5f85196dde1a7695c8283b12fcb67bf27529cf,com.phd.m1.c04.f008,com.phd.m1.c04.f009,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C04-S01-M1,different generated base applications; not a package_rename relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C04-S01-M1-CAND-0008:DC-C04-S01-M1-CAND-0009
DC-C04-S01-M1,DC-C04-S01-M1,DC-C04-S01-M1-NEG-0008,negative_shift:DC-C04-S01-M1-CAND-0009->DC-C04-S01-M1-CAND-0011,negative,negative_non_clone,dev,NEG-C04M1-PKG-0009__C04M1-PKG-0011,base_app,different_base_app,4180adf09407667e19649fe28b5f85196dde1a7695c8283b12fcb67bf27529cf,0cc148a78204618127be3d46dbc7675093cce4c3a91efa456be3b7b8c7d90a02,com.phd.m1.c04.f009,com.phd.m1.c04.f011,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C04-S01-M1,different generated base applications; not a package_rename relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C04-S01-M1-CAND-0009:DC-C04-S01-M1-CAND-0011
DC-C04-S01-M1,DC-C04-S01-M1,DC-C04-S01-M1-NEG-0009,negative_shift:DC-C04-S01-M1-CAND-0011->DC-C04-S01-M1-CAND-0012,negative,negative_non_clone,dev,NEG-C04M1-PKG-0011__C04M1-PKG-0012,base_app,different_base_app,0cc148a78204618127be3d46dbc7675093cce4c3a91efa456be3b7b8c7d90a02,129e5785ddb826c44ebb5b628451f483cfbde7a8fadcb03be89dab04193246af,com.phd.m1.c04.f011,com.phd.m1.c04.f012,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C04-S01-M1,different generated base applications; not a package_rename relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C04-S01-M1-CAND-0011:DC-C04-S01-M1-CAND-0012
DC-C04-S01-M1,DC-C04-S01-M1,DC-C04-S01-M1-NEG-0010,negative_shift:DC-C04-S01-M1-CAND-0012->DC-C04-S01-M1-CAND-0013,negative,negative_non_clone,dev,NEG-C04M1-PKG-0012__C04M1-PKG-0013,base_app,different_base_app,129e5785ddb826c44ebb5b628451f483cfbde7a8fadcb03be89dab04193246af,e96ac902dfad900527efa6ac9eb8a246c045cfb0deaf36518e963395c0ce7c40,com.phd.m1.c04.f012,com.phd.m1.c04.f013,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C04-S01-M1,different generated base applications; not a package_rename relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C04-S01-M1-CAND-0012:DC-C04-S01-M1-CAND-0013
DC-C04-S01-M1,DC-C04-S01-M1,DC-C04-S01-M1-NEG-0011,negative_shift:DC-C04-S01-M1-CAND-0013->DC-C04-S01-M1-CAND-0014,negative,negative_non_clone,dev,NEG-C04M1-PKG-0013__C04M1-PKG-0014,base_app,different_base_app,e96ac902dfad900527efa6ac9eb8a246c045cfb0deaf36518e963395c0ce7c40,17a71a6f218002c38ae4f3ac921c28a905245cbe872fd1d9ddcb142e6c5ab99b,com.phd.m1.c04.f013,com.phd.m1.c04.f014,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C04-S01-M1,different generated base applications; not a package_rename relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C04-S01-M1-CAND-0013:DC-C04-S01-M1-CAND-0014
DC-C04-S01-M1,DC-C04-S01-M1,DC-C04-S01-M1-NEG-0012,negative_shift:DC-C04-S01-M1-CAND-0014->DC-C04-S01-M1-CAND-0016,negative,negative_non_clone,dev,NEG-C04M1-PKG-0014__C04M1-PKG-0016,base_app,different_base_app,17a71a6f218002c38ae4f3ac921c28a905245cbe872fd1d9ddcb142e6c5ab99b,cb9e1b8b06e2aa849afba87b1eeffbdcc8c9861708bca156cab850e9bef4a0e0,com.phd.m1.c04.f014,com.phd.m1.c04.f016,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C04-S01-M1,different generated base applications; not a package_rename relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C04-S01-M1-CAND-0014:DC-C04-S01-M1-CAND-0016
