sha256,queue_id,decode_status,failure_class,decoded_dir,manifest_exists,apktool_yml_exists,smali_dir_count,res_exists,assets_exists,lib_exists,file_count
6cb2491d372e66bde4ee9c8e082f2d13d40cb629701223ea301a7363eafd6b0a,DC-C04-S01-M1-CAND-0010-RIGHT,success,,local-verify-not-published/DC-C04-S01-M1/DC-C04-S01-M1-CAND-0010/right,true,true,1,true,false,false,16
0cc148a78204618127be3d46dbc7675093cce4c3a91efa456be3b7b8c7d90a02,DC-C04-S01-M1-CAND-0011-LEFT,success,,local-verify-not-published/DC-C04-S01-M1/DC-C04-S01-M1-CAND-0011/left,true,true,1,true,false,false,17
c40ea5700780601f3aaa97fa9e1e50dcafc7e42141233c46a8efb3c8242daaa3,DC-C04-S01-M1-CAND-0011-RIGHT,success,,local-verify-not-published/DC-C04-S01-M1/DC-C04-S01-M1-CAND-0011/right,true,true,1,true,false,false,17
129e5785ddb826c44ebb5b628451f483cfbde7a8fadcb03be89dab04193246af,DC-C04-S01-M1-CAND-0012-LEFT,success,,local-verify-not-published/DC-C04-S01-M1/DC-C04-S01-M1-CAND-0012/left,true,true,1,true,false,false,14
1c3b23a85d5a1c1dbe1a950eebac3912f4d9b49faa4dc1936ff3f926c320b6fc,DC-C04-S01-M1-CAND-0012-RIGHT,success,,local-verify-not-published/DC-C04-S01-M1/DC-C04-S01-M1-CAND-0012/right,true,true,1,true,false,false,14
e96ac902dfad900527efa6ac9eb8a246c045cfb0deaf36518e963395c0ce7c40,DC-C04-S01-M1-CAND-0013-LEFT,success,,local-verify-not-published/DC-C04-S01-M1/DC-C04-S01-M1-CAND-0013/left,true,true,1,true,false,false,15
2193c97240a680d89b1d1048fae35f714cf791c0b0c4f6a21fdff75f265f47f4,DC-C04-S01-M1-CAND-0013-RIGHT,success,,local-verify-not-published/DC-C04-S01-M1/DC-C04-S01-M1-CAND-0013/right,true,true,1,true,false,false,15
17a71a6f218002c38ae4f3ac921c28a905245cbe872fd1d9ddcb142e6c5ab99b,DC-C04-S01-M1-CAND-0014-LEFT,success,,local-verify-not-published/DC-C04-S01-M1/DC-C04-S01-M1-CAND-0014/left,true,true,1,true,false,false,16
9f7a3a2d1e0a9df0cfe27eb4f8f42644aa3f7834afa41c202fb9dafb3598e7fd,DC-C04-S01-M1-CAND-0014-RIGHT,success,,local-verify-not-published/DC-C04-S01-M1/DC-C04-S01-M1-CAND-0014/right,true,true,1,true,false,false,16
b8cf7a16fd7c67d9b97b97f831605dcf3f5d4a30c957ce0fa7be479358b5fd21,DC-C04-S01-M1-CAND-0015-LEFT,success,,local-verify-not-published/DC-C04-S01-M1/DC-C04-S01-M1-CAND-0015/left,true,true,1,true,false,false,17
3afddd8f4c609a2b31113737ea1d733f9bf2eda8e3d8e4fb5c3b6478cf4df5ce,DC-C04-S01-M1-CAND-0015-RIGHT,success,,local-verify-not-published/DC-C04-S01-M1/DC-C04-S01-M1-CAND-0015/right,true,true,1,true,false,false,17
cb9e1b8b06e2aa849afba87b1eeffbdcc8c9861708bca156cab850e9bef4a0e0,DC-C04-S01-M1-CAND-0016-LEFT,success,,local-verify-not-published/DC-C04-S01-M1/DC-C04-S01-M1-CAND-0016/left,true,true,1,true,false,false,14
2de78539aee5e42c127bfa5db205e838661abfa8e8ba2b948c49adb8e6c9c899,DC-C04-S01-M1-CAND-0016-RIGHT,success,,local-verify-not-published/DC-C04-S01-M1/DC-C04-S01-M1-CAND-0016/right,true,true,1,true,false,false,14
e9c1f99fe5219dbeeb7ec57c9eecc53d281b7a8e8934e0d1304ec28730c9d4b0,DC-C04-S01-M1-CAND-0017-LEFT,success,,local-verify-not-published/DC-C04-S01-M1/DC-C04-S01-M1-CAND-0017/left,true,true,1,true,false,false,15
4ead74261ae044e268d3824bf528d1b0b38872bc1792dc96b2dd68a709b96e38,DC-C04-S01-M1-CAND-0017-RIGHT,success,,local-verify-not-published/DC-C04-S01-M1/DC-C04-S01-M1-CAND-0017/right,true,true,1,true,false,false,15
86ed979c9ec5726aa81475408caa2629f81e70987da1a52ca273df8f36e32315,DC-C04-S01-M1-CAND-0018-LEFT,success,,local-verify-not-published/DC-C04-S01-M1/DC-C04-S01-M1-CAND-0018/left,true,true,1,true,false,false,16
c93b00e353bdb36678dce3d1cd84107c0b41e9668b8311844a6852834421efc8,DC-C04-S01-M1-CAND-0018-RIGHT,success,,local-verify-not-published/DC-C04-S01-M1/DC-C04-S01-M1-CAND-0018/right,true,true,1,true,false,false,16
e0bba799aa77ba0947c4cb6af53f22a0db4d0f69b10329f94c45122102e44b9b,DC-C04-S01-M1-CAND-0019-LEFT,success,,local-verify-not-published/DC-C04-S01-M1/DC-C04-S01-M1-CAND-0019/left,true,true,1,true,false,false,17
d5c45eb432263d08f3c3804edaa58e7087805a629779774afca7d743888206e9,DC-C04-S01-M1-CAND-0019-RIGHT,success,,local-verify-not-published/DC-C04-S01-M1/DC-C04-S01-M1-CAND-0019/right,true,true,1,true,false,false,17
b582240082cf47cfa1d4705ba77597d985be9a13ee3b58b4c0782c1b292cb0a7,DC-C04-S01-M1-CAND-0020-LEFT,success,,local-verify-not-published/DC-C04-S01-M1/DC-C04-S01-M1-CAND-0020/left,true,true,1,true,false,false,14
89c48ddac6a08902f91becfccdf251ccf71bd7e0efcf6105685b6719027955b3,DC-C04-S01-M1-CAND-0020-RIGHT,success,,local-verify-not-published/DC-C04-S01-M1/DC-C04-S01-M1-CAND-0020/right,true,true,1,true,false,false,14
