sha256,feature_status,failure_class,decoded_dir,package_name,manifest_version_code,manifest_version_name,min_sdk,target_sdk,uses_permission_count,activity_count,activity_alias_count,service_count,receiver_count,provider_count,uses_feature_count,smali_dir_count,smali_file_count,class_count,method_count,field_count,res_file_count,res_dir_count,asset_file_count,lib_file_count,native_abi_count,top_class_prefixes,sample_permissions,sample_components
6a0df6021e5d1de7827f94bb0bb50ec9ca379bffcc3f3fb8dc0830db9c7b4129,success,,local-verify-not-published/DC-C02-S01-M1/DC-C02-S01-M1-CAND-0016/right,com.phd.m1.c02.f016,,,,,0,0,0,0,0,0,0,1,7,7,14,0,3,1,0,0,0,com.phd.m1:5;com.phd.m0:2,,
71b5a6d2a8ee54be42914f5c7e45dd7b7428c2ba5bfcfd4aebdf2941f62c306f,success,,local-verify-not-published/DC-C02-S01-M1/DC-C02-S01-M1-CAND-0013/right,com.phd.m1.c02.f013,,,,,0,0,0,0,0,0,0,1,8,8,16,0,3,1,0,0,0,com.phd.m1:6;com.phd.m0:2,,
731b90860a2c55359a8fd32379dcfe0d5c13a430aef11f80bdc8f3a993e9fdc5,success,,local-verify-not-published/DC-C02-S01-M1/DC-C02-S01-M1-CAND-0013/left,com.phd.m1.c02.f013,,,,,0,0,0,0,0,0,0,1,6,6,12,0,3,1,0,0,0,com.phd.m1:6,,
74fb9afb53adbedca1a8e770a8479826e9195cbcd73f18b894f547f80b96091e,success,,local-verify-not-published/DC-C02-S01-M1/DC-C02-S01-M1-CAND-0018/left,com.phd.m1.c02.f018,,,,,0,0,0,0,0,0,0,1,7,7,14,0,3,1,0,0,0,com.phd.m1:7,,
768276f6743b3c0886b09f7f61e303fb0743f1fe5c08c029cc0f0c1c255799dc,success,,local-verify-not-published/DC-C02-S01-M1/DC-C02-S01-M1-CAND-0014/right,com.phd.m1.c02.f014,,,,,0,0,0,0,0,0,0,1,9,9,18,0,3,1,0,0,0,com.phd.m1:7;com.phd.m0:2,,
76a2b4af200ff428afc8361a9dda49cdf3e48fd77d948e99a5b99970c550d4d5,success,,local-verify-not-published/DC-C02-S01-M1/DC-C02-S01-M1-CAND-0010/left,com.phd.m1.c02.f010,,,,,0,0,0,0,0,0,0,1,7,7,14,0,3,1,0,0,0,com.phd.m1:7,,
7ac2788cb83534ba66c78d8ab844aceefcc2b5e52072313675f61c021bb31400,success,,local-verify-not-published/DC-C02-S01-M1/DC-C02-S01-M1-CAND-0002/right,com.phd.m1.c02.f002,,,,,0,0,0,0,0,0,0,1,9,9,18,0,3,1,0,0,0,com.phd.m1:7;com.phd.m0:2,,
8c9e45de49a2a835bd5060ff97defe6879e5330dba280a9340b4d13565d0f068,success,,local-verify-not-published/DC-C02-S01-M1/DC-C02-S01-M1-CAND-0007/left,com.phd.m1.c02.f007,,,,,0,0,0,0,0,0,0,1,8,8,16,0,3,1,0,0,0,com.phd.m1:8,,
8f2cae1120b822cd1693d359ec2cb19e10a6297cce526a82a6e6f05f4e7e7721,success,,local-verify-not-published/DC-C02-S01-M1/DC-C02-S01-M1-CAND-0004/right,com.phd.m1.c02.f004,,,,,0,0,0,0,0,0,0,1,7,7,14,0,3,1,0,0,0,com.phd.m1:5;com.phd.m0:2,,
99019cd6216c831ccf38df1310a13a536b78c32b4bd3ad4a43cafa274a187925,success,,local-verify-not-published/DC-C02-S01-M1/DC-C02-S01-M1-CAND-0001/left,com.phd.m1.c02.f001,,,,,0,0,0,0,0,0,0,1,6,6,12,0,3,1,0,0,0,com.phd.m1:6,,
a803efe5556d8f5d0679214c488d315c444c54b38ed55860225766581415cabb,success,,local-verify-not-published/DC-C02-S01-M1/DC-C02-S01-M1-CAND-0010/right,com.phd.m1.c02.f010,,,,,0,0,0,0,0,0,0,1,9,9,18,0,3,1,0,0,0,com.phd.m1:7;com.phd.m0:2,,
b734f9de943402b9b4e64d9a3d2dfed20ad37effe8d040076e709260a0a250fe,success,,local-verify-not-published/DC-C02-S01-M1/DC-C02-S01-M1-CAND-0016/left,com.phd.m1.c02.f016,,,,,0,0,0,0,0,0,0,1,5,5,10,0,3,1,0,0,0,com.phd.m1:5,,
b9493fa5908fb4a8eded877ee61c24a98bf2c1ae7c2f8a3026eeae7426c82740,success,,local-verify-not-published/DC-C02-S01-M1/DC-C02-S01-M1-CAND-0015/left,com.phd.m1.c02.f015,,,,,0,0,0,0,0,0,0,1,8,8,16,0,3,1,0,0,0,com.phd.m1:8,,
bb2fa261c82169638969d859cb941544482a7cbc9c173bd2ac6e846ae3adaf72,success,,local-verify-not-published/DC-C02-S01-M1/DC-C02-S01-M1-CAND-0009/right,com.phd.m1.c02.f009,,,,,0,0,0,0,0,0,0,1,8,8,16,0,3,1,0,0,0,com.phd.m1:6;com.phd.m0:2,,
bcc011caa1b9e78eb9c012e088dfd6baa04f7e7816e9dab3c3834ac81744387e,success,,local-verify-not-published/DC-C02-S01-M1/DC-C02-S01-M1-CAND-0017/left,com.phd.m1.c02.f017,,,,,0,0,0,0,0,0,0,1,6,6,12,0,3,1,0,0,0,com.phd.m1:6,,
c0c0c631e65fc10e809fb39a038734712e2bb91497a0840b27702e74c6a85d41,success,,local-verify-not-published/DC-C02-S01-M1/DC-C02-S01-M1-CAND-0011/right,com.phd.m1.c02.f011,,,,,0,0,0,0,0,0,0,1,10,10,20,0,3,1,0,0,0,com.phd.m1:8;com.phd.m0:2,,
c598f3b453f3575f0a70027247de4c918d377ab26b285785828f92a4031803f8,success,,local-verify-not-published/DC-C02-S01-M1/DC-C02-S01-M1-CAND-0008/left,com.phd.m1.c02.f008,,,,,0,0,0,0,0,0,0,1,5,5,10,0,3,1,0,0,0,com.phd.m1:5,,
c5e38773bb7b10d247651e07e833dcba0a7d6b9c79f125e41ae0b3d5ff7758f6,success,,local-verify-not-published/DC-C02-S01-M1/DC-C02-S01-M1-CAND-0020/left,com.phd.m1.c02.f020,,,,,0,0,0,0,0,0,0,1,5,5,10,0,3,1,0,0,0,com.phd.m1:5,,
c6393d13678ad3062109e85c07a7ab4701aa472153d118322c97acfd372faa04,success,,local-verify-not-published/DC-C02-S01-M1/DC-C02-S01-M1-CAND-0014/left,com.phd.m1.c02.f014,,,,,0,0,0,0,0,0,0,1,7,7,14,0,3,1,0,0,0,com.phd.m1:7,,
c9eb615987b677887fece1bc3f43491e24160fef19c145c15f8a1c896fdc2f11,success,,local-verify-not-published/DC-C02-S01-M1/DC-C02-S01-M1-CAND-0011/left,com.phd.m1.c02.f011,,,,,0,0,0,0,0,0,0,1,8,8,16,0,3,1,0,0,0,com.phd.m1:8,,
cf1f73ee602f7807a5b3a59f73bca8a27c526dd81ded05c2c9a81c831768d24d,success,,local-verify-not-published/DC-C02-S01-M1/DC-C02-S01-M1-CAND-0012/right,com.phd.m1.c02.f012,,,,,0,0,0,0,0,0,0,1,7,7,14,0,3,1,0,0,0,com.phd.m1:5;com.phd.m0:2,,
d68d214a4cc7b055aed07b4518a80f9abc9e306818fcea46687ae001381b4fe9,success,,local-verify-not-published/DC-C02-S01-M1/DC-C02-S01-M1-CAND-0007/right,com.phd.m1.c02.f007,,,,,0,0,0,0,0,0,0,1,10,10,20,0,3,1,0,0,0,com.phd.m1:8;com.phd.m0:2,,
d915e3e39800ad16a26c08526fdb5f9995a222cc783d299cb88aed0ebe49db59,success,,local-verify-not-published/DC-C02-S01-M1/DC-C02-S01-M1-CAND-0018/right,com.phd.m1.c02.f018,,,,,0,0,0,0,0,0,0,1,9,9,18,0,3,1,0,0,0,com.phd.m1:7;com.phd.m0:2,,
e274c88c4b3892685b6a81032030065fbf95b0fbd08f552579065662fcbdc878,success,,local-verify-not-published/DC-C02-S01-M1/DC-C02-S01-M1-CAND-0012/left,com.phd.m1.c02.f012,,,,,0,0,0,0,0,0,0,1,5,5,10,0,3,1,0,0,0,com.phd.m1:5,,
e74780396b16442221b3a3fdbd5f118529029a62b822a0eca1afc738878daacb,success,,local-verify-not-published/DC-C02-S01-M1/DC-C02-S01-M1-CAND-0002/left,com.phd.m1.c02.f002,,,,,0,0,0,0,0,0,0,1,7,7,14,0,3,1,0,0,0,com.phd.m1:7,,
ecc8896c6ec059a6c3eaaa2e06b32df7965b65a974529d8f506d9903f6946950,success,,local-verify-not-published/DC-C02-S01-M1/DC-C02-S01-M1-CAND-0017/right,com.phd.m1.c02.f017,,,,,0,0,0,0,0,0,0,1,8,8,16,0,3,1,0,0,0,com.phd.m1:6;com.phd.m0:2,,
f701ff32f601bedf32368255b431e43e394f549be17b1942dac5d0eaddd38980,success,,local-verify-not-published/DC-C02-S01-M1/DC-C02-S01-M1-CAND-0006/right,com.phd.m1.c02.f006,,,,,0,0,0,0,0,0,0,1,9,9,18,0,3,1,0,0,0,com.phd.m1:7;com.phd.m0:2,,
