coordinate,dataset_id,pair_id,source_pair_id,pair_role,relation_label,split,split_group_id,left_role,right_role,left_sha256,right_sha256,left_package,right_package,left_feature_status,right_feature_status,pair_feature_status,permissions_jaccard,components_jaccard,classes_jaccard,res_path_jaccard,label_source,label_confidence,source_ref,expected_change,expected_invariants,selection_rule,allowed_use,forbidden_use,evidence_ref
DC-C02-S01-M1,DC-C02-S01-M1,DC-C02-S01-M1-POS-0011,DC-C02-S01-M1-CAND-0011,positive,positive_library_injection,dev,C02M1-LIB-0011,base_app,library_injected,c9eb615987b677887fece1bc3f43491e24160fef19c145c15f8a1c896fdc2f11,c0c0c631e65fc10e809fb39a038734712e2bb91497a0840b27702e74c6a85d41,com.phd.m1.c02.f011,com.phd.m1.c02.f011,success,success,success,,,0.8000,1.0000,controlled synthetic local generation,strong,experiments/datasets/tools/build_c02_m1_controlled.py,synthetic library-like package com.phd.m0.syntheticlib.* added to right APK,"manifest package, base resources, and base app classes stay unchanged",20 generated families; every fifth positive pair is holdout,"M1 diagnostic inspection, split checks, library-noise checks, and explanation-tag preparation",No real-SDK benchmark claim; this is a controlled synthetic diagnostic set.,controlled synthetic local generation
DC-C02-S01-M1,DC-C02-S01-M1,DC-C02-S01-M1-POS-0012,DC-C02-S01-M1-CAND-0012,positive,positive_library_injection,dev,C02M1-LIB-0012,base_app,library_injected,e274c88c4b3892685b6a81032030065fbf95b0fbd08f552579065662fcbdc878,cf1f73ee602f7807a5b3a59f73bca8a27c526dd81ded05c2c9a81c831768d24d,com.phd.m1.c02.f012,com.phd.m1.c02.f012,success,success,success,,,0.7143,1.0000,controlled synthetic local generation,strong,experiments/datasets/tools/build_c02_m1_controlled.py,synthetic library-like package com.phd.m0.syntheticlib.* added to right APK,"manifest package, base resources, and base app classes stay unchanged",20 generated families; every fifth positive pair is holdout,"M1 diagnostic inspection, split checks, library-noise checks, and explanation-tag preparation",No real-SDK benchmark claim; this is a controlled synthetic diagnostic set.,controlled synthetic local generation
DC-C02-S01-M1,DC-C02-S01-M1,DC-C02-S01-M1-POS-0013,DC-C02-S01-M1-CAND-0013,positive,positive_library_injection,dev,C02M1-LIB-0013,base_app,library_injected,731b90860a2c55359a8fd32379dcfe0d5c13a430aef11f80bdc8f3a993e9fdc5,71b5a6d2a8ee54be42914f5c7e45dd7b7428c2ba5bfcfd4aebdf2941f62c306f,com.phd.m1.c02.f013,com.phd.m1.c02.f013,success,success,success,,,0.7500,1.0000,controlled synthetic local generation,strong,experiments/datasets/tools/build_c02_m1_controlled.py,synthetic library-like package com.phd.m0.syntheticlib.* added to right APK,"manifest package, base resources, and base app classes stay unchanged",20 generated families; every fifth positive pair is holdout,"M1 diagnostic inspection, split checks, library-noise checks, and explanation-tag preparation",No real-SDK benchmark claim; this is a controlled synthetic diagnostic set.,controlled synthetic local generation
DC-C02-S01-M1,DC-C02-S01-M1,DC-C02-S01-M1-POS-0014,DC-C02-S01-M1-CAND-0014,positive,positive_library_injection,dev,C02M1-LIB-0014,base_app,library_injected,c6393d13678ad3062109e85c07a7ab4701aa472153d118322c97acfd372faa04,768276f6743b3c0886b09f7f61e303fb0743f1fe5c08c029cc0f0c1c255799dc,com.phd.m1.c02.f014,com.phd.m1.c02.f014,success,success,success,,,0.7778,1.0000,controlled synthetic local generation,strong,experiments/datasets/tools/build_c02_m1_controlled.py,synthetic library-like package com.phd.m0.syntheticlib.* added to right APK,"manifest package, base resources, and base app classes stay unchanged",20 generated families; every fifth positive pair is holdout,"M1 diagnostic inspection, split checks, library-noise checks, and explanation-tag preparation",No real-SDK benchmark claim; this is a controlled synthetic diagnostic set.,controlled synthetic local generation
DC-C02-S01-M1,DC-C02-S01-M1,DC-C02-S01-M1-POS-0015,DC-C02-S01-M1-CAND-0015,positive,positive_library_injection,holdout,C02M1-LIB-0015,base_app,library_injected,b9493fa5908fb4a8eded877ee61c24a98bf2c1ae7c2f8a3026eeae7426c82740,600e18b4985283d74b4e8b8328445b6ab9107e66ea0ef8c5e3e58a21f6a749a6,com.phd.m1.c02.f015,com.phd.m1.c02.f015,success,success,success,,,0.8000,1.0000,controlled synthetic local generation,strong,experiments/datasets/tools/build_c02_m1_controlled.py,synthetic library-like package com.phd.m0.syntheticlib.* added to right APK,"manifest package, base resources, and base app classes stay unchanged",20 generated families; every fifth positive pair is holdout,"M1 diagnostic inspection, split checks, library-noise checks, and explanation-tag preparation",No real-SDK benchmark claim; this is a controlled synthetic diagnostic set.,controlled synthetic local generation
DC-C02-S01-M1,DC-C02-S01-M1,DC-C02-S01-M1-POS-0016,DC-C02-S01-M1-CAND-0016,positive,positive_library_injection,dev,C02M1-LIB-0016,base_app,library_injected,b734f9de943402b9b4e64d9a3d2dfed20ad37effe8d040076e709260a0a250fe,6a0df6021e5d1de7827f94bb0bb50ec9ca379bffcc3f3fb8dc0830db9c7b4129,com.phd.m1.c02.f016,com.phd.m1.c02.f016,success,success,success,,,0.7143,1.0000,controlled synthetic local generation,strong,experiments/datasets/tools/build_c02_m1_controlled.py,synthetic library-like package com.phd.m0.syntheticlib.* added to right APK,"manifest package, base resources, and base app classes stay unchanged",20 generated families; every fifth positive pair is holdout,"M1 diagnostic inspection, split checks, library-noise checks, and explanation-tag preparation",No real-SDK benchmark claim; this is a controlled synthetic diagnostic set.,controlled synthetic local generation
DC-C02-S01-M1,DC-C02-S01-M1,DC-C02-S01-M1-POS-0017,DC-C02-S01-M1-CAND-0017,positive,positive_library_injection,dev,C02M1-LIB-0017,base_app,library_injected,bcc011caa1b9e78eb9c012e088dfd6baa04f7e7816e9dab3c3834ac81744387e,ecc8896c6ec059a6c3eaaa2e06b32df7965b65a974529d8f506d9903f6946950,com.phd.m1.c02.f017,com.phd.m1.c02.f017,success,success,success,,,0.7500,1.0000,controlled synthetic local generation,strong,experiments/datasets/tools/build_c02_m1_controlled.py,synthetic library-like package com.phd.m0.syntheticlib.* added to right APK,"manifest package, base resources, and base app classes stay unchanged",20 generated families; every fifth positive pair is holdout,"M1 diagnostic inspection, split checks, library-noise checks, and explanation-tag preparation",No real-SDK benchmark claim; this is a controlled synthetic diagnostic set.,controlled synthetic local generation
DC-C02-S01-M1,DC-C02-S01-M1,DC-C02-S01-M1-POS-0018,DC-C02-S01-M1-CAND-0018,positive,positive_library_injection,dev,C02M1-LIB-0018,base_app,library_injected,74fb9afb53adbedca1a8e770a8479826e9195cbcd73f18b894f547f80b96091e,d915e3e39800ad16a26c08526fdb5f9995a222cc783d299cb88aed0ebe49db59,com.phd.m1.c02.f018,com.phd.m1.c02.f018,success,success,success,,,0.7778,1.0000,controlled synthetic local generation,strong,experiments/datasets/tools/build_c02_m1_controlled.py,synthetic library-like package com.phd.m0.syntheticlib.* added to right APK,"manifest package, base resources, and base app classes stay unchanged",20 generated families; every fifth positive pair is holdout,"M1 diagnostic inspection, split checks, library-noise checks, and explanation-tag preparation",No real-SDK benchmark claim; this is a controlled synthetic diagnostic set.,controlled synthetic local generation
DC-C02-S01-M1,DC-C02-S01-M1,DC-C02-S01-M1-POS-0019,DC-C02-S01-M1-CAND-0019,positive,positive_library_injection,dev,C02M1-LIB-0019,base_app,library_injected,64cff9a43f936609b4924b3136bf218293a2c9ce6c2aaa65b3402cfad916ac38,4cae6fc694fcb3566dfb4cbc4c38ac0da52ebcf6e9f6b9c8b675d22002f85e16,com.phd.m1.c02.f019,com.phd.m1.c02.f019,success,success,success,,,0.8000,1.0000,controlled synthetic local generation,strong,experiments/datasets/tools/build_c02_m1_controlled.py,synthetic library-like package com.phd.m0.syntheticlib.* added to right APK,"manifest package, base resources, and base app classes stay unchanged",20 generated families; every fifth positive pair is holdout,"M1 diagnostic inspection, split checks, library-noise checks, and explanation-tag preparation",No real-SDK benchmark claim; this is a controlled synthetic diagnostic set.,controlled synthetic local generation
DC-C02-S01-M1,DC-C02-S01-M1,DC-C02-S01-M1-POS-0020,DC-C02-S01-M1-CAND-0020,positive,positive_library_injection,holdout,C02M1-LIB-0020,base_app,library_injected,c5e38773bb7b10d247651e07e833dcba0a7d6b9c79f125e41ae0b3d5ff7758f6,4413bb8e62bbfb4925a8c1f4208688b48ec1e1094fa925c43bd65d3fb1a2ad32,com.phd.m1.c02.f020,com.phd.m1.c02.f020,success,success,success,,,0.7143,1.0000,controlled synthetic local generation,strong,experiments/datasets/tools/build_c02_m1_controlled.py,synthetic library-like package com.phd.m0.syntheticlib.* added to right APK,"manifest package, base resources, and base app classes stay unchanged",20 generated families; every fifth positive pair is holdout,"M1 diagnostic inspection, split checks, library-noise checks, and explanation-tag preparation",No real-SDK benchmark claim; this is a controlled synthetic diagnostic set.,controlled synthetic local generation
DC-C02-S01-M1,DC-C02-S01-M1,DC-C02-S01-M1-NEG-0001,negative_shift:DC-C02-S01-M1-CAND-0001->DC-C02-S01-M1-CAND-0002,negative,negative_non_clone,dev,NEG-C02M1-LIB-0001__C02M1-LIB-0002,base_app,different_base_app,99019cd6216c831ccf38df1310a13a536b78c32b4bd3ad4a43cafa274a187925,e74780396b16442221b3a3fdbd5f118529029a62b822a0eca1afc738878daacb,com.phd.m1.c02.f001,com.phd.m1.c02.f002,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C02-S01-M1,different generated base applications; not a library-injection relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C02-S01-M1-CAND-0001:DC-C02-S01-M1-CAND-0002
DC-C02-S01-M1,DC-C02-S01-M1,DC-C02-S01-M1-NEG-0002,negative_shift:DC-C02-S01-M1-CAND-0002->DC-C02-S01-M1-CAND-0003,negative,negative_non_clone,dev,NEG-C02M1-LIB-0002__C02M1-LIB-0003,base_app,different_base_app,e74780396b16442221b3a3fdbd5f118529029a62b822a0eca1afc738878daacb,0db1c014d383303b9946759a40203b8df211538fe56adbce8baecb154febcce8,com.phd.m1.c02.f002,com.phd.m1.c02.f003,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C02-S01-M1,different generated base applications; not a library-injection relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C02-S01-M1-CAND-0002:DC-C02-S01-M1-CAND-0003
DC-C02-S01-M1,DC-C02-S01-M1,DC-C02-S01-M1-NEG-0003,negative_shift:DC-C02-S01-M1-CAND-0003->DC-C02-S01-M1-CAND-0004,negative,negative_non_clone,dev,NEG-C02M1-LIB-0003__C02M1-LIB-0004,base_app,different_base_app,0db1c014d383303b9946759a40203b8df211538fe56adbce8baecb154febcce8,1673ca10eb77e0c9b8c0aa8b4ce8ac33d35463475637fda9232880355df3f56b,com.phd.m1.c02.f003,com.phd.m1.c02.f004,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C02-S01-M1,different generated base applications; not a library-injection relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C02-S01-M1-CAND-0003:DC-C02-S01-M1-CAND-0004
DC-C02-S01-M1,DC-C02-S01-M1,DC-C02-S01-M1-NEG-0004,negative_shift:DC-C02-S01-M1-CAND-0004->DC-C02-S01-M1-CAND-0006,negative,negative_non_clone,dev,NEG-C02M1-LIB-0004__C02M1-LIB-0006,base_app,different_base_app,1673ca10eb77e0c9b8c0aa8b4ce8ac33d35463475637fda9232880355df3f56b,606e66a1d162dbff7af7207f50c3bec41f02a0beccf2e445e146aa09abf33b9e,com.phd.m1.c02.f004,com.phd.m1.c02.f006,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C02-S01-M1,different generated base applications; not a library-injection relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C02-S01-M1-CAND-0004:DC-C02-S01-M1-CAND-0006
DC-C02-S01-M1,DC-C02-S01-M1,DC-C02-S01-M1-NEG-0005,negative_shift:DC-C02-S01-M1-CAND-0006->DC-C02-S01-M1-CAND-0007,negative,negative_non_clone,dev,NEG-C02M1-LIB-0006__C02M1-LIB-0007,base_app,different_base_app,606e66a1d162dbff7af7207f50c3bec41f02a0beccf2e445e146aa09abf33b9e,8c9e45de49a2a835bd5060ff97defe6879e5330dba280a9340b4d13565d0f068,com.phd.m1.c02.f006,com.phd.m1.c02.f007,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C02-S01-M1,different generated base applications; not a library-injection relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C02-S01-M1-CAND-0006:DC-C02-S01-M1-CAND-0007
DC-C02-S01-M1,DC-C02-S01-M1,DC-C02-S01-M1-NEG-0006,negative_shift:DC-C02-S01-M1-CAND-0007->DC-C02-S01-M1-CAND-0008,negative,negative_non_clone,dev,NEG-C02M1-LIB-0007__C02M1-LIB-0008,base_app,different_base_app,8c9e45de49a2a835bd5060ff97defe6879e5330dba280a9340b4d13565d0f068,c598f3b453f3575f0a70027247de4c918d377ab26b285785828f92a4031803f8,com.phd.m1.c02.f007,com.phd.m1.c02.f008,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C02-S01-M1,different generated base applications; not a library-injection relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C02-S01-M1-CAND-0007:DC-C02-S01-M1-CAND-0008
DC-C02-S01-M1,DC-C02-S01-M1,DC-C02-S01-M1-NEG-0007,negative_shift:DC-C02-S01-M1-CAND-0008->DC-C02-S01-M1-CAND-0009,negative,negative_non_clone,dev,NEG-C02M1-LIB-0008__C02M1-LIB-0009,base_app,different_base_app,c598f3b453f3575f0a70027247de4c918d377ab26b285785828f92a4031803f8,1a52e87d3242aea7167a2ec8631872b80755a67c4d1eca9b39c91c7205e0def5,com.phd.m1.c02.f008,com.phd.m1.c02.f009,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C02-S01-M1,different generated base applications; not a library-injection relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C02-S01-M1-CAND-0008:DC-C02-S01-M1-CAND-0009
DC-C02-S01-M1,DC-C02-S01-M1,DC-C02-S01-M1-NEG-0008,negative_shift:DC-C02-S01-M1-CAND-0009->DC-C02-S01-M1-CAND-0011,negative,negative_non_clone,dev,NEG-C02M1-LIB-0009__C02M1-LIB-0011,base_app,different_base_app,1a52e87d3242aea7167a2ec8631872b80755a67c4d1eca9b39c91c7205e0def5,c9eb615987b677887fece1bc3f43491e24160fef19c145c15f8a1c896fdc2f11,com.phd.m1.c02.f009,com.phd.m1.c02.f011,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C02-S01-M1,different generated base applications; not a library-injection relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C02-S01-M1-CAND-0009:DC-C02-S01-M1-CAND-0011
DC-C02-S01-M1,DC-C02-S01-M1,DC-C02-S01-M1-NEG-0009,negative_shift:DC-C02-S01-M1-CAND-0011->DC-C02-S01-M1-CAND-0012,negative,negative_non_clone,dev,NEG-C02M1-LIB-0011__C02M1-LIB-0012,base_app,different_base_app,c9eb615987b677887fece1bc3f43491e24160fef19c145c15f8a1c896fdc2f11,e274c88c4b3892685b6a81032030065fbf95b0fbd08f552579065662fcbdc878,com.phd.m1.c02.f011,com.phd.m1.c02.f012,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C02-S01-M1,different generated base applications; not a library-injection relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C02-S01-M1-CAND-0011:DC-C02-S01-M1-CAND-0012
DC-C02-S01-M1,DC-C02-S01-M1,DC-C02-S01-M1-NEG-0010,negative_shift:DC-C02-S01-M1-CAND-0012->DC-C02-S01-M1-CAND-0013,negative,negative_non_clone,dev,NEG-C02M1-LIB-0012__C02M1-LIB-0013,base_app,different_base_app,e274c88c4b3892685b6a81032030065fbf95b0fbd08f552579065662fcbdc878,731b90860a2c55359a8fd32379dcfe0d5c13a430aef11f80bdc8f3a993e9fdc5,com.phd.m1.c02.f012,com.phd.m1.c02.f013,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C02-S01-M1,different generated base applications; not a library-injection relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C02-S01-M1-CAND-0012:DC-C02-S01-M1-CAND-0013
DC-C02-S01-M1,DC-C02-S01-M1,DC-C02-S01-M1-NEG-0011,negative_shift:DC-C02-S01-M1-CAND-0013->DC-C02-S01-M1-CAND-0014,negative,negative_non_clone,dev,NEG-C02M1-LIB-0013__C02M1-LIB-0014,base_app,different_base_app,731b90860a2c55359a8fd32379dcfe0d5c13a430aef11f80bdc8f3a993e9fdc5,c6393d13678ad3062109e85c07a7ab4701aa472153d118322c97acfd372faa04,com.phd.m1.c02.f013,com.phd.m1.c02.f014,success,success,success,,,0.0000,1.0000,deterministic negative sampling from different synthetic families,strong,candidate positive rows from DC-C02-S01-M1,different generated base applications; not a library-injection relation,no shared synthetic family; split does not cross dev/holdout boundary,"within each split, pair base APK i with base APK i+1 by source_pair_id order",M1 diagnostic negative-pair checks and error analysis,No claim-ready non-clone metric until manual review and frozen split.,DC-C02-S01-M1-CAND-0013:DC-C02-S01-M1-CAND-0014
